# IG global importance: mean |attribution| across seeds x TNBC cells x drugs (3 x 12 x 11 = 396 samples per TF).
# Non-signed (magnitude). For signed per-drug see tf_drug_ig_signed.csv.
tf,importance_mean,importance_std,importance_ci_low,importance_ci_high,rank
MYOCD,0.000150612204213923,0.0001361993202004765,1.3880716323910747e-05,0.0004892860888503492,560
PAX2,0.00014869287223698543,0.0001232013741807022,1.4546855027219863e-06,0.0003921650641132146,561
NR5A2,0.00014869124315453064,0.00011195528864478549,1.7016307083395077e-06,0.00038360513281077147,562
TADA2A,0.00014856655593231346,0.0001275962131119746,1.3177369510231074e-05,0.0005399812362156808,563
MYF6,0.0001477991295773377,5.19745668798885e-05,8.438563963863999e-05,0.000262583838775754,564
IRF2,0.00014741893026955685,0.00017330859529762153,3.832722370589181e-07,0.0005654179258272052,565
ZBTB16,0.00014729585653626464,9.40761923357577e-05,3.671127706184052e-05,0.00037831038935109973,566
PA2G4,0.00014721353456900144,0.00015305305982489688,2.0038137336086947e-06,0.0005020090029574931,567
ZNF143,0.0001467443254953058,0.00011928398255038459,1.2305445125093684e-05,0.00042377604404464364,568
SOX18,0.00014649316267078768,0.000118848565915417,3.5971775105281267e-06,0.00042536266846582294,569
JARID2,0.0001464486531102521,0.00012015897872902774,1.0781704077089671e-05,0.00047988808364607394,570
ZBTB38,0.00014619198769465086,0.000110655529098565,3.19164769280178e-06,0.0003660458023659885,571
HAND1,0.00014558562465040404,0.00013568223016186353,4.461480784812011e-06,0.00043066541547887027,572
ELF1,0.00014553338891084533,0.00010704142148585618,8.444204468105454e-06,0.00037663980037905276,573
PLAG1,0.00014544228483345884,0.00022349709300162094,7.396104138024384e-06,0.000836443156003952,574
ERG,0.00014504417025350312,0.00010777549915075905,1.710855940473266e-05,0.0003999764157924801,575
NEUROD6,0.00014377502747486164,0.00010310697084033621,4.430430180946132e-06,0.0003836187825072557,576
DEAF1,0.00014347134235019135,0.00011442525692716673,1.4197840755514335e-05,0.00046062935143709183,577
MYB,0.00014315790227516518,8.785037364066578e-05,2.410936076557846e-06,0.00034169599530287087,578
SSRP1,0.0001415238050417188,0.0002774105793205479,1.5969833384588128e-06,0.0011741203488782048,579
IRF2BPL,0.0001405932806240647,0.00013802250181404972,9.15599684958579e-06,0.0005330989370122552,580
ZGLP1,0.00014048643513295687,0.00012927098500947778,9.155126463156193e-06,0.00047343180631287396,581
MLXIP,0.00014042287603528166,0.00013123696811504916,8.137430427268555e-07,0.00044480033102445304,582
ERF,0.00014039100777595058,0.00010922144021193047,2.8652219043578953e-05,0.00041675096144899726,583
NFIA,0.00014018871125599753,0.00012904003419440197,2.492483645255561e-06,0.0004488087724894285,584
ETV2,0.00013979450371455945,0.00011847508830175864,2.1916854166192934e-05,0.00040245812851935625,585
ZNF24,0.00013826387259264334,0.00013200795028693444,7.132853170332965e-07,0.00043627663399092853,586
NPM1,0.00013808315525772852,0.00015992660114244532,4.518250079854624e-06,0.0005530834314413369,587
TBX20,0.0001376916377670315,0.0001289840204269696,3.2112809549289523e-06,0.0005266288062557578,588
PARK7,0.00013732198257281942,0.00018327933350219987,2.5059889594558626e-06,0.0005677976296283305,589
POU2AF1,0.0001365988333749225,0.00011351991620641873,3.163218934787437e-05,0.00042022421257570386,590
PITX2,0.00013497319342591118,0.0001527477514123628,6.86332577970461e-06,0.0005606540944427252,591
HCFC1,0.00013476582833763214,8.670891391278296e-05,2.065766238956712e-06,0.00033750152215361595,592
KLF1,0.00013420337541584595,0.00012674537794931748,2.615958919705008e-06,0.00038454117020592093,593
SP2,0.0001340350193438131,8.153638515538171e-05,3.9541857404401526e-05,0.0003395677194930613,594
TCF15,0.00013382664742735096,0.00010451663533059273,1.3434433640213683e-05,0.00041147859883494675,595
HBP1,0.00013252651277443047,0.0001118093513182627,8.74552279128693e-06,0.0003741731052286923,596
DMRT1,0.00013048591200927285,5.536691158219437e-05,5.3809970268048346e-05,0.00024257105542346835,597
MLXIPL,0.0001298442310654178,0.00010545361960790853,7.1585795922146644e-06,0.00033348347642458975,598
KMT2A,0.00012968993635378425,8.061761095968859e-05,4.690920832217671e-06,0.0002719145268201828,599
TFCP2,0.00012954047827813128,0.00010395185199658692,2.9001155326113803e-06,0.00038280157605186105,600
ZNF354C,0.00012932656829415615,0.00013700563891202847,2.7044077341997763e-06,0.0005448331939987838,601
PHOX2A,0.00012666351411660275,5.7210640379893315e-05,1.4192314665706363e-06,0.00022658545640297234,602
ARX,0.00012626204563971578,9.226100391236867e-05,5.652461823046906e-07,0.0003245459229219705,603
BHLHE40,0.0001261777491585938,0.0001696629287877053,1.6542958292120602e-06,0.0005638599395751953,604
SIN3A,0.00012507294234630922,0.00012925247962514952,3.288427251391113e-06,0.0004342538886703551,605
ETV7,0.00012469233620253584,0.00018280751908952237,6.917096470715478e-06,0.0006872727535665035,606
GTF2I,0.0001234954758664981,0.0001365912832763554,8.407131701915205e-08,0.0004522948293015361,607
SOX3,0.00012314245528037432,0.00021580240426852742,2.648205281730043e-07,0.0008214208064600825,608
ZBTB7A,0.00012290300094436492,0.00011269344907180311,7.968770660227165e-06,0.0004339867446105927,609
SFPQ,0.00012203059192644918,0.0001382354536073343,2.9918135169282323e-06,0.0004271065990906209,610
SATB2,0.00012191647227087866,0.00010823518666720587,6.68256120661681e-07,0.0003586920502129942,611
SPIC,0.00012045549129018609,9.8386676566013e-05,6.915875019330997e-06,0.00035128704621456563,612
NFE2,0.00012000528886346729,0.00013268207594844557,1.4881592278470634e-06,0.0004788266960531473,613
HDAC5,0.00011949321586171484,0.00011773555853265793,3.167453087371541e-06,0.0004016087332274765,614
PAX6,0.00011867240718439207,0.00011198953408560899,5.781932941317791e-07,0.0003882767050527036,615
CEBPE,0.00011623273114695841,0.00010135481770174822,3.5474527066980954e-06,0.0003700692905113101,616
ZBTB32,0.00011589845193567051,0.00010153835987613805,1.4141820656732307e-06,0.0003980319306720048,617
FOXF1,0.0001153079654901757,7.75346927649047e-05,3.0902072012395365e-06,0.00027408040477894247,618
PTF1A,0.00011480340223077732,9.528194609730866e-05,5.352049356588395e-06,0.0003791071940213442,619
OTX2,0.00011475201136915052,0.00013199083430401817,3.6135413665761007e-06,0.0005061097326688468,620
HOXD8,0.0001146840028275509,7.86157552555434e-05,1.4224741789803375e-05,0.0002988734340760857,621
RLF,0.00011373201995672757,0.00011451344962691025,6.296536412264686e-06,0.00033929513301700354,622
TCF3,0.00011298627800621917,0.00014791048833960523,9.809206858335529e-06,0.0004491020808927715,623
INSM1,0.0001129729268255329,0.00011827779704088631,5.3595585995935835e-06,0.00040867726784199476,624
HIF3A,0.00011172073143077823,9.143905158997466e-05,1.043072552420199e-05,0.00038065630360506475,625
VSX2,0.00011075385213754282,9.563331419121273e-05,1.321514105256938e-06,0.0003067699435632676,626
SIRT1,0.00011072536040735554,8.705778709903172e-05,1.63788517966168e-05,0.00033886689925566316,627
STAT4,0.00011072239720040973,9.118726155431425e-05,1.4860256669635419e-06,0.0003169070987496525,628
SREBF1,0.00011051823797846406,0.00013112811934321277,4.382445695227943e-06,0.00043221062514930964,629
ZNF436,0.0001101991279097781,0.00011310986733565716,2.6263235213264124e-06,0.0003519128367770463,630
IRX4,0.0001095011853342867,6.521213370116095e-05,1.5841322237974964e-05,0.00022761481523048133,631
IKZF3,0.0001083577753578621,0.00014166247763891857,9.062962817552034e-06,0.0005314062000252306,632
GBX2,0.00010812577138967704,0.00010130911328384845,2.1890237178467942e-07,0.0003419937565922737,633
DLX2,0.00010776880035608242,7.139877271910667e-05,6.478150282873685e-08,0.0002827787247952074,634
AHR,0.00010748941268230517,7.629708153412918e-05,1.4446012528424035e-06,0.0002815790066961199,635
TFAP2A,0.00010650363128661411,0.0001062196190173273,5.162621619092533e-06,0.0003162823850288987,636
SRF,0.00010630134923331119,9.954157263941638e-05,5.61417436983902e-06,0.00031782352016307414,637
FOXI1,0.00010611357805730263,0.0001962997601998121,5.994009484311391e-07,0.0007462375215254724,638
SOX6,0.00010529058392600719,0.00013432105621553962,4.871359124081209e-06,0.0005403641844168305,639
HOXA5,0.00010481462909361244,0.0001319694509186029,1.9545882423699368e-06,0.0004931525327265263,640
FHL2,0.0001047817909927813,5.455421089747106e-05,1.6161422536242753e-05,0.0001821002078941092,641
AIRE,0.00010409168827992103,0.00012626473353469456,2.047298949037213e-06,0.0003940181923098862,642
ABL1,0.00010336072540870632,0.00010657896272429615,7.263854513439583e-07,0.00032850567367859185,643
NFYB,0.00010155930746088526,0.00011869537916409319,1.0605030183796771e-05,0.0004754964029416442,644
MYC,0.00010147103256324448,8.472638380384832e-05,1.6265101976387086e-07,0.00030767935095354915,645
SP7,0.00010113617166539233,9.721764323614996e-05,3.2235718663287116e-06,0.0003327348385937512,646
HOXB2,0.00010051575373745092,0.00010247226673676435,1.474764076192514e-06,0.0003857544215861708,647
NCOA3,0.00010017230139985058,0.0001407179536024084,9.287533657698077e-07,0.0006123238708823919,648
DNMT1,9.940522197737778e-05,9.206726680497411e-05,5.707220793738088e-07,0.0003084276395384222,649
TCF7L1,9.857863074878217e-05,0.00012785216173550535,3.2615864711260656e-06,0.00045784024405293167,650
FOXO3,9.835106924804154e-05,9.551481078782004e-05,1.0560936971160118e-05,0.0003491976240184158,651
KDM2A,9.785260277708679e-05,0.00011627503971386077,1.4530985481542302e-06,0.0004679956764448434,652
EMX2,9.742292557616979e-05,0.00011809911975128657,6.858042524982011e-06,0.00037378573324531317,653
HES5,9.587747063714384e-05,5.830441963510116e-05,1.5280389561667107e-05,0.00023195154790300876,654
PURA,9.567052145536599e-05,9.207588580066871e-05,4.42143118561944e-06,0.00035523041151463985,655
MSC,9.56367039664356e-05,0.0001384356659139834,2.3937152491271263e-06,0.0005489450413733721,656
NCOR2,9.557910461256996e-05,6.106470657459854e-05,2.330031020392198e-05,0.00030178806628100574,657
KDM5C,9.551365589073391e-05,6.130040485989447e-05,8.839427209750284e-06,0.00021920686413068324,658
IKZF4,9.514769215346666e-05,7.379353829702106e-05,8.547816833015531e-06,0.00027205876540392637,659
PAX9,9.507881316911886e-05,0.0001747864803735922,1.53254717361051e-07,0.0007156200590543449,660
NFKBIB,9.502620563581283e-05,0.00011157977615352647,3.741015916602919e-06,0.0003914170083589852,661
KLF2,9.46290519893313e-05,0.00012378415311632335,2.5642262357905565e-07,0.00047011018614284694,662
ID3,9.447313408114414e-05,0.00014602028566750556,5.398353096097708e-06,0.0004727783380076289,663
PRDM4,9.438115450744921e-05,5.927672843392561e-05,3.504328560666181e-06,0.000197214845684357,664
NR1D1,9.402285132014065e-05,6.449443618338365e-05,1.4996026038716082e-06,0.0002046197041636333,665
MYOG,9.30006416242887e-05,9.614326989336177e-05,3.4259489893884165e-06,0.00036222708877176046,666
HES6,9.296887639314291e-05,0.00011141380870084534,3.4962154131790157e-06,0.00039170790114440024,667
SRSF2,9.209884199613111e-05,9.36562696660131e-05,3.1699885312264087e-06,0.0003672378952614963,668
POU2F2,9.141724899090302e-05,0.00012242287380816194,9.015315640681365e-07,0.0005226851208135486,669
SMAD3,8.772633658147491e-05,0.00013413704226476086,1.1298137678750209e-06,0.0004038539482280612,670
ZFP64,8.70703260107341e-05,6.56844972270455e-05,1.087784767150879e-06,0.0002227421646239236,671
STOX1,8.656967052598758e-05,7.821438104666946e-05,9.58728287514532e-06,0.00026551767950877547,672
SF1,8.618049952419273e-05,4.834900662475725e-05,8.31004490464693e-06,0.00018618888861965388,673
TFEB,8.601665399617897e-05,9.758964474468341e-05,9.099005637835944e-07,0.00036781333619728684,674
MNX1,8.588335582174116e-05,7.98680864806094e-05,1.6189920870601782e-06,0.00026801598141901195,675
FOXO4,8.569370412246688e-05,8.837681487837635e-05,3.507720975903794e-06,0.0003502332547213882,676
THRA,8.535128543054739e-05,8.005773914780637e-05,6.502040832856437e-06,0.0002823839895427227,677
FOSL1,8.502989271576236e-05,7.242131720716156e-05,1.4450477010541363e-06,0.0002911189803853631,678
OLIG2,8.451841602257473e-05,5.618536605798244e-05,5.299281838233583e-06,0.00022172220633365214,679
NEUROG2,8.408257826197246e-05,6.479339914822383e-05,8.214891749958042e-06,0.0002468050515744835,680
RB1,8.271176078353344e-05,6.749963195683265e-05,6.7210103225079365e-06,0.00020671900711022317,681
PAX5,8.241464498689422e-05,0.00010717520228060912,2.1006005681556417e-06,0.0003805138112511486,682
GFI1B,8.236690159306322e-05,7.845093383437487e-05,1.0463298167451285e-05,0.00025309642660431564,683
DNMT3B,8.20802637115252e-05,6.169058634893486e-05,2.1712962734454777e-06,0.00019613451149780303,684
BTG2,8.1539513401218e-05,0.00010601659133267595,4.906609092358849e-07,0.0003791736962739378,685
CTCF,8.150708595382405e-05,0.00010642170903902833,2.2401579826691886e-06,0.0004433932772371918,686
POU5F1,8.089499029487106e-05,0.00013949942536177473,5.047647846367909e-07,0.0003168169059790671,687
TTF1,8.052342047387191e-05,7.968502565579935e-05,2.8189806471345946e-06,0.0002822537499014288,688
NR4A2,8.034024663381636e-05,6.284636110330915e-05,9.383404176332988e-06,0.00029315080610103905,689
PROP1,8.021014377867391e-05,7.935854327853377e-05,7.014285188233771e-07,0.00024250912247225642,690
NR1I3,7.913890772775203e-05,5.8649334213588384e-05,2.6914005957223708e-06,0.00021381663100328296,691
PPARGC1A,7.900920586783313e-05,4.820733085685963e-05,1.3844770364812575e-05,0.0001879607152659446,692
NUPR1,7.869619908257465e-05,0.00011138088420228071,6.208060199242027e-07,0.0003728976589627564,693
GLI1,7.86480347723241e-05,7.220152104213454e-05,3.9452806959161535e-06,0.00027985763153992593,694
SMARCA5,7.843814830140032e-05,0.00015038328882613505,2.3359451972737588e-07,0.0004998030490241945,695
KLF10,7.810162689090497e-05,0.00010621200724485949,2.617200834720279e-06,0.0003079613670706749,696
EWSR1,7.806583404967535e-05,7.557120952670797e-05,1.0920231261479785e-06,0.0002538742555771023,697
SON,7.79832429901889e-05,5.1280468108797395e-05,1.3008248060941696e-05,0.0001739734725560993,698
ARID3A,7.782182631514574e-05,7.462656881441458e-05,2.7620095011116064e-07,0.00026111831539310515,699
KLF5,7.778644259581074e-05,7.499885514152518e-05,2.309237515873974e-06,0.0002365127147641033,700
NEUROG3,7.753764296195261e-05,0.00011050724835487084,5.8671460578807455e-08,0.00044281367445364594,701
TFAP2D,7.661146990110204e-05,7.879902961763242e-05,6.653177479165606e-06,0.0003190432325936854,702
SALL3,7.65044397386722e-05,7.822701643355327e-05,1.2705817198366276e-07,0.00031262400443665683,703
VSX1,7.619403354545173e-05,5.2973983782228284e-05,7.816406650817953e-06,0.00019924654043279588,704
HOXC13,7.46896974716678e-05,0.00014064270841063586,9.508783591627434e-07,0.0005507668247446418,705
HNF1B,7.451285164038244e-05,7.622081905424097e-05,9.854593372438103e-07,0.00027964613400399685,706
TFAM,7.176768768042139e-05,8.445316946906356e-05,2.704951839405112e-06,0.0003387436445336789,707
MSX1,6.967718475910563e-05,6.445262683806053e-05,1.6131645679706708e-05,0.0002845932904165238,708
HIVEP3,6.894494741300839e-05,8.347530982049831e-05,2.032696329479222e-06,0.00032957663643173873,709
SNAI1,6.856028039175561e-05,8.843265593973076e-05,1.1578545127122197e-06,0.00024290275177918375,710
BCL3,6.853201513780677e-05,6.454700337966851e-05,9.117713489104062e-06,0.0002179369330406189,711
HOXB5,6.709675562888151e-05,7.937630105150144e-05,5.943263204244431e-06,0.00027447898173704743,712
ZFPM2,6.697410059807612e-05,6.320290476841401e-05,1.1512048558870447e-06,0.00021618772007059306,713
TCF7L2,6.677407671547412e-05,9.95369759447349e-05,1.0114254109794274e-06,0.00028989079874008894,714
IRF8,6.632161544637619e-05,8.621936251675542e-05,2.7008334768652276e-07,0.00036193287814967334,715
KLF4,6.591963734283185e-05,7.479083970606353e-05,2.0455841820421483e-07,0.0002006845606956631,716
ZFPM1,6.579147784543349e-05,4.717728319880353e-05,2.752641876213602e-06,0.00015401588461827487,717
PBRM1,6.54992576081461e-05,7.20004893602016e-05,1.2449959285731893e-06,0.00023764121579006314,718
TAF1,6.397957280046887e-05,7.192763085287201e-05,1.7512243175588083e-06,0.00023551748017780483,719
SOX9,6.373813213355162e-05,0.000100626420607503,7.577912128908793e-07,0.0003772630589082837,720
MEOX2,6.359566827942048e-05,6.364846987179514e-05,3.0239473858273413e-07,0.0002458206145092845,721
POU4F1,6.303172930853235e-05,6.35745412570825e-05,3.8524613046320155e-06,0.00022044117213226855,722
TOX3,6.297018190706743e-05,6.048464247595718e-05,1.2608605857167277e-06,0.00021196267334744334,723
SP6,6.201801499534037e-05,9.811230130599582e-05,2.421088311166386e-06,0.00040744044235907495,724
NR1H2,6.187855115618304e-05,7.796921487602231e-05,9.969983238988789e-07,0.00032265583286061883,725
FOXA1,6.155910887302566e-05,7.232969809241854e-05,1.408246930623136e-06,0.0003152026329189539,726
DACH1,6.097807523684479e-05,6.98344845075405e-05,3.6324070151749766e-07,0.00024977241992019117,727
BCL6,5.9754534294745895e-05,4.679545205147731e-05,3.915342006166611e-07,0.00018330694001633674,728
GATA2,5.959279420917879e-05,6.345153297592347e-05,1.6199312540265964e-06,0.00023526675067842007,729
HEY1,5.7648496246629016e-05,6.327730195323334e-05,1.579921445227228e-06,0.00024659858900122344,730
PBX1,5.7482759959658445e-05,5.6491320718018276e-05,3.5347500215721084e-07,0.00017354634474031627,731
TBPL2,5.7236498766079855e-05,7.758195689299141e-05,4.77421565392433e-07,0.0003032496606465429,732
SMARCC1,5.714277103558715e-05,5.6441111325262265e-05,3.9670253499934915e-06,0.00019082163635175675,733
GABPA,5.3917989413192075e-05,6.969505529283863e-05,2.292231329192873e-06,0.00026919087395071983,734
LITAF,5.319973414039871e-05,4.1043573870781624e-05,2.082829269056674e-07,0.00014172731607686728,735
MXI1,5.30754949095629e-05,5.283572463361746e-05,1.167289610748412e-06,0.0001672290381975472,736
LMX1A,5.270355475686577e-05,4.4813316603273505e-05,6.458977622969542e-06,0.0002003185945795849,737
SP4,5.230253658834853e-05,7.157881193283486e-05,2.909913234816486e-07,0.00023871418670751154,738
MTA2,5.229146323711594e-05,4.7284931680691685e-05,7.849608323340362e-07,0.0001737447310006246,739
ZBED1,5.023579891864453e-05,5.1711921802265175e-05,3.674713525469997e-06,0.0001394450810039416,740
NR0B1,4.902882238543395e-05,5.414114214085579e-05,1.291064336328418e-06,0.00019664726278278977,741
HNF4G,4.814592212758753e-05,4.2558777713360096e-05,9.169982604362303e-07,0.00015659014752600342,742
SOX17,4.785627291942712e-05,5.290670965512541e-05,1.774694510459085e-06,0.00020006141858175397,743
MAFA,4.7694180176105157e-05,7.606939044115129e-05,2.1650175767717883e-06,0.00022864446509629488,744
BHLHE41,4.736483048983439e-05,5.686141545857373e-05,1.2302068626013352e-06,0.00014753076538909227,745
TSC22D1,4.662217049061274e-05,5.3462831490302295e-05,3.8035616967135866e-07,0.0002012446493608877,746
NR2C2,4.646360446431021e-05,7.930918335848189e-05,3.2988093607855262e-06,0.00020930483879055828,747
ZBTB14,4.610185987124196e-05,2.5389812584635156e-05,4.391988113638945e-06,9.585844236426055e-05,748
KLF9,4.50996307498375e-05,5.8426884164150754e-05,2.395591081949533e-06,0.0002190765953855589,749
PDX1,4.18993296871363e-05,5.4173014686042284e-05,6.833887482571299e-07,0.0002519077679608017,750
BACH2,3.867370985663897e-05,3.5548001958862366e-05,1.5620584008502192e-06,0.00013648906315211207,751
NR2F6,3.8287769129612336e-05,5.952491058590607e-05,4.6188179680939356e-07,0.00024125816707964987,752
HDAC9,3.788360482371081e-05,4.80316039151432e-05,3.931858714167902e-07,0.00014461905811913311,753
NR1H4,3.75896730455077e-05,4.150734369984598e-05,4.003501317129121e-07,0.00011984605953330174,754
SOX4,3.671881864649022e-05,7.371222232990574e-05,4.769971724272182e-07,0.0002254736318718642,755
DLX1,3.536120406099849e-05,6.109232613258439e-05,5.259952899905329e-07,0.0002229130477644503,756
NHLH2,3.5184732984593445e-05,3.844390470621303e-05,1.5344259054472786e-06,0.0001329652004642412,757
SATB1,3.4295021516134675e-05,4.048935547153432e-05,2.1079792986711254e-06,0.00016676024824846536,758
GATA3,3.352525981889593e-05,3.741463016423899e-05,1.4858250096949632e-06,0.00012557528680190444,759
GFI1,3.316227132102361e-05,3.474674292021402e-05,1.9297958715469576e-06,9.613294969312847e-05,760
RFX2,3.313908237409934e-05,5.121443962002511e-05,1.3813405530527234e-07,0.0001487237896071747,761
POU1F1,3.1145712191349766e-05,3.8702825514654386e-05,5.801823022011376e-07,0.0001257859985344112,762
NRL,2.9195208468375094e-05,4.776676163149681e-05,6.234878924260556e-08,0.00015566045476589352,763
NFX1,2.8906351929950088e-05,4.002467869041035e-05,1.0413535278530617e-07,0.0001361490722047165,764
IKZF1,2.8181224198783294e-05,2.6223460766981965e-05,5.258609689917648e-07,9.863413288258016e-05,765
NR1D2,2.7126639463447052e-05,3.5590521787229685e-05,4.224349652304227e-07,0.00011867469584103674,766
ZNF160,2.6966444405689337e-05,2.6962524249603656e-05,5.662647026838386e-07,7.650634506717324e-05,767
NR6A1,2.6124003238089355e-05,2.8194637308222815e-05,1.2309237718000077e-06,7.146688585635275e-05,768
ZNF76,1.974227414102574e-05,1.786669810696744e-05,6.84302676745574e-07,5.151256118551828e-05,769
PKNOX1,1.8691430209369784e-05,2.4509034794079868e-05,2.3189276987523044e-07,7.237520912894979e-05,770
FOXN4,1.605898868511419e-05,2.184357844246507e-05,1.1135036004361609e-07,8.385875844396651e-05,771
