tf,importance_mean,rank
FOXM1,0.0006502670651322908,158
MECOM,0.0006437179676361142,159
HOXA10,0.0006430867349949535,160
ETS2,0.0006395558264722985,161
PREB,0.0006395051512051643,162
GSC,0.0006378781873729278,163
NPAS2,0.0006347942902665994,164
SMAD7,0.0006330643329620801,165
NR0B2,0.0006310702660123228,166
PITX1,0.000629648713680636,167
KAT5,0.0006260481654311607,168
PGR,0.0006245288067558166,169
JUN,0.0006157088716883774,170
XBP1,0.0006105911040018933,171
PRDM16,0.0006080143314399968,172
FIGLA,0.0006042548646457197,173
SOX5,0.0006024440422014309,174
MAZ,0.0005984356228864409,175
HOXA2,0.0005984069004322615,176
WT1,0.0005977139490741221,177
LMX1B,0.0005944571826837615,178
MAF,0.0005932931686267941,179
SCX,0.0005902982037090018,180
ARID5B,0.0005878159659694189,181
IRF4,0.0005864397664867504,182
STAT1,0.0005849730709996948,183
PRDM2,0.0005836233331413523,184
IRF7,0.0005830606003338758,185
EOMES,0.0005821261702018974,186
SUPT20H,0.0005792531512931666,187
ETV3,0.0005771590270162988,188
ZFP42,0.0005743411476294458,189
NACC1,0.0005733560034114458,190
SMARCA4,0.000569803340815931,191
NAB2,0.0005668838461767309,192
E2F7,0.0005660402864095611,193
WWTR1,0.0005645645507828787,194
ARID4B,0.0005620186576021351,195
HOXA1,0.0005618722819538865,196
CREB1,0.000561851157961042,197
NCOR1,0.0005614255205728114,198
ZHX2,0.0005568382173282082,199
PAX4,0.0005562089413891072,200
PITX3,0.0005561126174666931,201
POU3F1,0.0005512609535054997,202
CREBZF,0.0005406412326396314,203
CREB5,0.0005404440561175182,204
ZNF148,0.0005402397407923479,205
NKX3-1,0.0005394735910682136,206
TWIST2,0.0005385671090952008,207
PLAGL1,0.0005321535554685397,208
MITF,0.0005316293093556217,209
TRIM28,0.0005266473430531208,210
HOXD10,0.0005252206514011381,211
DBP,0.0005231420724144162,212
GATA4,0.0005190221236537609,213
RORB,0.0005170333733951448,214
TBX10,0.0005138247355110556,215
DMAP1,0.0005125503556138773,216
TCF20,0.0005064448108807042,217
SIX1,0.0005059964786128011,218
HHEX,0.000505942481368038,219
AP1,0.0005052341382521042,220
TCF7,0.000499895683650252,221
CEBPD,0.000495048174639597,222
GLI2,0.0004917312827742672,223
NCOA1,0.0004880864479170641,224
CIITA,0.00048514895775731543,225
NKX6-3,0.0004820831434037907,226
AR,0.0004805025611090335,227
ESR2,0.0004768699278759992,228
FOXC2,0.00047490593922041376,229
ZFHX3,0.000472229502065602,230
OLIG1,0.0004638283492595568,231
FOSL2,0.0004633053604955035,232
RARG,0.0004603848916358953,233
SIX4,0.0004596795706950643,234
NR2C1,0.00045935658189674456,235
BATF,0.0004586491939293906,236
SALL2,0.00045787547768475525,237
ARNT,0.00045678272682848865,238
NR4A3,0.0004560117660565249,239
ATF7,0.00045433383159874984,240
PLAGL2,0.0004535425856981116,241
ZBTB4,0.0004528478515443236,242
PBX2,0.00045272912124842566,243
EGR2,0.0004502552251737639,244
KDM5D,0.0004494518072368175,245
MEIS2,0.00044943781929098555,246
NEUROD2,0.0004470444689352669,247
ARID1B,0.0004434614789081961,248
BARX2,0.00044319216992031823,249
CEBPG,0.00043977344461326896,250
MBD1,0.00043974640758540664,251
BRD4,0.0004370358215744614,252
ELK4,0.0004350201294128607,253
RFXAP,0.0004341698296760848,254
TFE3,0.00043358407889503394,255
HIC1,0.00043337381111307354,256
NFIB,0.00043311467473386347,257
SMAD9,0.00042498534891378904,258
SOX7,0.0004232804330416856,259
HOXC6,0.00042259638133724695,260
RUNX3,0.00041895074047825994,261
LEF1,0.0004175833245491931,262
MECP2,0.0004171559552160585,263
EP300,0.00041690681075234545,264
FOXN1,0.00041688296774240865,265
HDAC3,0.0004139169417281995,266
YBX3,0.0004133205518221737,267
DOT1L,0.00041245734087169694,268
MLX,0.00041214363392155616,269
POU2F1,0.0004111323158412867,270
ELF4,0.0004105643704612951,271
STAT6,0.0004086133823021197,272
SHOX2,0.0004082126040223309,273
CEBPZ,0.0004070371051608218,274
PPARG,0.00040277364551553603,275
IRF5,0.0004012317750385302,276
MESP2,0.00040018964171284813,277
TP73,0.0004000288223516801,278
SMARCB1,0.0003976790481195194,279
TBX1,0.00039693331534567045,280
KCNIP3,0.00039629147431696765,281
GATA6,0.00039508849920711134,282
ZBTB18,0.00039406537843839914,283
ATF1,0.0003937970922513821,284
MTF2,0.00039182586850515554,285
PAWR,0.0003912550261433849,286
HOXB1,0.00039085758660142096,287
LHX3,0.0003883449751976348,288
RARA,0.0003881796946271524,289
HOXA7,0.000388074511482211,290
ATF4,0.0003879227522648162,291
HSF2,0.00038788040904874475,292
E2F4,0.0003873142306739889,293
NFYA,0.00038706848545619766,294
NFE2L2,0.0003869607007386962,295
TEAD2,0.000386904376200343,296
ATOH1,0.00038674782943858054,297
PRRX1,0.0003863351650242101,298
EHF,0.00038566079402960787,299
KLF6,0.00038544579575555514,300
POU2F3,0.00038420541830308855,301
GTF2IRD1,0.00038007268296115797,302
PAX8,0.00037929059123708805,303
RORA,0.0003787710485277895,304
APEX1,0.00037743082350344235,305
RXRB,0.00037724155412654386,306
TP63,0.00037646821074717576,307
JUNB,0.00037533520201053983,308
