# IG global importance: mean |attribution| across seeds x TNBC cells x drugs (3 x 12 x 20 = 720 samples per TF).
# Non-signed (magnitude). For signed per-drug see tf_drug_ig_signed.csv.
tf,importance_mean,importance_std,importance_ci_low,importance_ci_high,rank
LHX4,0.00028530633821901576,0.00016724945059475466,4.424184453455382e-05,0.0007189922616817057,393
ZNF217,0.00028277328264228647,0.00023617666309395293,2.05241022285918e-05,0.0010300467256456614,394
AIP,0.0002825179501106353,0.00019582310231956365,6.70206079576019e-06,0.0006309727628831752,395
NANOG,0.0002823960594014352,0.00014976101175288265,5.9368457914388284e-05,0.0006048668874427676,396
HSF4,0.00028062321729104646,0.00018882190636399716,1.538164176508872e-05,0.0007331932181841691,397
CTNNB1,0.00028043461735620666,0.0002993272676360082,2.425346963264019e-06,0.0009602397141861729,398
MAFB,0.00028011273624315434,0.0002855638391959822,3.2438403593459953e-06,0.0009385075434693135,399
MKX,0.00027632654757378343,0.00016616833222342188,1.0013282434329085e-06,0.00057278308813693,400
EN1,0.0002711792303709141,0.0002849131558692595,1.736248468660051e-05,0.0010551979066804051,401
YAP1,0.00027061786157294896,0.00017863387449835376,4.578302468871698e-05,0.0006368691669194956,402
SPI1,0.00027018952223822147,0.00015788998528458846,3.82721927962848e-05,0.0005658122798195104,403
FOXF2,0.0002689646857978308,0.0002330281150626159,3.5217289223510306e-05,0.0008375930410693397,404
E2F3,0.0002668444310150638,0.00034197026713894923,2.0023454953843612e-05,0.0011082859040470775,405
BMAL1,0.00026648459326340893,0.0002295153236882918,6.367241667248891e-08,0.0007653569336980581,406
TGIF1,0.000265938752090733,0.00019195828737552262,6.16709841779084e-05,0.0007798417485901151,407
RFX3,0.00026585801766524736,0.0002519285517901627,1.1065509170293808e-05,0.0010033474885858583,408
ING4,0.00026522702900706464,0.00020850157575706937,2.8772192627002373e-05,0.0007323279816773714,409
LMO4,0.0002642414697826704,0.00013864326055228538,6.297536310739815e-05,0.0005926971236476672,410
ZNF331,0.0002641505180539146,0.00023912136285084382,2.911628575930081e-05,0.0009771320794243366,411
UBTF,0.0002626326169926566,0.0002273545100549963,3.62475766451098e-05,0.0008933273042202927,412
CDX2,0.00026050058251409305,0.00019287443931812262,7.403356687518681e-06,0.0006674130549072287,413
NEUROG1,0.0002589009352429154,0.0002955137654967451,1.7147303879028186e-05,0.0012062962166965007,414
NFIC,0.00025781318081499196,0.00022713952930227254,3.7887606322328796e-05,0.0009863043669611216,415
RUNX1,0.00025772294625312495,0.00022174067551793627,2.5093336262216326e-05,0.0007262478466145694,416
ESRRB,0.00025608255832594297,0.0002108124212438865,3.52471839505597e-05,0.0006839249777840443,417
EPAS1,0.00025557006634547484,0.00027872527016109956,3.4475340271455934e-05,0.0011085974983870983,418
ZNF202,0.00025548318566327076,0.00020526415626272903,2.623646719257522e-06,0.0006299843662418425,419
FEZF1,0.0002553036000108477,0.000208314062743835,3.7763774162158374e-05,0.0007595334740472023,420
MYBL2,0.000255246139670362,0.0003255514177575838,1.537934258522e-05,0.0011242039880016816,421
MAML1,0.00025480673148952824,0.00014363999261579702,2.0453288016142324e-05,0.0005259531768388113,422
POU3F4,0.00025355288842092704,0.00022545636917223384,5.0379818731016716e-06,0.000888723589014262,423
RORC,0.0002533645391395112,0.00015782524624677539,4.3487806760822426e-05,0.0006767876111553051,424
NKX6-2,0.00025214321634242274,0.00017296360934238508,8.121370319713606e-05,0.0007434440383804029,425
NR1I2,0.00025192704631914843,0.00018199005119728012,1.8559510772320208e-05,0.0006312673634965897,426
ISL1,0.00024972334343639584,0.00012786422477132836,1.0133982391380414e-05,0.0005301301061990671,427
TBX21,0.0002490395980809505,0.00012072191056364898,3.6848232866759645e-05,0.0004708305306849069,428
ID2,0.00024782082504088977,0.00024320132376698327,9.51327281200065e-06,0.0009413920342922211,429
KLF7,0.000247406003385701,0.00017036170134415132,1.1199002074135933e-05,0.0006435049130232069,430
BCLAF1,0.00024573388838007305,0.00017164952573624011,1.985958633667906e-05,0.0006040765365469268,431
NFKB,0.0002456271988921695,0.00024202964540106776,6.96403877782359e-06,0.0008503946271957822,432
NFATC1,0.00024526715843649073,0.00021075853765525326,3.834892067970941e-05,0.0008822525822324677,433
ENO1,0.0002446539936272529,0.000157354587801354,1.3323906637197071e-05,0.0005955177010037005,434
HES1,0.0002412938440841117,0.00025301454952978894,1.2091706275896286e-05,0.0008620640670415012,435
POU4F3,0.0002402928186522028,0.00017447981070068172,2.5731045116117458e-05,0.0005907798185944557,436
CTCFL,0.00024016278756822847,0.00020887239121366615,2.444600715989509e-06,0.0007252570008859037,437
HSF1,0.0002396559581217872,0.00022984175199225384,2.1883137861777872e-06,0.0008949371986091137,438
DLX3,0.00023896056911022848,0.00011674456498209472,6.145819443190704e-05,0.0004576099687255918,439
SOX2,0.00023781898011563385,0.00019948934281720752,7.210757232201105e-07,0.0008126462606014683,440
PEG3,0.00023666005622923573,0.00013481814797008438,1.0212304164269882e-05,0.0006003731556120329,441
SMARCA1,0.0002363380749936065,0.00020049621088741933,1.1902555093001867e-05,0.0007644077064469457,442
VEZF1,0.00023531975170953956,0.00016940268046504778,4.410828614709317e-05,0.0005652465493767521,443
HLF,0.00023504437705620755,0.00025975078520135397,6.47928618491278e-06,0.000902090163435787,444
ATF2,0.00023399797599997404,0.0002318627768957401,1.8814632738894945e-06,0.0008351444848813117,445
ELK1,0.00023361057762940617,0.0001981285712316504,1.929330755956471e-05,0.0005571168774622491,446
MSX2,0.00023283281269452041,0.0001868426498032283,2.4159864642570033e-05,0.00078502984251827,447
KLF13,0.00023159444408390092,0.00017472072513478412,4.142063573908673e-07,0.0006687850807793435,448
CLOCK,0.00023137339550582207,0.00014198104566944702,4.2695099273259986e-05,0.0005561815924011167,449
CHD4,0.00023061030202976932,0.00011844440067403306,7.442387777700787e-05,0.000501995394006371,450
GTF3A,0.000229789693563968,0.00010238523265743469,6.186514392538812e-05,0.00043780256601166895,451
MYOD1,0.0002290164591499888,0.00014073993883016326,8.997524423648428e-06,0.00048058179090730823,452
ARID3B,0.00022788199053138669,0.00018706530139770653,2.6101546609424986e-05,0.0005731821234803645,453
DLX5,0.000227839221595616,0.0001359276710576089,2.094545147883764e-05,0.0004977240139851346,454
TLX2,0.00022687101154588162,0.00015329763837796523,2.3121513459045675e-05,0.0005325355537934226,455
PAX7,0.00022661188583773158,0.00015700711298685503,1.9534239208951478e-05,0.0005753548772190697,456
BCL11B,0.0002256066754701654,0.00011517226512431152,5.563986997003667e-05,0.0004745545891637447,457
STAT5B,0.00022536484268963856,0.00020528370251338978,8.658992555865552e-06,0.000623315104166976,458
FOXP3,0.00022461553820486794,0.0002329577989750746,3.028572104994965e-05,0.0008942733926232904,459
NFE2L3,0.00022426287705078115,0.0001952743565670661,1.087337154785928e-05,0.0007235541284899224,460
GCM1,0.00022368183867579698,0.00019617018455734476,2.07093249287027e-06,0.0006022801622748375,461
FEZF2,0.0002235385498655281,0.00015817973641942389,2.513535591788241e-05,0.0006814936423324967,462
MNT,0.0002225315520964462,0.00014892664068900314,3.5487733498484886e-06,0.0005141992922290227,463
NRF1,0.0002221582054237577,0.00021107200398144454,3.4646136271021533e-06,0.0006352179610985331,464
FOXD3,0.00022208340710806832,0.00014210654789471533,1.5285752760973997e-05,0.0005495507502928376,465
MIXL1,0.00022167792049382722,0.0001360572083434587,3.0953218629292675e-05,0.0005069247912615537,466
FOXH1,0.0002211740154659007,0.00018796127182582088,2.012616278079804e-05,0.0006743135760189031,467
HNF4A,0.00022023666202555987,0.00020875287232749877,1.4957156480477355e-06,0.0006438254102249629,468
RARB,0.00021932876743093743,0.00019330695478767882,3.202724548145853e-06,0.0006729155502398491,469
SNAI2,0.0002192795147308857,0.00019576947392163383,3.9810409703022746e-06,0.0007212497948785312,470
RFX5,0.00021896755635889182,0.0002621790014998093,3.6150234024034975e-07,0.000884684865013696,471
NRG1,0.00021840135635310768,0.00022960402258145936,1.8081189523400099e-06,0.0008647542606922797,472
ID1,0.00021717302636735288,0.0001724995984537801,2.2017736228008296e-05,0.0006892192483064718,473
MXD1,0.0002154171528398289,0.00017197792626570687,6.945033874217188e-06,0.000498256656283047,474
KLF15,0.00021516506557569908,0.00015015876066045038,3.153250872856006e-05,0.0005892023502383379,475
TRERF1,0.00021495841945882906,0.00013807287218598404,4.713654152510571e-05,0.0005292623027344231,476
HOXD1,0.00021471875804384883,0.00020772606549270716,2.0195669094391633e-05,0.000931671354919672,477
DDIT3,0.00021240436084137097,0.0002143506453412472,2.0684664241343858e-05,0.000798990821931511,478
ZBTB17,0.00021177816444909088,0.00016617335607649106,1.5032647434054525e-05,0.0005665002769092095,479
FEV,0.00021050253675033068,0.00016192004111448226,3.857101910398342e-05,0.0005641193260089493,480
MAFK,0.00020985769359261515,0.00012984402356858084,1.3403774278231147e-05,0.0004766537735122248,481
HOXB6,0.0002094731684223916,0.00013589943846738177,1.897159213513078e-05,0.00047900621430017,482
BHLHA15,0.00020917209845645602,0.0001820349065633466,2.8146525892225327e-06,0.0006902192515553903,483
SMAD1,0.00020873875885871012,0.0001864976587160441,3.5542855755466017e-06,0.0006335959187708795,484
TEF,0.000207961867135964,0.00016196049967643627,2.3830627469578758e-05,0.0004996245581423863,485
JDP2,0.00020651211848938072,0.00023608065788943672,4.465213885396225e-06,0.0009080808376893401,486
LMO2,0.00020640809587580596,0.00019494934685814814,1.0418275650181386e-06,0.0006529597521875984,487
ARID4A,0.00020488308783418082,0.00013206701681564952,1.1322352861498075e-05,0.0004476421163417399,488
TCF12,0.0002046335533426221,0.00017471865948564744,1.6850543033797294e-05,0.0006672279021586288,489
SMAD2,0.00020390761653984828,0.0001616771940408168,3.772110446220722e-08,0.0005689605008228673,490
MTA3,0.0002026298995436567,0.00013703209297105315,2.625122574499983e-05,0.0004810608937987126,491
NFIX,0.00020226986574035284,0.00012021414683106532,9.29117857140227e-06,0.00041483113454887627,492
TBP,0.00020199710431233105,0.00018173867691106548,6.3231961007659275e-06,0.0007002141122939065,493
HESX1,0.00019733803586253392,0.0001549473832363151,4.043912667839322e-05,0.0005748749477788806,494
ATOH7,0.00019665664032496958,0.00016411017647130447,1.889867817226332e-05,0.0005810716538690031,495
ZNF382,0.00019561988353871128,0.00013445410546990847,2.454918208059098e-05,0.000469185159454355,496
ZNF236,0.00019331239139610545,0.00020267061140669264,3.465930177526388e-07,0.000660839157353621,497
E2F6,0.00019235627074964956,0.00014875298130294687,2.0186994689197494e-07,0.0005432753343484362,498
PAX3,0.00019207066955194326,0.00013005485087235575,6.2499055957232486e-06,0.00045900369950686555,499
EBF1,0.00019171598700230182,0.00013874335021918575,1.2166867054475006e-05,0.00046854792162775977,500
KLF11,0.00019161222070991358,0.00011218682913106158,3.5601020044850884e-05,0.0004804918135050684,501
ZNF423,0.00019101452696001313,0.00016398814217922394,1.2135409338043248e-05,0.0005306194943841547,502
HOXA11,0.00019098426741521736,0.0001447982723778001,1.4696991570417595e-05,0.0006158092874102294,503
ZNF91,0.0001909623095684765,0.00011117099161115387,3.677428344417424e-05,0.0004429272048582788,504
HDAC7,0.0001902925835508995,0.00020049935030935325,1.0519378633944143e-05,0.0007234560922370291,505
TBX5,0.0001898015921303416,0.00016681119136788194,1.1393116574254238e-05,0.0005252755814581177,506
EBF3,0.0001861013169407973,0.0001383273735924377,2.071221001642698e-05,0.0004463079967536032,507
HOXB4,0.00018498755060818438,0.00016640999903153232,3.412114065213245e-05,0.0006877518026158214,508
KLF17,0.00018401599973477307,0.0001325615697304449,2.0838532009292976e-05,0.00044891717407153866,509
TGFB1I1,0.00018364839141895572,0.00016221541314016182,1.0294971639268624e-05,0.0006179293501190841,510
CDX1,0.0001835775591833529,0.00014616915374314831,2.0009397485409863e-05,0.0005815267082653006,511
MEF2C,0.00018356199753668533,0.00017456064402845544,1.3995897211316334e-05,0.0007103448078851209,512
NCOA2,0.00018303718202332674,0.0001009135691139091,5.240208793111379e-05,0.0003883085002598809,513
HINFP,0.00018150852980246176,0.00015830172678970106,2.7394620383347503e-05,0.0006395769785740411,514
E4F1,0.00018139466745144736,0.0001585646322522356,1.1537727857557911e-06,0.000538084046274889,515
MYT1,0.00018129169604890193,0.00013394128077524027,7.6986518593003e-06,0.000479261580039747,516
KDM5A,0.00018004746889026534,0.0001587666381088547,1.2929099625580421e-06,0.0005226358771324158,517
ETV1,0.00017951195875222462,0.00011068431787026226,3.0251128464442452e-05,0.00043563168874243273,518
CREM,0.00017919356379631307,0.00010219150620617577,5.319792380760192e-05,0.00042619531668606207,519
GLI3,0.00017909758406489117,0.000186180602381799,2.327758875253494e-06,0.0007188914620201103,520
ZFX,0.0001780823051376501,0.00020388276527807882,5.025983307405113e-06,0.0007631364758708513,521
SOX10,0.00017719485272778003,0.0002107062420238056,8.394217729801312e-07,0.0006237785506527854,522
NR3C1,0.00017684562322415332,0.00014261384462959233,9.680401558398445e-06,0.00044714532632497103,523
HMGA1,0.0001768150107409383,9.338176414910064e-05,4.164908023085445e-05,0.0003342447562317828,524
MBD2,0.0001765382166633837,0.0002171076915939869,1.2717659956251737e-06,0.000706851725408341,525
HOXA4,0.00017451724623024727,0.00011499386124406851,2.5754838475222645e-06,0.000410385089344345,526
NR2E3,0.00017216680280398577,9.460740666768469e-05,3.054171352232515e-05,0.0003841371217276901,527
NR4A1,0.00017130839071721008,0.0001716640819840912,6.399258973033284e-06,0.0006427207990782335,528
ATF6,0.00016923138554242694,0.00018453666888228198,1.423273371869982e-06,0.0006160753546282649,529
PML,0.00016798635323690784,0.00011122012791041872,3.0163744668243453e-05,0.0003970173391280696,530
CREBBP,0.00016708966955481704,0.00015833916778232435,2.6966112613990853e-06,0.0005676221670000813,531
LRRFIP1,0.00016537751987470982,0.00012512227679387604,1.121622831306013e-05,0.00036388679945957846,532
CREB3,0.0001653161674672295,0.00012890988466545195,7.060313237161608e-06,0.0004977541393600404,533
HEYL,0.0001652474545333386,0.00015656137159643512,9.413480029252243e-06,0.0005499814884387885,534
ZIC1,0.00016467101152860172,0.00016062812584754924,4.095104191037536e-06,0.0005150346623850053,535
KAT2B,0.00016346104631376573,9.953789745199985e-05,8.159526851159172e-06,0.00043002448946936054,536
MTA1,0.00016312833898766144,0.00016741544766965015,1.0423043477203464e-06,0.0007131571706850081,537
IRF9,0.00016245479092062234,0.00015242583796193905,4.395731355089084e-06,0.0006196934249601324,538
FOXP1,0.00016243245144509366,0.00015638554712912875,5.728151677431017e-06,0.0005446711686090557,539
GATA5,0.00016241664359123814,0.00016852782845895727,5.575809154834133e-06,0.0006532174636959098,540
KLF3,0.00016232622593683743,0.0001251461342072666,4.925118469145674e-06,0.00038571920595131814,541
MEF2D,0.0001607278883663336,7.30608959905626e-05,4.1914616576832484e-05,0.00030144879783620124,542
POU3F2,0.00016035398117348148,0.00011337078306779041,1.532276084503792e-06,0.0004049864313856232,543
NKX6-1,0.00016032680906832297,0.00011154341985533134,7.46117897278964e-06,0.0003929277612769507,544
NKX2-5,0.00015945732134241551,0.00018921011254250335,8.483621763843985e-06,0.0006984109000768512,545
PIN1,0.00015917303608915153,0.00012258371846570336,9.871498871660834e-08,0.0003645859040261712,546
ATRX,0.00015851286794135906,0.00014287384865179346,1.2958302960441871e-06,0.0005274128634482622,547
ZNF384,0.00015813099516321928,0.0001566736662092563,1.027083708322607e-05,0.0006021211796905845,548
HEY2,0.00015773293315769857,0.00015739970322091714,2.3396690210120147e-06,0.0005706477211788293,549
HAND2,0.0001562732412494938,0.0001101049268914201,1.3037881672062213e-06,0.0003792256669839843,550
ERG,0.0001541772392973447,0.00011381386341070406,1.7455435681767995e-05,0.0003999764157924801,551
NR5A2,0.00015417149220766646,0.00011592210792800898,1.7004036152457047e-06,0.00039766204499755973,552
MYF5,0.00015389934567338058,0.0001241217278475683,1.91955009540834e-05,0.0004982573969755321,553
TP53,0.00015387932288225177,0.0001166749410802861,1.9255399047324323e-05,0.00041718423817656,554
TADA2A,0.00015283759712261257,0.00013017521764246173,1.316538816809043e-05,0.0005395525367930532,555
PAX2,0.00015269661612200372,0.00012349930218977324,2.2040520661903437e-06,0.00039254837902262773,556
NR5A1,0.00015254302412965142,0.00010157690386028107,1.8387080854154195e-05,0.0003937941190088168,557
IRF2,0.00015228264342958357,0.00017079185301856165,3.867485752095945e-07,0.0005623293996904976,558
STAT5A,0.0001521708872076033,0.0001156550319727932,2.209241956734332e-05,0.0004481505253352222,559
JARID2,0.00015161960508531063,0.00012152440424774073,1.0864669980037433e-05,0.00047988808364607394,560
ZNF143,0.00015157840357863013,0.00012579813083009284,9.49553115106028e-06,0.0004897186503512781,561
FOXA3,0.0001514552712810276,0.0001010228066118434,3.6328114902062226e-06,0.0003574632857635151,562
SSRP1,0.00015115307502918304,0.0002789688683467542,2.134828162070335e-06,0.0011822050204500555,563
GLIS3,0.0001507394327016224,0.00010798210928766254,9.332492118119262e-06,0.0003888230712618679,564
ZBTB16,0.00015062160362049325,9.038194433506258e-05,3.681756379592116e-05,0.00032496390558662825,565
NR2F1,0.0001503769693376474,0.00013573847031491415,6.041612971330325e-06,0.0004934020194923504,566
MYOCD,0.00015036470769208183,0.00013289587628578876,1.5226091250042375e-05,0.0005016458657337352,567
MAFG,0.00015008661601522514,0.00014006026421667242,1.4722857758897592e-05,0.0005852566100656986,568
HOXD4,0.0001498390790961442,0.00010105668632244918,2.693282840482425e-05,0.0004884780122665687,569
MYF6,0.00014872609494887,5.114994768310961e-05,8.438563963863999e-05,0.00026258955185767265,570
ZGLP1,0.00014804062917050942,0.00013443806905062832,1.1987342486463608e-05,0.0005591991008259349,571
PA2G4,0.0001477195936881041,0.00015324480906647733,2.0000683235821273e-06,0.0005056056761532091,572
TBX20,0.00014730701192397315,0.00013288530736289437,1.242006350139492e-05,0.0005266288062557578,573
PLAG1,0.00014727074849266348,0.00022670689711403288,7.395901616291667e-06,0.0008540680864825845,574
ZNF24,0.00014690878303748415,0.00013087151803621626,1.158303275872186e-06,0.00043627663399092853,575
HAND1,0.00014671131178639978,0.0001354240932120661,4.45951012579826e-06,0.0004296693950891495,576
NPM1,0.000146490703287346,0.00016935336854135807,5.721271611491829e-06,0.0006012976460624468,577
NFIA,0.00014620949059930647,0.00013534434248794685,2.4845506686688173e-06,0.0004488087724894285,578
NEUROD6,0.00014495579617535744,0.000103425325595557,4.558793079922907e-06,0.0003882808377966285,579
DEAF1,0.00014418236498840996,0.00011723201435529433,1.7883612690638985e-05,0.00046062935143709183,580
ZBTB38,0.00014363723009391076,0.00010832109965277996,3.1429661135007337e-06,0.0003660458023659885,581
IRF2BPL,0.0001431381152049956,0.00014221936724772495,9.519972604721262e-06,0.0005625951118418012,582
PARK7,0.00014309054150076032,0.00018530113754115522,2.3787752184034622e-06,0.0006059727165848017,583
MYB,0.00014267275857034653,9.038937410418722e-05,2.4056575455233547e-06,0.0003417516963963862,584
HCFC1,0.00013888220544799879,8.950598482528224e-05,2.2344864532897194e-06,0.0003360076589160599,585
ETV2,0.00013885601503413152,0.00011807101968729211,1.9378688193683047e-05,0.00040245812851935625,586
MLXIP,0.00013883650149154231,0.00012771726706838494,9.095990193941362e-07,0.000421949035080615,587
ELF1,0.00013858153624444943,0.00010251168376195525,7.219779718070641e-06,0.0003640227616415356,588
ERF,0.0001385469976260841,0.00010794034421616607,2.333022002858343e-05,0.00041666674078442154,589
TCF15,0.0001382566049178043,0.00010553265471168223,1.5544150346613606e-05,0.0004265064526407512,590
KLF1,0.00013784595643209958,0.00012670334269391495,3.879016975361084e-06,0.0003747464339539873,591
PITX2,0.00013639851992384896,0.0001525458004028338,6.817252312885104e-06,0.0005611465909169051,592
SP2,0.00013627788416403774,8.024227140087867e-05,5.1219924534962055e-05,0.0003301890348666346,593
POU2AF1,0.00013598534463502194,0.00011407479638959983,3.056274404116266e-05,0.00042022421257570386,594
SIN3A,0.00013583404497836683,0.00013296950424632428,2.092703482503567e-06,0.0004342538886703551,595
SOX18,0.00013579622431052484,0.0001155523653078526,4.5560154831036925e-06,0.0004229941041558049,596
MLXIPL,0.0001318769406187433,0.00010565966214808509,1.0706156740525331e-05,0.00033484446321381257,597
TFCP2,0.00013182364720734085,0.00010472590426365336,2.4314379402312626e-06,0.00037890561143285586,598
PHOX2A,0.00013093427090827466,6.024423627224662e-05,1.4793441920346595e-06,0.00023042071698000654,599
DMRT1,0.00013079965159098114,5.575023489465697e-05,5.3809970268048346e-05,0.00024257105542346835,600
HBP1,0.00013078342187782254,0.00011157114148271093,8.312126965392963e-06,0.00037417642306536436,601
SFPQ,0.00012909949420745193,0.0001448687479684338,3.3058149028875053e-06,0.0004713095637271169,602
KMT2A,0.00012882918377764933,7.84098919264339e-05,5.134336697665276e-06,0.0002699239834328182,603
ARX,0.0001252703073189328,9.077682358610723e-05,5.879648469431231e-07,0.0003245459229219705,604
SPIC,0.00012497930095491938,0.00010019825042375037,6.784006211546512e-06,0.0003520833066431798,605
PAX6,0.0001244119777942624,0.0001169536787287562,6.844171451803049e-07,0.00040977228200063105,606
GTF2I,0.0001236557984988451,0.0001374997222909902,8.377358859945618e-08,0.0004509040736593306,607
ETV7,0.0001227509180788881,0.00018396747818020149,5.74781333853025e-06,0.000688605628965887,608
SOX3,0.00012123926898957768,0.0002166845881345519,3.3614040759744065e-07,0.0008344508823938668,609
FOXF1,0.00012106939909543914,8.007433142190993e-05,3.083201369236122e-06,0.0002741528405749704,610
HDAC5,0.00012071289338564384,0.00011865038845184501,3.167453087371541e-06,0.0004016374434286263,611
OTX2,0.00012069274955331574,0.00013356076888261336,3.9575400307967365e-06,0.0005061097326688468,612
BHLHE40,0.00012004710249537235,0.00015671954021918876,1.6542710483236079e-06,0.0005532261726330032,613
RLF,0.00011972370158819245,0.00011741024051446893,6.292786292760866e-06,0.0003408520984521599,614
ZNF354C,0.0001193140635176467,0.00012920468467208656,2.703978367435411e-06,0.0005358228881959803,615
ZBTB32,0.00011740211978595501,0.00010417995991982845,1.646469786464877e-06,0.00043112083149026136,616
SATB2,0.00011722073736587882,0.00010120656657891587,5.524406105905655e-07,0.000358294016768923,617
SIRT1,0.00011669579253824244,8.97957733762213e-05,1.6366234103770693e-05,0.0003510307629767339,618
STAT4,0.0001160779289061035,9.228275603085804e-05,1.4829464930699033e-06,0.0003251967718824744,619
NFE2,0.00011520652982615805,0.0001298614829182044,1.4814861856393692e-06,0.00045717196189798415,620
ZBTB7A,0.00011491763767613368,0.00010650706264455982,7.968770660227165e-06,0.0004075900462339627,621
INSM1,0.00011462751884986726,0.00011966295064827399,6.324329297058286e-06,0.0004416379459144082,622
PTF1A,0.00011435042655894752,9.37631550845104e-05,5.351433560463192e-06,0.0003793835028773171,623
HIF3A,0.00011303871280716748,8.984373769907667e-05,1.0416357508802322e-05,0.00038086600980022904,624
IRX4,0.00011252566528886139,6.722581812814692e-05,1.583228299750772e-05,0.00023194266650534694,625
TCF3,0.00011232831324908451,0.00014438125009262755,8.636503480374813e-06,0.0004709177133918274,626
CEBPE,0.00011176700733036189,9.225585875285134e-05,3.578490543532098e-06,0.0003008686042448971,627
NCOA3,0.00011111949371442146,0.0001477112020772275,9.484184289476617e-07,0.0006143441773019712,628
VSX2,0.00011025392043274943,9.539388435619831e-05,1.3094117122136594e-06,0.00032439187853015026,629
DLX2,0.00010930889533327104,7.305053671524107e-05,6.478150282873685e-08,0.0002956672396976501,630
AHR,0.00010806731086698089,7.542299868275272e-05,1.444256031390978e-06,0.00028160353176645,631
SREBF1,0.0001078186092551429,0.00013133374275247538,4.378573191843316e-06,0.0004271438621799461,632
HOXD8,0.0001077938184228818,7.604939852425658e-05,1.4667964205727914e-05,0.0002884678506234193,633
SOX6,0.00010740473248157892,0.00013552900588752127,4.984910174243851e-06,0.0005564263890846631,634
AIRE,0.00010719813275900473,0.0001257106693523728,2.047298949037213e-06,0.0003940181923098862,635
ZNF436,0.00010615846943053952,0.00011034094287205984,2.506075816199882e-06,0.00035154124998371117,636
IKZF3,0.00010598191223039066,0.00013825255070261714,9.062962817552034e-06,0.0004876359438640062,637
FOXI1,0.00010468780847432413,0.0001916585756029652,6.193110891672404e-07,0.0007174027050496074,638
GBX2,0.00010463891628711789,9.738660840974201e-05,2.1890237178467942e-07,0.0002939565412816591,639
SP7,0.00010390368308890174,9.780702673244842e-05,3.297014887948535e-06,0.0003327348385937512,640
SRF,0.00010357656687839759,9.793852906656589e-05,7.486398033051957e-06,0.0003180550069373565,641
ABL1,0.00010285634888494618,0.00010489334091321605,7.263854513439583e-07,0.00031844919285504124,642
FHL2,0.00010285623019778238,5.355509469161119e-05,1.589377993695962e-05,0.00018212938666692933,643
HOXA5,0.00010280734934617897,0.0001358883514922814,4.3057356258202654e-07,0.0004484618926653628,644
NFYB,0.00010168198455554982,0.00011891053155937755,1.0603397936392866e-05,0.0004739236319437623,645
HOXB2,0.0001013127503310803,0.00010360549797288051,1.485026407976875e-06,0.0003857544215861708,646
IKZF4,0.00010115042791767337,8.079371330963381e-05,8.540082762920066e-06,0.00028861799655714986,647
DNMT1,0.00010103841025384715,9.531895724053275e-05,6.222478901918295e-07,0.0003084276395384222,648
ID3,0.00010045347773039263,0.00014390303325289978,6.027230756444624e-06,0.0004755445188493443,649
PAX9,9.954691635020534e-05,0.0001788424149946952,1.5272274715982807e-07,0.0007336786366067827,650
SRSF2,9.90266625326086e-05,9.920987057183335e-05,2.2613303485741213e-06,0.0003672378952614963,651
TFAP2A,9.848335597363681e-05,9.069062677436262e-05,5.391347372096789e-06,0.00027328700525686145,652
KDM2A,9.829229387842512e-05,0.00011404711347046602,2.062096277199999e-06,0.00044183812278788474,653
HES5,9.806052442158375e-05,5.8962630418824154e-05,1.934222764248262e-05,0.00023430271539837122,654
MYC,9.775667576441549e-05,8.037230489224762e-05,1.6491578413990737e-07,0.0003014345697010867,655
KDM5C,9.70171644922857e-05,6.165896860509771e-05,1.0261964621349762e-05,0.00022541800135513767,656
PRDM4,9.668161620718744e-05,6.036005792495914e-05,3.466042602440211e-06,0.000197214845684357,657
TCF7L1,9.598512674718525e-05,0.0001232164423180126,1.7225724292302408e-06,0.00044829510516137806,658
KLF2,9.576943665667119e-05,0.00012304145164196602,2.5484864636382563e-07,0.00045329802160267715,659
PURA,9.530385645604156e-05,9.08445531302864e-05,5.129249757374056e-06,0.0003547821521351579,660
NR1D1,9.522086321052114e-05,6.363076770890984e-05,1.942083048334098e-06,0.00020309214341978076,661
POU2F2,9.504794355829442e-05,0.00012888734456050952,1.0490583335354133e-06,0.0005492820637300611,662
HES6,9.503437778543381e-05,0.00011227742880452362,3.490641313419474e-06,0.00039170790114440024,663
NCOR2,9.417590864207644e-05,5.947548816679641e-05,2.537876971473452e-05,0.0002905176435888277,664
NFKBIB,9.408674142739789e-05,0.00011215450885421874,1.7648930423774804e-06,0.0004055661185702771,665
FOXO3,9.347103911447144e-05,8.657038503603679e-05,9.40995510063658e-06,0.0003047776575840544,666
EMX2,9.340837901182416e-05,0.00011413438372382325,6.848770397027693e-06,0.0003740024236321913,667
CTCF,8.973364317365433e-05,0.00011128944884043068,3.0377526741176554e-06,0.00044463911981438176,668
MSC,8.950945302831729e-05,0.0001331090874791356,1.186319465773523e-06,0.00047421997878700415,669
FOSL1,8.809772621489742e-05,7.467645702028573e-05,5.294552590839886e-06,0.0002911189803853631,670
MNX1,8.796485635957178e-05,8.0558242435534e-05,1.7601993249627414e-06,0.0002679900739167351,671
ZFP64,8.733863044601738e-05,6.826945832416565e-05,9.427578959275709e-07,0.0002227421646239236,672
TFEB,8.64418148671812e-05,9.867439090210452e-05,1.7932573285861513e-06,0.00038404911174438894,673
FOXO4,8.643068569540447e-05,8.731789301910179e-05,3.5127701721648918e-06,0.00033141970634460423,674
