drug,HR,pvalue,padj,cohort
lovastatin,0.7756350362778367,0.24986873202894738,0.5135796239288165,METABRIC
rifampin,1.3978333907038591,0.25077720263006786,0.5147157619939123,METABRIC
poziotinib,1.2542487106899507,0.25130191255725254,0.5150621352271167,METABRIC
aphidicolin,1.4394749071385293,0.2524636597802226,0.516711337626566,METABRIC
iobenguane,0.7966550618904107,0.2531022293147417,0.5172866183876147,METABRIC
wye-125132,0.6826819369465282,0.2551645670445367,0.5207660486790475,METABRIC
palbociclib,1.1568825859901786,0.2568011976188358,0.5228591409083131,METABRIC
rg2833,1.1955501098779922,0.25714039597329275,0.5228591409083131,METABRIC
isofloxythepin,0.8439470041448458,0.25747996479779794,0.5228591409083131,METABRIC
biib021,0.6671533626829518,0.25763549928654267,0.5228591409083131,METABRIC
piretanide,0.7968826901845014,0.25934172314846204,0.5248584870562173,METABRIC
methscopolamine,0.8134332811478794,0.2593461079787114,0.5248584870562173,METABRIC
verubulin,0.6995283553553563,0.2608747573551766,0.5272147680069003,METABRIC
oxibendazole,1.688733588336641,0.2617740397903301,0.5273807405039548,METABRIC
azd8055,0.5511276288936274,0.26198281116041083,0.5273807405039548,METABRIC
quinidine,0.7810414698224245,0.2621947786566259,0.5273807405039548,METABRIC
dacarbazine,1.8212205441302194,0.2624147430289201,0.5273807405039548,METABRIC
rs-17053,1.965137896638653,0.26321982265859106,0.5282650255020545,METABRIC
am-580,0.743000031204691,0.2636281354824094,0.5283516787299811,METABRIC
adefovir-dipivoxil,1.5552705091914083,0.2644497920702437,0.5292653514877492,METABRIC
midostaurin,0.5102945688635726,0.26565894210648394,0.5309509519724893,METABRIC
tanaproget,1.294496048584821,0.2663124788426788,0.5315229750142845,METABRIC
paricalcitol,0.797865800570688,0.2673340185662696,0.5316713080257122,METABRIC
imiquimod,3.56428474542241,0.26746463453871117,0.5316713080257122,METABRIC
phenazone,0.8051081953333565,0.26748908931770454,0.5316713080257122,METABRIC
raltitrexed,0.6705871086183206,0.2680026574171349,0.5319613789884694,METABRIC
nemonapride,0.830453722703485,0.26848625178704805,0.5321069590647046,METABRIC
gefitinib,0.733238999854783,0.2689938527082688,0.5321069590647046,METABRIC
zm-447439,0.7602440154275588,0.26917919421932535,0.5321069590647046,METABRIC
licochalcone-a,0.7201990423610214,0.2697399994205274,0.5324881025395677,METABRIC
mericitabine,1.2327972706143489,0.2712452928807154,0.5329435818963435,METABRIC
gzd824,1.263900915698674,0.27143087307236796,0.5329435818963435,METABRIC
rn-1734,0.6917171815056107,0.2721002141276646,0.5329435818963435,METABRIC
zolantidine,1.2376765920172155,0.27216085548093427,0.5329435818963435,METABRIC
fludarabine-phosphate,1.4306153595080149,0.27225544552244707,0.5329435818963435,METABRIC
ym-976,0.8407893961157966,0.2725111204147719,0.5329435818963435,METABRIC
icg-001,0.7393247126655563,0.272548894680922,0.5329435818963435,METABRIC
ercalcitriol,0.8067620865340609,0.27313239686458957,0.5330627598917039,METABRIC
bam7,0.8636343488606474,0.2733466260121937,0.5330627598917039,METABRIC
ribociclib,1.7766274697349782,0.2739083623403695,0.5334393005471261,METABRIC
dpi-201106,0.47528777955540674,0.2747348217067669,0.534276046351867,METABRIC
beta-naphthol,1.321511213558198,0.275076471687727,0.534276046351867,METABRIC
riociguat,0.8146320083795022,0.2754956165087138,0.5343728647293685,METABRIC
pilaralisib,0.7418182202473933,0.27649460267284887,0.5348270080570261,METABRIC
cudc-101,0.8223700774286283,0.2765375160311323,0.5348270080570261,METABRIC
tg-101348,0.6572493885056058,0.27683858260864724,0.5348270080570261,METABRIC
metronidazole,1.2258472959211426,0.27760960282156527,0.5356014603770732,METABRIC
gdc-0068,0.6793904202616152,0.28129451686840445,0.5412535788688142,METABRIC
hexylresorcinol,1.3075480627687903,0.2819165049741993,0.5412535788688142,METABRIC
ilomastat,0.7587325151132706,0.2819212622853321,0.5412535788688142,METABRIC
wz-4002,1.1696651382287062,0.28235502017256225,0.5412535788688142,METABRIC
axitinib,1.610886883963341,0.28329320707989364,0.5412535788688142,METABRIC
sorafenib,0.7815567054670873,0.2834209680620663,0.5412535788688142,METABRIC
genipin,0.6812705169776238,0.28368468440650546,0.5412535788688142,METABRIC
bendamustine,1.2422483780400433,0.2838236638925705,0.5412535788688142,METABRIC
metatinib,1.3176315614381042,0.28390564364991705,0.5412535788688142,METABRIC
tozasertib,0.7140750834160985,0.28443818709417357,0.5415553377964067,METABRIC
torin-2,0.43060972967140854,0.285142177008578,0.5421822997784657,METABRIC
fludarabine,1.3009215810496486,0.2863026687504081,0.5436632110348323,METABRIC
meclizine,0.6334807297794017,0.2868073336035224,0.5436632110348323,METABRIC
cycloheximide,1.3477613059473816,0.2870481639465182,0.5436632110348323,METABRIC
rubitecan,0.7504543906697142,0.29115535428531625,0.5507213041187615,METABRIC
etp-46464,0.6066684248001991,0.2925813979910054,0.5526961917662987,METABRIC
1-azakenpaullone,1.1921457168211633,0.2934822269805592,0.5530429319693437,METABRIC
acivicin,0.6781625503363841,0.2935293515911928,0.5530429319693437,METABRIC
sobetirome,0.8122920388885371,0.29504519636320065,0.5551760717003268,METABRIC
ruxolitinib,1.8905139136013525,0.2955919080454035,0.5551956275328547,METABRIC
acetazolamide,1.224372782575593,0.2958229639445964,0.5551956275328547,METABRIC
azd3463,0.6048306751909106,0.2970514050104206,0.5567789935881847,METABRIC
canrenone,1.2443082073710925,0.2987777214757611,0.5592902496447947,METABRIC
ly2334737,1.761691011999471,0.3005748551474273,0.5616778312959749,METABRIC
gimeracil,1.273605572286326,0.3008295226360612,0.5616778312959749,METABRIC
abiraterone-acetate,1.2787486508148986,0.30207543361193034,0.5632240912005415,METABRIC
buparlisib,0.5583782808725538,0.30288594686197584,0.5632240912005415,METABRIC
oncrasin-1,1.3118034176870434,0.30328577543462865,0.5632240912005415,METABRIC
adapalene,0.6792268290045146,0.304939758907946,0.5632240912005415,METABRIC
norepinephrine,0.7122478070851435,0.30500646902330797,0.5632240912005415,METABRIC
domiphen,1.2950881917597308,0.305093715532156,0.5632240912005415,METABRIC
gsk429286a,1.3274492807080636,0.30535823677188495,0.5632240912005415,METABRIC
rabeprazole,0.7559068537467961,0.30552618662535685,0.5632240912005415,METABRIC
latanoprost,1.1612882956219814,0.3056916512983393,0.5632240912005415,METABRIC
piperine,0.7192261775119586,0.30583791409891703,0.5632240912005415,METABRIC
bntx,0.5815462218079865,0.3059392782886148,0.5632240912005415,METABRIC
abiraterone,0.7985180918979509,0.3066240692701677,0.5637675072858103,METABRIC
diphemanil,0.7938269119365525,0.30784890934797415,0.565301233282384,METABRIC
mk-3207,0.781400232668121,0.3089823065588333,0.5659858165975152,METABRIC
pilocarpine,1.140460113370801,0.30900400491502217,0.5659858165975152,METABRIC
terfenadine,0.8237166730514609,0.3094832418907961,0.5661469671504198,METABRIC
palomid-529,1.2327383592251897,0.3101318639297199,0.5666171806897787,METABRIC
dimethisoquin,0.8488483242411973,0.3119613370613995,0.5686353068498765,METABRIC
carboplatin,1.2065248731233758,0.3120224144013835,0.5686353068498765,METABRIC
gw-843682x,0.7501356614154095,0.31253262397011505,0.5687455633195491,METABRIC
felbamate,1.634475238351766,0.31292987703906994,0.5687455633195491,METABRIC
brequinar,0.5645971047619128,0.3132620690847827,0.5687455633195491,METABRIC
a-674563,0.479831481331157,0.31609835827633903,0.5727996732501328,METABRIC
amg900,1.1941807538164584,0.3162867580697002,0.5727996732501328,METABRIC
pf-573228,0.8330615210244855,0.3173585196281441,0.5729759909433192,METABRIC
torcetrapib,1.2240042853303164,0.31745594801910637,0.5729759909433192,METABRIC
az-628,1.2304366658228032,0.3177475539642649,0.5729759909433192,METABRIC
pirenperone,0.6068413954197058,0.31835886491779314,0.5729759909433192,METABRIC
pf-03758309,0.804879127082152,0.3183639922034752,0.5729759909433192,METABRIC
nan-190,1.227080633976053,0.31943413132583076,0.5741878112154996,METABRIC
odanacatib,0.4920054190496806,0.32090520400935124,0.5754071551876123,METABRIC
desoxycortone,0.8729303446967956,0.32090779145570364,0.5754071551876123,METABRIC
oxaliplatin,1.261587199979378,0.32143868689671873,0.5756457672519207,METABRIC
tmc-353121,0.7081914592266888,0.3236911157361785,0.5789629721511128,METABRIC
dequalinium,0.7867111803243223,0.3244629758482086,0.5796270692004417,METABRIC
ikk-16,0.5201078775233922,0.32710678419043265,0.5833446605508936,METABRIC
alvocidib,1.4081590201083358,0.32735028636304464,0.5833446605508936,METABRIC
butylscopolamine-bromide,0.7884115621293922,0.3279219528231098,0.5835791470781193,METABRIC
bitopertin,0.7328892465968073,0.32834941518230293,0.5835791470781193,METABRIC
cyproterone-acetate,1.4125758241605093,0.3286917794531218,0.5835791470781193,METABRIC
triptolide,0.6729720875054597,0.3292334046749545,0.5838244320645333,METABRIC
oleanolic-acid,1.3307995459623267,0.33058501900422615,0.5839311607633393,METABRIC
pp-121,1.7282802407850544,0.3307019214122806,0.5839311607633393,METABRIC
chromocarb,0.843460601475164,0.33079907377013007,0.5839311607633393,METABRIC
kynurenic-acid,1.146558665262997,0.3309077759681674,0.5839311607633393,METABRIC
1-naphthyl-pp1,1.2613323570953912,0.3313875748388976,0.5840655551667294,METABRIC
smi-4a,0.8163523613102305,0.3318122574893643,0.5841025992543919,METABRIC
sb-216641,1.6210940896374975,0.332784620828891,0.5847442679332318,METABRIC
hyoscyamine,0.6904602753546212,0.3331532638971174,0.5847442679332318,METABRIC
hesperadin,1.2863720149452098,0.3333890954007714,0.5847442679332318,METABRIC
guanidine,1.213553446987592,0.3357688443400192,0.588205227312358,METABRIC
lurasidone,0.7947968982042374,0.3371348925578846,0.5895424155707135,METABRIC
jzl-184,1.2240840233501147,0.3373470076658955,0.5895424155707135,METABRIC
tipiracil,1.5217766591330188,0.3386313975202284,0.591073138976804,METABRIC
adaprev,0.7941687987324179,0.3391204847215137,0.5912136643277474,METABRIC
sid-7969543,0.836127215921941,0.3406842092223595,0.5917808418132342,METABRIC
d-64131,0.827814544940436,0.3409204253232126,0.5917808418132342,METABRIC
nonoxynol-9,0.8055512440981727,0.34226580368690995,0.5917808418132342,METABRIC
tetramethylthiuram-monosulfide,1.3232641251545227,0.3422734230227078,0.5917808418132342,METABRIC
cibenzoline,0.695240636378176,0.342886671460986,0.5917808418132342,METABRIC
cladribine,0.7433040912437151,0.3429778033349997,0.5917808418132342,METABRIC
ibutilide,1.2431340851750305,0.34306237428770886,0.5917808418132342,METABRIC
paliperidone,0.8313506282300882,0.34341865928493887,0.5917808418132342,METABRIC
fludroxycortide,1.258970268740913,0.34348701776053403,0.5917808418132342,METABRIC
tas-103,0.6924787344547787,0.3435355266918567,0.5917808418132342,METABRIC
istradefylline,0.8347357948344098,0.3445432676464435,0.5924901219050642,METABRIC
stattic,0.49860577744907963,0.34476619394890395,0.5924901219050642,METABRIC
dihydroergocristine,1.2826107070897745,0.34548317442761467,0.5930179755596185,METABRIC
cmpd-1,1.4689211064207583,0.3463611803444506,0.5935999502046819,METABRIC
levonorgestrel,1.2359741818400318,0.34768834116908265,0.5935999502046819,METABRIC
7-nitroindazole,0.8318398929805083,0.3479278370502309,0.5935999502046819,METABRIC
xbd173,1.2200176050789195,0.3480860579372934,0.5935999502046819,METABRIC
tetrandrine,0.6793758090843596,0.3482366581579581,0.5935999502046819,METABRIC
gamma-aminobutyric-acid,1.1763276633986068,0.3486719926682219,0.5935999502046819,METABRIC
cl-218872,1.3657468519434903,0.3486938200925913,0.5935999502046819,METABRIC
mesoridazine,0.796402440956592,0.3491948578330323,0.5937543587360725,METABRIC
obidoxime,0.779114623278994,0.34972986565718966,0.5939660981290533,METABRIC
lanatoside-c,0.62397711365856,0.3502422777863293,0.5941390105003734,METABRIC
clofarabine,1.372916516212167,0.35110650080310735,0.5949076190422674,METABRIC
nvp-tae684,0.7082247942692463,0.35256161819311893,0.5963310242313745,METABRIC
clenbuterol,0.8227252013182256,0.3527708063179382,0.5963310242313745,METABRIC
az3146,0.7754102749491593,0.35472423859001023,0.5980568485154062,METABRIC
trametinib,1.1786183657596168,0.35505480378750376,0.5980568485154062,METABRIC
cnx-774,1.1375574414079894,0.355168518210373,0.5980568485154062,METABRIC
sulconazole,1.4837666746081661,0.3557550440936438,0.5980568485154062,METABRIC
i-bet-762,1.5836965613601761,0.3558582906508395,0.5980568485154062,METABRIC
4-hydroxy-phenazone,1.2000046491545098,0.3562747075497842,0.5980620670818303,METABRIC
whi-p154,0.8720776427359066,0.3607031137908797,0.6040241129658073,METABRIC
temsirolimus,1.3100274794398776,0.36157335028482096,0.6040241129658073,METABRIC
bromosporine,0.8578174348894512,0.36164064573664645,0.6040241129658073,METABRIC
tacedinaline,1.8604851740647779,0.36169658982843056,0.6040241129658073,METABRIC
methyldopa,0.7619640633439402,0.361937675747973,0.6040241129658073,METABRIC
broxaldine,0.7897546110416188,0.3634743232031983,0.6040241129658073,METABRIC
ha14-1,0.6104726085492526,0.36383544911824395,0.6040241129658073,METABRIC
sevelamer,1.2822122858560245,0.36394095665296544,0.6040241129658073,METABRIC
bts-54505,0.8506255368462773,0.3641412548924784,0.6040241129658073,METABRIC
canertinib,1.3796150395860756,0.36427475229175765,0.6040241129658073,METABRIC
avanafil,0.7502916517921718,0.3644181414092258,0.6040241129658073,METABRIC
ldn-57444,1.9624596997557149,0.36597429302236284,0.6049651508534251,METABRIC
p5091,1.3325289090797428,0.36602638988619096,0.6049651508534251,METABRIC
lafutidine,1.1921011055192299,0.3662401327903251,0.6049651508534251,METABRIC
zk-93426,0.8333151445268158,0.3675591696199413,0.6064516743900286,METABRIC
bekanamycin,0.8627909264729885,0.3682405149302034,0.6068838554715311,METABRIC
paclitaxel,1.2499295797825447,0.3687083179112298,0.6069635222042657,METABRIC
tpca-1,1.2675844243662828,0.3704172417864606,0.6090838055284188,METABRIC
loxistatin-acid,1.2284410083640662,0.371267668304717,0.6097892350021856,METABRIC
mln0128,0.7710107318026824,0.37497192333005447,0.6151750261435247,METABRIC
chlorogenic-acid,0.8369605171413224,0.375998893020385,0.6154047279221554,METABRIC
pranidipine,0.8470873977372037,0.3761926416584934,0.6154047279221554,METABRIC
irinotecan,0.7651627402032999,0.37638782599247234,0.6154047279221554,METABRIC
ro-10-5824,1.218604314727966,0.37712086357307895,0.6159073245939563,METABRIC
azd1480,0.81499869152229,0.37807006788335196,0.6167614297939237,METABRIC
masitinib,1.1578185286874938,0.3788137415463708,0.6172786982180164,METABRIC
gw-583340,1.2144530751870162,0.38020224234419364,0.6188443697098405,METABRIC
sb-218078,0.7875713709298963,0.3845966086656082,0.6252935873473427,METABRIC
gossypol,2.0683669940019698,0.38526482308665855,0.6256769910285016,METABRIC
wz8040,0.6664445348606093,0.3860191520270255,0.6259938578779128,METABRIC
josamycin,1.2153126691771317,0.38641878747326286,0.6259938578779128,METABRIC
tms,0.7938523127726582,0.3867577808865612,0.6259938578779128,METABRIC
ccmi,0.8204045034516511,0.3881123686440511,0.627484466399935,METABRIC
azd7762,0.7128442026747976,0.38980980498917017,0.6295254328340728,METABRIC
cinalukast,0.7895179619868014,0.39171873495895226,0.6319030206082541,METABRIC
suxibuzone,0.8416402187222445,0.39286237946590064,0.6330421637941628,METABRIC
n-acetylmannosamine,0.8220026563609838,0.39445714711949387,0.6349048852968939,METABRIC
rg108,0.8500928740044827,0.39499355349440424,0.635061857673781,METABRIC
mercaptopurine,0.8601510595198844,0.3964940882087381,0.6367668653030455,METABRIC
tipranavir,1.2919507545951183,0.3975595968661587,0.6375336423580846,METABRIC
etomoxir,0.7939656735075438,0.3978527153070839,0.6375336423580846,METABRIC
parthenolide-(-),1.3729451509830606,0.3988442193413916,0.6377965472175522,METABRIC
trometamol,1.1737275319182083,0.39889832427911864,0.6377965472175522,METABRIC
az20,0.6873879629373847,0.3994388251023896,0.6379558277297547,METABRIC
capsaicin,1.2125976041152926,0.4008416464905963,0.6392758583198213,METABRIC
vs-4718,0.8818114115243935,0.4012265855707412,0.6392758583198213,METABRIC
onc201,0.63085258382515,0.4015907085091345,0.6392758583198213,METABRIC
p276-00,1.4225883034605253,0.4020591679031498,0.6393182592921512,METABRIC
amfenac,1.2845854710717375,0.402611658716327,0.6394940396954173,METABRIC
nadide,0.8678402890753857,0.4041853467684471,0.6412896894451129,METABRIC
nizatidine,1.2441493190096033,0.4062161584850219,0.6438058941159109,METABRIC
sb-525334,0.8489578140150563,0.40709339949223355,0.6441930764292425,METABRIC
phlorizin,1.1904656048413256,0.40796839344158553,0.6441930764292425,METABRIC
unbs-5162,1.3050865172903063,0.40828159823641785,0.6441930764292425,METABRIC
prednisolone-hemisuccinate,0.9153264019382519,0.40842157654582645,0.6441930764292425,METABRIC
cisplatin,0.8355745867510808,0.40868641614515866,0.6441930764292425,METABRIC
naltrexone,0.8058370046243994,0.41111746621876766,0.6473198842421728,METABRIC
ketoprofen,0.8579981954969258,0.4121088240254689,0.6481755090922321,METABRIC
aminoglutethimide,1.216788798739925,0.4126344468180513,0.6482975510811294,METABRIC
dvd-111,0.8330676750171205,0.413967804504878,0.6493401610265364,METABRIC
niraparib,0.6743391079902288,0.4141955553749088,0.6493401610265364,METABRIC
clopamide,1.1509701064815814,0.415293160032319,0.6503562798341619,METABRIC
almorexant,0.8195961670726284,0.4164741394004039,0.6515006267160913,METABRIC
elacridar,1.447588772387282,0.41694283750064265,0.6515294663751943,METABRIC
oxiperomide,1.260347157547224,0.4184450539268829,0.6531715135190934,METABRIC
tg-101209,0.7752446541853498,0.420470315144873,0.6556255883778354,METABRIC
nutlin-3,0.860835493241444,0.42107803478012906,0.6558664330751849,METABRIC
tandutinib,0.8338053797126629,0.42172452720558606,0.6561670869532076,METABRIC
tioxolone,0.8397719679847515,0.4226932642372092,0.6569679413010115,METABRIC
oxazepam,0.8623687938126574,0.4237000745608087,0.657826188722629,METABRIC
repaglinide,0.8034075667716161,0.42459552773166753,0.6585098913480417,METABRIC
sertindole,0.709905895298118,0.4264891363738992,0.6607385228405055,METABRIC
mexeneone,0.7775052091250656,0.4282237805690484,0.6627163748485702,METABRIC
mozavaptan,1.5761318094656107,0.4290542140116925,0.6628948171496307,METABRIC
3-deazaneplanocin-a,1.3128923265330246,0.4295887276016892,0.6628948171496307,METABRIC
pacritinib,0.4802363468130759,0.4300451723399811,0.6628948171496307,METABRIC
pf-477736,0.8026438778787051,0.43039000758456036,0.6628948171496307,METABRIC
azathioprine,0.8652699016175353,0.4306296669804097,0.6628948171496307,METABRIC
leucovorin,0.8585252183721543,0.43133338838523716,0.6632724898973839,METABRIC
sb-657510,0.8943873083254134,0.4335082308917503,0.6659091402339307,METABRIC
phenylmercuric-acetate,0.6281169017718713,0.43535613685969987,0.6680385260190729,METABRIC
icotinib,1.495339833086779,0.4362798976684179,0.6687468346675856,METABRIC
usniacin-(+),1.1484033939242169,0.4367931436848427,0.668825057049701,METABRIC
1-phenylbiguanide,0.8407665883423077,0.43782441431610286,0.6691057976712074,METABRIC
s26948,1.1095305078718898,0.43790130642338176,0.6691057976712074,METABRIC
hypericin,1.1381138878461259,0.4409387562979833,0.6730362662058881,METABRIC
7-hydroxystaurosporine,1.6552412203959566,0.4421685816892911,0.6742022525863058,METABRIC
pd-198306,0.7819442107992481,0.4433411216984633,0.6751499126683635,METABRIC
petcm,0.8509029072190408,0.443723266722608,0.6751499126683635,METABRIC
oridonin,0.7242264574809713,0.4445919940480134,0.675761150617096,METABRIC
bibu-1361,0.8494420958964374,0.4450639463790246,0.6757686573037236,METABRIC
ajmaline,0.8793990990832955,0.446358606745923,0.6769453522231612,METABRIC
thioproperazine,1.2223406028992785,0.44709097441737533,0.6769453522231612,METABRIC
mitoxantrone,0.7671092802460509,0.44724240271274507,0.6769453522231612,METABRIC
nilotinib,1.175688459376065,0.4482271247432543,0.6777269064822247,METABRIC
tg-100572,1.4245973516725179,0.4487499734114433,0.6778091978354472,METABRIC
hydrocortisone,1.2509367134081775,0.44974018921487613,0.6785965107340206,METABRIC
floxuridine,1.1738951506339568,0.4507504238353003,0.6794123575934161,METABRIC
sr-27897,0.8975647399917982,0.4530027766471678,0.6820967927247157,METABRIC
pentagastrin,0.8350108696722005,0.4535257716930612,0.6821744195840536,METABRIC
uk-383367,1.1972677601224397,0.4545101730518286,0.6829451925295908,METABRIC
clotrimazole,0.8592388994662307,0.45643320505990403,0.6849395429795938,METABRIC
octopamine,0.8671838916609682,0.45678414580187143,0.6849395429795938,METABRIC
teniposide,1.318756335256779,0.45847773105629275,0.6867673673275938,METABRIC
balapiravir,0.8860256952561618,0.45914456582897667,0.6870550018144046,METABRIC
mk-0812,0.8662344592248615,0.4601185053898975,0.6878011129123778,METABRIC
pfi-1,0.7743086027713293,0.46131834363619717,0.6888830167611737,METABRIC
nicorandil,1.2026918848794812,0.4632094665290424,0.6909939155335303,METABRIC
bendroflumethiazide,0.8763366501033838,0.4659671856464761,0.69293240618072,METABRIC
tamoxifen,1.1923598932240382,0.4660343686174626,0.69293240618072,METABRIC
vandetanib,1.4039815073163862,0.4663479901788756,0.69293240618072,METABRIC
iowh032,1.1572227523365426,0.4664244392674647,0.69293240618072,METABRIC
unc0631,1.5971003117483118,0.46709852183750955,0.6930673764694358,METABRIC
bvd-523,1.2175113160537772,0.4674732269759291,0.6930673764694358,METABRIC
cyclosporin-a,1.182327179444707,0.4684493978228025,0.6938037652503534,METABRIC
etofylline-clofibrate,1.2353790538058649,0.4699487208897706,0.6944893362499936,METABRIC
tanshinone-i,1.1989465635032766,0.4701375753161846,0.6944893362499936,METABRIC
avl-292,1.5296554427681646,0.470352142035241,0.6944893362499936,METABRIC
tezacaftor,0.8436863212192998,0.47248838107888724,0.6962266435731336,METABRIC
3'-fluorobenzylspiperone,0.8404533485913916,0.4727217160158177,0.6962266435731336,METABRIC
azalomycin-b,0.648355582976844,0.4729722119090465,0.6962266435731336,METABRIC
eprinomectin,0.8621863031425304,0.4750719425659006,0.6976538459628355,METABRIC
gtp-14564,0.8344969864846148,0.4753556513906738,0.6976538459628355,METABRIC
chloropyramine,0.7569320956170468,0.47538817700024594,0.6976538459628355,METABRIC
dicycloverine,1.1755121439271847,0.4782075089597352,0.701080309488082,METABRIC
zaleplon,1.2516299764923637,0.47941122682933635,0.7021336490101717,METABRIC
uridine,1.1620716784402942,0.48018827572733924,0.702560601595005,METABRIC
cgs-15943,0.8020889775265494,0.4820708915784445,0.7045377243996792,METABRIC
ci-844,1.19031972363876,0.48251339659991854,0.7045377243996792,METABRIC
olaparib,0.8548344649859715,0.4835653905982368,0.7046932626675414,METABRIC
pha-793887,0.8951097781852939,0.4837551611049139,0.7046932626675414,METABRIC
sb-225002,1.3776795149283807,0.4840809281904189,0.7046932626675414,METABRIC
betamethasone,1.1026813889502882,0.4871876634799114,0.7085030643773184,METABRIC
dichloroacetate,1.267801577579309,0.4889147517692032,0.7101061574158979,METABRIC
"hydroxytacrine-maleate-(r,s)",0.8850578168442852,0.4894997215272071,0.7101061574158979,METABRIC
ulipristal,1.2402276485832582,0.4898432411793545,0.7101061574158979,METABRIC
temocapril,1.1838580502485319,0.4906922290316841,0.7101061574158979,METABRIC
pha-848125,1.3189537408500351,0.4907437162514844,0.7101061574158979,METABRIC
mibampator,1.290644719127095,0.49301069413674126,0.7119684730350856,METABRIC
trequinsin,1.196813463788995,0.49379461069280084,0.7119684730350856,METABRIC
rigosertib,0.8448439718340366,0.4938891373096873,0.7119684730350856,METABRIC
pha-680632,1.4290223064638663,0.49408836656838184,0.7119684730350856,METABRIC
atiprimod,1.4212454187152759,0.49449088832084387,0.7119684730350856,METABRIC
gsk1070916,0.8556214594569612,0.4960169057913997,0.7134557283102936,METABRIC
kpt-185,0.7594843429259629,0.49672340885128186,0.7137624355588925,METABRIC
cep-32496,1.1210179387325347,0.4994763626411255,0.7170062467675681,METABRIC
eplerenone,1.2801701893199493,0.5004451949245354,0.7176850317698739,METABRIC
bosutinib,0.8927321655799402,0.5029720301476892,0.7205945818056497,METABRIC
aztreonam,1.189461597291041,0.5042576718907064,0.7207746839253557,METABRIC
sb-205384,1.1956830105679157,0.5045408202633137,0.7207746839253557,METABRIC
noretynodrel,0.8642886505928326,0.5045920904052421,0.7207746839253557,METABRIC
tetrahydropapaverine,0.869875895523797,0.5054798551682684,0.7211403410477752,METABRIC
sns-314,1.1099980495478419,0.5058448142111208,0.7211403410477752,METABRIC
captamine,1.1516427202258495,0.5098518611133322,0.7261374439281415,METABRIC
osi-930,1.178964281126767,0.5115057087482175,0.7277765590547403,METABRIC
s-methylcysteine,0.8448821711445409,0.5136456811067648,0.7293991139197971,METABRIC
ski-ii,0.8156347818038603,0.5136542481577562,0.7293991139197971,METABRIC
ciprofibrate,0.896273884854883,0.514241941817456,0.7295177351077047,METABRIC
ivermectin,0.82080180959869,0.5150672579015774,0.7299728914628624,METABRIC
i-bet151,0.9213632136069156,0.5165304940370603,0.7313303570172468,METABRIC
galeterone,0.7506593561892847,0.5176737982844561,0.7322326355010832,METABRIC
azithromycin,0.7538356853420113,0.523288308709468,0.7382741432048133,METABRIC
itraconazole,0.8634880335193683,0.5233571230099041,0.7382741432048133,METABRIC
decitabine,0.8447140799340995,0.5234756537167509,0.7382741432048133,METABRIC
ro-4987655,1.124623607043517,0.5248638548213513,0.7390227127117106,METABRIC
entinostat,1.218361622108611,0.5252733017875729,0.7390227127117106,METABRIC
oxcarbazepine,0.8864639420883242,0.5257503152805612,0.7390227127117106,METABRIC
metoxibutropate,0.8846511697193589,0.5260493393870505,0.7390227127117106,METABRIC
ambazone,1.1250410049032018,0.5339183093814228,0.7474013026250942,METABRIC
pac-1,0.8939283974058284,0.5342152469820263,0.7474013026250942,METABRIC
cb-10-277,0.8936164726265459,0.5348935263148897,0.7474013026250942,METABRIC
fph1-(brd-6125),0.8555927508357759,0.534893985329609,0.7474013026250942,METABRIC
iododexetimide,1.1589008903059643,0.5359021129087311,0.7474013026250942,METABRIC
bafetinib,0.8206004230102311,0.5359226608985159,0.7474013026250942,METABRIC
nisoxetine,1.1249895236517027,0.536138045135345,0.7474013026250942,METABRIC
palmatine-chloride,0.8941249110654141,0.5364954650438403,0.7474013026250942,METABRIC
nafcillin,0.9003878758444743,0.5366620272477353,0.7474013026250942,METABRIC
lomefloxacin,1.2568460410863853,0.5375738798310827,0.7479513501111315,METABRIC
asymmetrical-dimethylarginine,1.1538767207139957,0.5387241998352044,0.7487631470539968,METABRIC
norethindrone-acetate,0.8910855573280706,0.5391922593160088,0.7487631470539968,METABRIC
ly2090314,1.1169266197957048,0.5404917510554139,0.7498480956636472,METABRIC
carboxyamidotriazole,1.2634449116551512,0.5414855094339732,0.7503453315087143,METABRIC
dorzolamide,0.8481095556992746,0.5418872642892927,0.7503453315087143,METABRIC
gsk-j4,0.8002122992180521,0.5461378280327103,0.7553240419197509,METABRIC
bms-707035,0.9190411481044414,0.5471318781906533,0.7553240419197509,METABRIC
pralatrexate,0.8364395518734198,0.5476292275605992,0.7553240419197509,METABRIC
chidamide,1.2515411987442429,0.5485521389754808,0.7553240419197509,METABRIC
raclopride,0.870918662749493,0.5489907601407027,0.7553240419197509,METABRIC
wye-354,1.2917932319528478,0.5490630120637534,0.7553240419197509,METABRIC
ver-49009,0.7933589668568456,0.5491367602623206,0.7553240419197509,METABRIC
triclabendazole,0.8004734773800957,0.55151723404007,0.7578779085052054,METABRIC
echinomycin,0.7301464258991219,0.5523813321657001,0.7583451495671423,METABRIC
ethinyl-estradiol,0.9191427333771857,0.5557522589043564,0.76212120423576,METABRIC
dianhydrogalactitol,1.166550940230294,0.5561852050262354,0.76212120423576,METABRIC
fosbretabulin,0.7894515308390705,0.5572717509700285,0.7628876288113824,METABRIC
drospirenone,1.1645218953183127,0.5593544345931815,0.7650149970286707,METABRIC
