drug,HR,pvalue,padj
nemorubicin,1.9442061440680518,0.08716271292178304,0.15864710138090574
teprenone,0.5908259019745695,0.08841614970928045,0.1607263424991568
fludroxycortide,0.6937756021064401,0.08902544022663286,0.16163088081297083
zstk-474,1.3072794745542653,0.09024491807474581,0.1636395945540817
latanoprost,1.283783456815336,0.09044487012819724,0.16375297912618988
fluorometholone,0.654383699037095,0.09053378251620726,0.16375297912618988
methiazole,0.6781185681279571,0.09152810262118033,0.16534477464775024
balapiravir,0.7904653673337734,0.09232656444677356,0.16657922537965253
erdafitinib,0.6732092221840915,0.09361460022382574,0.16853883557523555
mitomycin-c,0.6057705328217191,0.09372409475015167,0.16853883557523555
ldn-57444,0.3892456698541479,0.09385991460605299,0.16853883557523555
bms-599626,1.349626313318041,0.09387857738330328,0.16853883557523555
sulmazole,0.7871387536689347,0.09437212492392258,0.16921495014239898
fluocinolone-acetonide,0.8575168264510075,0.09508785073231191,0.17026961672098537
tc1,0.6750671383220689,0.09528916889984826,0.17026961672098537
nitrocaramiphen,1.4642832476300072,0.0953223834304153,0.17026961672098537
ly456236,1.387635400504609,0.09543100149324059,0.17026961672098537
alpelisib,1.970942778480043,0.09682289565413287,0.17254030789597322
atipamezole,0.754224819185938,0.09704814680289243,0.1727289894511505
eplerenone,1.6685161844441991,0.10049411044809463,0.17857826608405986
rs-16566,0.640927903560237,0.10058140073151954,0.17857826608405986
eltrombopag,1.3677285999741142,0.10225502292937885,0.18132722816030783
nsc-697923,0.32077815404433857,0.1030191006459981,0.18245855402051317
aphidicolin,1.6907681548108973,0.10427044934756652,0.1844490711563921
bf2.649,0.8356631427101269,0.10583433546685744,0.18678422372862885
pibenzimol,1.2819459628855319,0.10589107813057021,0.18678422372862885
clopamide,0.8361436970453505,0.10597778001465395,0.18678422372862885
cephalomannine,0.6096203614145521,0.10616235692213091,0.18688191054297254
ky02111,0.8288818614910899,0.10671035875218712,0.1876183342823995
uridine,1.330854480580079,0.10744095832834719,0.18867362463727957
cetylpyridinium,0.521134985139947,0.1076663204136205,0.1888402007739501
alvespimycin,1.3730481067968505,0.10873672180483912,0.19048672693898572
gw-3965,0.7534887172535687,0.11087952316827038,0.19400564694617561
ftorafur,1.4318714364904404,0.11111659758288477,0.1941856481913457
nobiletin,0.8029906082601231,0.11171221168522469,0.19499103776661053
clocortolone-pivalate,0.8086252949987109,0.11251219026189654,0.19615077025176422
zln005,0.8624553142161266,0.1126485945284458,0.1961522458275103
homoquinolinic-acid,0.8344251404994134,0.11283927885481586,0.1962481207967771
wye-354,1.7871339635961376,0.11313689332461224,0.19652951337420638
sb-225002,1.7024528274918882,0.11331241247838722,0.19659839431202197
metyrapone,0.6202115192610991,0.11387753406141786,0.19710404144205979
aztreonam,0.7569471210576684,0.11389602395537558,0.19710404144205979
ulipristal,1.483707170312493,0.11405277565831681,0.19710404144205979
pq-401,0.8095288124962802,0.11414871232097173,0.19710404144205979
isoflupredone-acetate,0.8345666866270947,0.11535137946612724,0.19894332072405974
methscopolamine,0.7627247440389063,0.11568452580123394,0.19928036765998275
skf-96365,2.2545495940731626,0.11821736225793492,0.20340133553773107
nvp-aew541,1.392112750240095,0.11837476511422346,0.20343026736375458
buthionine-sulfoximine,0.7478023898858543,0.12050905331969627,0.2068524319734288
doxercalciferol,1.2447640608226576,0.12279843633845744,0.2103419220887117
nsc-632839,0.663082364589984,0.12283270502070587,0.2103419220887117
sparfloxacin,1.5786866500423038,0.12339487004195594,0.21105481909067406
av-412,1.7815794042566386,0.1247598050250575,0.21308290299118873
salvianolic-acid-b,1.502594124188961,0.12491214325956923,0.21308290299118873
acipimox,0.7727774473647668,0.12502238053871406,0.21308290299118873
dovitinib,0.5955390031958896,0.12535665891735903,0.21340127700402178
ritodrine,0.6952157126392202,0.12590323414285653,0.21375081181438604
sulfamethazine,1.2863109247980398,0.12595695771618462,0.21375081181438604
galeterone,0.5680144977011294,0.12600514338470717,0.21375081181438604
clindamycin-phosphate,0.710517742491218,0.12628109947995,0.21396809244436493
ethinyl-estradiol,0.8114202513778394,0.1266571006792619,0.2143541809156631
am-404,0.7224519399331722,0.12691046857440924,0.21453206545230158
melengestrol-acetate,0.8281456032615706,0.1273728154598159,0.21506238502958416
salinomycin,0.6950584206242095,0.12816948658925953,0.21613447020412324
dichlorvos,0.6618798171692463,0.1283065030444657,0.21613447020412324
tamibarotene,0.47848709804156964,0.12913343086778348,0.2172745051926543
nms-873,1.8426091776020501,0.1301547307388165,0.21873855444723284
tiagabine,0.8243940318673617,0.1315686472113029,0.22054653571611518
xl388,0.6465781996830422,0.132012533049215,0.22054653571611518
isofloxythepin,0.8051116592329971,0.13209984923364798,0.22054653571611518
buphenine,0.8327289857725888,0.1321036651949768,0.22054653571611518
mk-8245,1.3007590417151491,0.1321154458702886,0.22054653571611518
estramustine-phosphate,1.3398706287915256,0.13214502174559217,0.22054653571611518
mk-3207,0.7331827357889512,0.13379789979183235,0.22290325106600517
gidazepam,1.6563766773266693,0.13386518671482964,0.22290325106600517
at-9283,0.7223941300371214,0.13405994532726007,0.22297096653855783
bindarit,1.3723972305198522,0.13634737520151324,0.2264633877682853
cholecalciferol,0.6938279097006964,0.13647525989498785,0.2264633877682853
gilteritinib,1.4956077568532025,0.13662925882633936,0.2264633877682853
tetrahydrouridine,0.7983034849205154,0.13708572328929305,0.2269592350386442
tw-37,0.41279863714762427,0.1372421082645568,0.2269592350386442
pitavastatin,0.760636447509511,0.1381016142607504,0.228119903921582
sertindole,0.6077323299997732,0.13828895076021205,0.22816888454963152
colforsin-daproate,1.2418988188808389,0.13871336755150127,0.22844515509366534
proflavine-hemisulfate,0.6348149183416893,0.13877214328080983,0.22844515509366534
abiraterone,0.7814697309771121,0.1393204647795797,0.22908717333642253
evacetrapib,0.7619719035211134,0.1397021497157236,0.22945404158757324
capsaicin,1.341294421158989,0.14128705366735725,0.2317940665041564
ammonium-lactate,1.2905400442320816,0.1417043559873474,0.23221115635732945
se-methylselenocysteine,1.331518307124938,0.14186224064953645,0.23221115635732945
r547,0.5589503891794828,0.14203186640434884,0.2322261137707263
sulconazole,1.7707071023027232,0.14230478011446848,0.2323923354370178
octenidine,0.536063852335897,0.14245473499145458,0.2323923354370178
pha-767491,0.6704747675468239,0.14273190921540563,0.23247103708148198
whi-p154,0.8182232530148013,0.14282429299615582,0.23247103708148198
halofantrine,0.743607174419942,0.14349952953507422,0.23330766206432854
spironolactone,2.331819673985923,0.1451751984305318,0.23576712921322057
pf-03814735,0.7747873088663464,0.14578413764503112,0.23649063584345295
ouabain,0.5030290226821592,0.1470110892992632,0.23817916143416817
sb-200646,1.3136879856734265,0.14715422966285166,0.23817916143416817
fk-888,0.6941520704815857,0.14946247146890979,0.24164491197263963
tyrphostin-ag-494,0.7309195085826802,0.15039972968676898,0.2428888491704852
gsk2830371,1.6256741042244869,0.15147782445838348,0.24359575098213399
gdc-0152,0.8703439957902075,0.15149082103460607,0.24359575098213399
riboflavin,1.2900389589356356,0.15150225134605486,0.24359575098213399
10-hydroxycamptothecin,0.6482900292372907,0.15151083336829343,0.24359575098213399
ketoprofen,0.769840890748296,0.15500230279227603,0.2489326660826009
venetoclax,0.8235828097514676,0.1560359846224692,0.25031493320256426
jzl-184,0.7540170372365452,0.1569916550381081,0.2515691304984966
d-4476,0.7954288273893264,0.15762668744672576,0.25230731939757983
rg108,0.8011256618393124,0.15782251578553924,0.2523416357366578
rheochrysidin,1.396568808729285,0.1582698308588859,0.25277753339162023
tilmicosin,1.4079713609108533,0.1608784409600659,0.25666053370365527
cep-32496,1.2616590662164688,0.16148063544572738,0.2573375324779378
caffeic-acid-phenethyl-ester,1.2260606770508446,0.1634470308935705,0.26018465753905
sorafenib,0.7555908734915773,0.16534937282673662,0.2629236730552614
bendroflumethiazide,1.2487691931559584,0.1669869790515744,0.2652361785813701
idoxuridine,0.824437679045061,0.1676335884367572,0.26597127463595144
digoxigenin,0.4081682892437704,0.1686099725472453,0.2672274154171566
at7867,1.2474208463452663,0.16936508261891808,0.2681304973190093
amg900,1.2181559702442382,0.17119888465855665,0.270737471148559
kifunensine,1.2195236399750204,0.1720416379388592,0.2717731987964293
istradefylline,1.2336588975758447,0.17389162011873593,0.27439604614156043
triamcinolone,1.2741591323348465,0.1743898070085066,0.2748824082149336
vatalanib,0.7681472136232252,0.17496736461541224,0.2754667921588197
cyclocytidine,0.7367835349220763,0.17514129149005814,0.2754667921588197
oxprenolol,0.6856500910207127,0.17684504752114039,0.27784449919988075
sodium-stibogluconate,1.2778440870059904,0.1771127758518946,0.2779633260929409
diaveridine,0.78646979510709,0.1785318888284017,0.2798869373073643
betamethasone,0.8491504870575074,0.18290477315180725,0.28643204193794924
pd-0325901,0.7745281497893074,0.18438747133445327,0.28816475136991465
vx-702,1.2400491115138559,0.18440950916968968,0.28816475136991465
tucatinib,0.5813152502346057,0.18510994052601032,0.28894723186746163
zk811752,1.4389448621420482,0.18605106873098304,0.29005474534717385
tak-285,1.2880918074645338,0.18622035827748756,0.29005474534717385
diclazuril,0.682203575809915,0.18843837318079787,0.2931938989167898
abemaciclib,0.5792003770616172,0.18872149339647026,0.2933190128299597
flutamide,0.8127594626489766,0.19231211082427666,0.298578996097348
ajmaline,1.2482547369346249,0.19253095714628993,0.2985983869139137
beta-lapachone,2.866413510998685,0.19296058491135334,0.2989442894718718
sc-144,0.836088252273378,0.19346269485413936,0.2994016250844274
sb-205384,1.2998465823956136,0.19439754131737175,0.3005269682545266
bi-2536,0.7974483578404435,0.19497358555639888,0.3010958146212478
tideglusib,0.7735846489216972,0.19618488472438006,0.30264342025178886
cyclosporine,0.6630764093105787,0.19672561027226904,0.30315437493500885
clotrimazole,0.826859095266137,0.1989827612406177,0.30630644203741897
ly2874455,1.5726330620978186,0.19956563648394937,0.3068772327229275
deoxycorticosterone-acetate,0.68277787225472,0.20159868400751657,0.30967441163362686
vorinostat,0.5997997753410111,0.20472462833285981,0.3141426693506343
lidamidine,0.7868519083405229,0.20569158093687842,0.3152920737454058
oseltamivir-phosphate,1.2546814918179157,0.2059150315040832,0.31530058263112
ro-04-5595,1.1675733077847068,0.2069341399217359,0.3165261104299702
ym-976,0.844921207785409,0.20753857929883598,0.3171154427089923
enmd-2076,0.698059372573174,0.20861578758770213,0.318425152573212
chlorogenic-acid,0.819563169404397,0.21080494918729523,0.3214275674120297
canertinib,1.561359658822009,0.21151157549859848,0.32216552604891785
snx-5422,0.5015529443654835,0.21331019301054022,0.3245634587657747
fludarabine-phosphate,0.7196733020585536,0.21422635707719687,0.325615061649899
famotidine,0.8391476522530211,0.2160618563380076,0.32806034220471875
a-803467,0.7476185331009557,0.21645528262488814,0.32831320121405994
oxaliplatin,0.7701108987311117,0.21753707834525013,0.3296085365084575
su014813,0.7208954238751417,0.21860852972527134,0.33088550472015443
hypericin,0.8143389195477955,0.2196424516459814,0.3321030590718235
orotic-acid,0.8064813050736388,0.22306181091615251,0.3366756979049504
sar131675,0.8839638916373027,0.22325469199371284,0.3366756979049504
arctigenin,0.7410676501523846,0.22336466481600026,0.3366756979049504
sta-5326,0.8292140452913557,0.22466707364366462,0.3381770829291296
spermidine,1.4376820317395458,0.22482816432468744,0.3381770829291296
azd8330,0.775350668031277,0.2259614541611143,0.3395287893781229
niridazole,1.2400552325298848,0.22714093836606858,0.34094703092915063
"l-798,106",0.8496061062326683,0.22862910198462505,0.34282519230233416
stf-118804,0.5606333990573544,0.231162308069209,0.3459707137210517
nelarabine,1.2484118356093619,0.23120503121510505,0.3459707137210517
pik-75,2.59833563563812,0.2320755460559856,0.3465621742887171
chloropyramine,0.7126204430380962,0.2320792998519467,0.3465621742887171
givinostat,1.8209342810953053,0.23498632061993635,0.35033835180656037
pha-848125,1.519122687719962,0.23511925351674742,0.35033835180656037
methacycline,1.2740422631959887,0.23533440079887816,0.35033835180656037
pilaralisib,1.2673648953727827,0.23784701980979253,0.35371494107376134
bibu-1361,0.8209670805134458,0.23873486549693063,0.35467079093845855
ponatinib,1.3776161320231128,0.24001083382444582,0.35620069389125447
bms-626529,0.7943162728563498,0.2410765348511818,0.3574157232885862
estradiol-cypionate,0.7804368146095142,0.24144704648925241,0.3575986451074189
bosentan,1.1798138282894615,0.24185741555732893,0.3578401639176431
plx-4720,0.7672622010793,0.2436331666399561,0.36009927694383703
ri-1,0.8231358144244177,0.2442224306141088,0.3606018949985872
buparlisib,0.5197015816392627,0.2445697137537775,0.3607465604502712
ha14-1,1.7699704012894055,0.24492016517568435,0.36089559980571817
satraplatin,0.8272440907337945,0.24530297183437033,0.36109196362597545
az-628,1.1924297788944027,0.24560626761590154,0.3611710053254162
bibr-1532,0.7303139596981533,0.24652736992282046,0.3621127021462902
ly2784544,0.802807689165217,0.24674714880182597,0.3621127021462902
aee788,1.2215122392415594,0.24938062930426552,0.36560665714617246
metoxibutropate,0.8253084318650221,0.24979378682766656,0.3658417100603578
tetrandrine,0.6326783715761156,0.25017302045944523,0.3660266537965796
cct137690,0.6883023013798887,0.25064851016090156,0.36635191333618644
as-703026,1.2633878864824732,0.2526829922512398,0.3686665116282189
y-39983,0.8457378835350059,0.2527416582827872,0.3686665116282189
colfosceril-palmitate,0.7631134520304208,0.25560533340672875,0.37246819480315857
jnj-16259685,0.8248031862269369,0.2562159175085151,0.3729823265943876
bay-k-8644-(s)-(-),1.2008580344501527,0.2587893909043221,0.3763499986317127
trans-4-hydroxycrotonic-acid,1.2119318944985702,0.2605948282669386,0.37843941783006263
tipiracil,1.4871828517777925,0.26088673441920784,0.37843941783006263
rifampin,0.7502037106170967,0.26101073876600034,0.37843941783006263
evp4593,0.7363200123123154,0.2621369206918007,0.3796918160570928
mubritinib,0.7229944032542562,0.2651133625760067,0.38361903564748173
cinromide,0.7378796526242348,0.2660564067723682,0.3844198525600115
narlaprevir,0.8678181475020744,0.266392778388808,0.3844198525600115
birinapant,0.8621422315920445,0.26646379552017385,0.3844198525600115
trichostatin-a,1.8831630954526861,0.2681210763269162,0.38642549546319493
srt1720,0.7240702987348201,0.2704886632933255,0.38944984655267856
pd-168393,1.4322088809351579,0.273078612960904,0.39278802480559455
sonidegib,1.9638351624531614,0.2735327328445193,0.39284280225611595
suxibuzone,1.1859398943176356,0.27373951930870055,0.39284280225611595
norethindrone,0.8047998693098299,0.2739311592787982,0.39284280225611595
rn-1734,0.6828167633588694,0.27467465528566565,0.39351903583995856
oltipraz,2.000294021654444,0.2768222422897033,0.39620354559169213
paricalcitol,1.2276942140251066,0.27719081778718113,0.3963390448004458
sb-590885,1.1729115781718105,0.27822924073414007,0.39739294353425003
imatinib,0.6963828880122399,0.2784771560081061,0.39739294353425003
dvd-111,1.246570350876323,0.2792048940963996,0.3977034740711436
josamycin,1.2260212582102443,0.2792444572607339,0.3977034740711436
dequalinium,0.7666669477554903,0.28076873099603217,0.39948117379671444
tranilast,1.3063827641401846,0.28108043749870826,0.3995318202953152
morin,0.8324533656724733,0.28202853107808457,0.4004860495289385
az3146,0.8227636377878025,0.2833807945849496,0.40201177427884516
zaleplon,0.7610079972856115,0.28540480037247407,0.40448652902935356
pi3k-in-2,1.4631554396139033,0.2860444484139577,0.40499639613991856
parachlorophenol,0.8156304968445317,0.28790821921876014,0.40723674800542126
trequinsin,0.7738210965685852,0.2897448748205226,0.4093823134006604
sib-1757,1.2304819339435924,0.290013013601928,0.4093823134006604
cr8-(r),0.6082985012353578,0.29027384488533353,0.4093823134006604
famciclovir,1.181526769470221,0.29146292101895527,0.410659052302267
methylphenidate,0.8197333901518804,0.2921892212085646,0.4109439304426166
trolox,0.8240200905003935,0.2922331060300294,0.4109439304426166
secnidazole,1.2297468533507854,0.29256572036706374,0.41101223045741864
palmatine-chloride,1.142005297004584,0.2957361321911908,0.41506322335659857
idronoxil,1.3129623486502013,0.29727858201074764,0.4168237482263099
kenpaullone,0.8929631739166881,0.30107426487186073,0.4216985703707298
p22077,1.1332942942157336,0.3015482519006587,0.4216985703707298
minocycline,1.1467828242255105,0.3016295924904667,0.4216985703707298
9-aminoacridine,0.5332517316164411,0.30270924300022606,0.42267608922071975
usniacin-(+),1.181925339166459,0.3029129955230728,0.42267608922071975
romidepsin,1.3561136746726206,0.3041910919027469,0.4240505876524805
dpi-201106,1.642962889290537,0.30580411038899485,0.4258888813598417
triamcinolone-acetonide,1.1183662540064336,0.30862148644890436,0.4292024551019512
barasertib-hqpa,0.8516942711891354,0.3087766107540644,0.4292024551019512
warfarin,0.8608264572723257,0.31159003722385237,0.432697489311818
carmofur,0.6841946340655455,0.3159006280960712,0.4382629039837153
anagrelide,0.6854481645005056,0.3176778319409161,0.44030634369588656
zaldaride,1.2183559753536959,0.31873707952151104,0.44106919746032375
mk-0812,0.8383511253649751,0.3188378580120931,0.44106919746032375
epiandrosterone,0.8408427626820282,0.3201638296835203,0.44248047903730076
nemonapride,1.118228188496416,0.3207470628229553,0.4424856063089221
azd9668,1.192442813858197,0.3207791299364612,0.4424856063089221
navarixin,0.767527367170271,0.3216486603695809,0.4432624871950319
sodium-tanshinone-ii-a-sulfonate,0.8450980625928678,0.32604688475620736,0.44889613914579646
rg2833,0.8767367857821765,0.3266750978528778,0.449333523377485
jtc-801,0.6117841915129664,0.33066036608678895,0.4543832381078667
ly2090314,1.1732048994727913,0.3326072188664269,0.45662490104337733
nisoxetine,0.8218709731694298,0.3369500936226524,0.46214861182178013
prednisolone-tebutate,1.1762660399810543,0.33839207196714804,0.4636868637655902
cgs-20625,1.173306962742238,0.3397112722636444,0.4650541257951688
pd-407824,0.7456553259521156,0.3402807460805909,0.46539342115181004
ar-12,0.7043626702764667,0.3423821158693925,0.46700737986626545
pyrithione-zinc,0.6239836640186702,0.34240103383965015,0.46700737986626545
pf-4981517,0.8502773183512122,0.34248317861074773,0.46700737986626545
cinacalcet,1.5410314422994835,0.34275178812575946,0.46700737986626545
teroxirone,0.7637210748850255,0.3432672518512655,0.4672697210054385
enocitabine,0.8580014025827035,0.3443567654626828,0.46803084982834103
gdc-0980,0.7769139984077725,0.3444732930664708,0.46803084982834103
psi-7976,0.7357587659114744,0.34610268964363977,0.4698035571429144
vanoxerine,0.6650016771116117,0.3466165331959348,0.4700600970332874
azd2014,0.7663871096228968,0.3485762624925103,0.47218992473268206
cx-4945,1.144482916197867,0.34883968869332216,0.47218992473268206
mericitabine,1.1595397470396274,0.3498096125476746,0.47306028911821046
azd4547,0.8909893051546807,0.3503460727338539,0.47334338678420784
zm-306416,0.8115752770189173,0.35326037429081947,0.47680172529467635
cinnarazine,0.8651011708836065,0.35356479007684016,0.47680172529467635
nithiamide,1.2550813621164916,0.35410430052016284,0.4770846581496049
jnj-26481585,1.300922657319255,0.3546620220476373,0.47739157758412204
thiostrepton,0.777088370480379,0.35641249917999895,0.47907186981930316
vu0238429,0.757973200878407,0.3567496545084744,0.47907186981930316
benzocaine,1.201986218140224,0.3569035768246087,0.47907186981930316
pentostatin,1.2357518406095112,0.35801842588892663,0.48012294926902394
torin-1,0.6391351484246928,0.3593868868171872,0.4813919368198529
crizotinib,0.773606321870927,0.35963005093452727,0.4813919368198529
erteberel,0.8433027270031841,0.36064433737486,0.48230347151702624
atenolol-(-),0.8848163875736181,0.36119097236968767,0.48258849216891786
cefpiramide,0.8877753915933473,0.36356484825863034,0.4853121175555702
4-hydroxy-phenazone,1.17110955031076,0.3672736160675074,0.48981098843288773
chir-124,0.7873201906679942,0.3680006162295706,0.49023974623076155
forskolin,0.8305401825883437,0.36827270501232745,0.49023974623076155
pr-619,0.6950249898299773,0.3693456081714883,0.49121607998542616
thonzonium,0.6433993802337306,0.3703849663246379,0.49214604799977135
phenazone,0.8417061930606762,0.3707682092001793,0.4922033015712472
cid-5458317,1.8121972903201087,0.37133490146103076,0.49234750284015394
ethacridine-lactate-monohydrate,1.1976721123219158,0.371557341466101,0.49234750284015394
pf-562271,0.6866799957100854,0.3752709560958659,0.4959245653242194
alfacalcidol,1.187591247322131,0.3753485810637428,0.4959245653242194
caffeic-acid,0.8624038260808937,0.37550615443177926,0.4959245653242194
ly303511,0.886684385034549,0.37562772881502726,0.4959245653242194
monobenzone,1.2446953918433956,0.37714362068086904,0.49747203201934137
artesunate,0.8805536283318263,0.3780076802255242,0.49815766237371
kd025,0.8054264073523342,0.3786241230195837,0.4985160200266948
endo-iwr-1,1.2238316586259936,0.38042268401311075,0.5004287488790647
gs-39783,0.8527613664813873,0.38263919610044916,0.5028872995071298
barasertib,0.7687398172543426,0.38561981222746855,0.5063447080700063
g-1,1.125960596868173,0.3870312344351451,0.5077372585926155
2'-meccpa,0.9119457388083594,0.38801629999577814,0.5085684656647563
nicotine,0.8501952452636707,0.3920077054516167,0.5133349771841532
rki-1447,0.8557327584024033,0.39414719212708593,0.5156699701698855
dihydroergocristine,1.2078296340313797,0.3948731906975175,0.516153122799736
nvp-bvu972,1.1405485711794296,0.39560484176207944,0.5166427852253871
carbachol,1.231513060315598,0.3975219063996962,0.518678267412408
gw-441756,0.81325005676217,0.39901726214223276,0.5201603408286584
posaconazole,0.8486014334815449,0.4049583100488816,0.5269875502486021
epinephrine,1.1571814824893802,0.4049828305987875,0.5269875502486021
nsc-23766,1.232911167349946,0.41092349359442215,0.5337959679825892
floxuridine,0.861842187179779,0.41095280465280193,0.5337959679825892
ly2183240,1.172048413158925,0.4113873214817104,0.5338811248287308
palomid-529,0.8736088795548106,0.4121673219541775,0.5344140814226657
dicycloverine,1.1916920188551263,0.4126672288599569,0.5345832409671958
artemisinin,1.16926910952089,0.4218244552986077,0.5459570543981086
cytochalasin-b,0.7659929495031134,0.4223936255227658,0.5462051618690278
pheniramine,0.8496312266682405,0.4245125843543852,0.5484550978221387
vincamine,0.869164166805015,0.42498763558765573,0.5485790443312558
am-251,1.2035600121640515,0.42556468579239604,0.5488343140299439
gemcitabine,0.8506029944527868,0.42850650717923755,0.5520242392898562
gdc-0941,1.2153371882711534,0.42880113680843013,0.5520242392898562
tmc-353121,1.2440386659210798,0.42968356143060205,0.5526685452356277
tak-632,1.4104906029048898,0.43043005931784195,0.5531370300469959
adl5859,1.1208320357449693,0.4309748850477666,0.553345748592829
motesanib,1.6070117509655566,0.43187023788417045,0.5536563160890221
pd-98059,0.8564224058269807,0.4319820185656572,0.5536563160890221
pha-680632,0.700881089020026,0.4328074582971754,0.5542233558902768
benfotiamine,0.8914498097430126,0.4386966966121275,0.5605477790677096
ly2109761,1.1450225216544478,0.4387785510536263,0.5605477790677096
fenoprofen,0.8017464668679242,0.4389085236238528,0.5605477790677096
colistin-b-sulfate,1.11576223388371,0.4432034792725692,0.565454800655928
acy-1215,0.8115505047811611,0.4440567382592966,0.565454800655928
wz-3146,1.2632901671959496,0.4441251857579055,0.565454800655928
pac-1,1.1132831507800516,0.4443138274677195,0.565454800655928
remoxipride,0.8717289471723538,0.44503009079862965,0.5658686655409642
tepoxalin,0.7824967744741481,0.44597059611971734,0.5665666835691229
icotinib,1.4006514752307566,0.4466985674343633,0.5669937079627402
oxyquinoline,0.7310177285609691,0.44770787458086114,0.5677767699548695
chir-98014,0.8715207166398172,0.4481871008860432,0.5678868082155031
sr-33805,0.7833927440516596,0.44959723235183147,0.5691751489178478
pf-04136309,0.8708991969245701,0.45019340365114113,0.5694316915062947
spermine,0.8345373197809545,0.452781783281729,0.5722054501385694
lasalocid,0.6587155436906013,0.4531797890753193,0.5722086865549625
idelalisib,0.6438368022475577,0.4544381658798282,0.5731162758082258
enzalutamide,0.8865687204253897,0.45473964687016943,0.5731162758082258
xbd173,1.1359596774806762,0.4550868009009339,0.5731162758082258
chlormidazole,1.2057445530941138,0.4559605325187708,0.573464388867631
dacinostat,0.7283285999399828,0.45615584767563455,0.573464388867631
azd1480,1.1735829056951816,0.459327175519494,0.5762477652854431
practolol,0.8030943438557023,0.4598204202410452,0.5762477652854431
nilutamide,1.2252386856039414,0.46013243430387274,0.5762477652854431
leucovorin,0.8908744506598117,0.46050143921039943,0.5762477652854431
arcyriaflavin-a,1.1510795388929682,0.460602816939111,0.5762477652854431
prazosin,0.8648703183218367,0.4607592705150364,0.5762477652854431
domperidone,1.12726565815358,0.46315404644307545,0.5787425778956219
elacridar,1.312150792263631,0.4684909051726497,0.584868825248046
ivermectin,1.1977860368171886,0.4688651259763188,0.584868825248046
nms-e973,0.7380070371866816,0.47071724252797786,0.586673428025826
snx-2112,0.6652682268706901,0.4734077375368597,0.5895189296177591
ebastine,1.1653724796993596,0.47537032930574374,0.5914079804318416
ar-42,0.8253685389429516,0.47574214873715526,0.5914079804318416
dihydroartemisinin,1.080420636258342,0.4789246246953959,0.5948531604585733
d-serine,0.868193889643659,0.4806320494431604,0.5964619001237162
isoetharine,0.8804769390799833,0.48137226003984346,0.5968686034941333
rs-17053,0.6809332575559404,0.48184251888580587,0.5969401753662339
sgi-1776,0.9002956309428969,0.483026441489776,0.5978950049920495
teniposide,0.788266443101775,0.48945930257694714,0.6050579509269042
amg458,0.9030353701466467,0.4896495235213578,0.6050579509269042
filanesib,0.8754078701007655,0.49015952013335884,0.6051713529291556
thioproperazine,1.173224781927724,0.4947492438655663,0.6103172684343346
butamben,0.8699710523359389,0.4962563139560169,0.6116549287004739
anastrozole,1.1136045795129403,0.4974321697636689,0.612582425232365
mpi-0479605,1.123587519728474,0.4984714176952163,0.612861597688074
selumetinib,0.8242266004290758,0.4985059436619649,0.612861597688074
4e1rcat,0.907209507672065,0.5003837001662427,0.6146478897627786
pfk-015,0.7988044321287803,0.5041666301008849,0.6187693924987112
tyrphostin-ag-1478,0.8366503438096302,0.5089562407095436,0.6241183731412793
cd-437,1.3688334000663211,0.5097056536977886,0.6245081125323456
cct129202,1.1788712260400893,0.5103567499362869,0.624776833466842
mitoxantrone,0.8098139480718051,0.51133632026566,0.6248061698090343
epothilone-a,0.7626243551183736,0.5116156873905537,0.6248061698090343
ilomastat,1.1786597405814692,0.5116760962154151,0.6248061698090343
kw-2449,0.8688298065081957,0.514542335860309,0.627514568338242
nefiracetam,0.8858597646384666,0.5147614323548675,0.627514568338242
oxibendazole,1.289259588276089,0.51745539480229,0.6302676399654155
cidofovir,0.8671790587795166,0.5203950625777327,0.6333151013877033
valrubicin,1.260341009406381,0.5212119104836495,0.6336191805034002
tezacaftor,1.139823667853144,0.5215206938352105,0.6336191805034002
abiraterone-acetate,0.8690806306019896,0.5228389558146327,0.6346878935098771
sch-900776,0.8327655113813422,0.5253842593299306,0.637243104149547
nimorazole,1.2002274765360001,0.5271471575815445,0.6388458434007495
sb-939,1.3294417935610747,0.5281366224092834,0.638858976078211
gsk1838705a,1.1331480718809566,0.5282918699458224,0.638858976078211
trifluridine,1.2178773558593803,0.528482511655576,0.638858976078211
ziprasidone,1.0903340034943276,0.5305148466924403,0.6407804533922882
niclosamide,1.1799904687827345,0.5334616476600863,0.6435057491548214
fulvestrant,0.9224876297484889,0.5336606074538948,0.6435057491548214
panobinostat,1.145505774622336,0.5377586822763023,0.6475658665441753
pp-2,0.9156549917676418,0.5379227170601926,0.6475658665441753
cisplatin,0.8924194912809562,0.5387037253553887,0.6479669913460079
sb-525334,1.1119549952987238,0.5396267592782522,0.648538140096039
ambazone,1.1113752066158455,0.5417447491698164,0.6505432797084849
golvatinib,1.236388428879289,0.5429150832930023,0.6514080642827316
gestrinone,0.88348299684269,0.5440532503021069,0.6522086290839935
"cp-945,598",1.1496557924998612,0.544483776042477,0.6522086290839935
benzydamine,0.915721822406747,0.5469898723413664,0.6546686065160937
norgestrel,0.9204740489579705,0.5490543284915822,0.6565963746506772
propoxycaine,0.9057975144341888,0.5509042715698601,0.6582646415867774
polydatin,0.8167139857308195,0.552059011461537,0.659034273807435
maprotiline,1.118427462051407,0.5524592772138346,0.659034273807435
thiocolchicoside,0.8923932736843079,0.553326798699969,0.6595254346942794
