drug,HR,pvalue,padj
parthenolide,0.6962615941471565,0.23636524037354276,0.41688110067050754
deoxycorticosterone-acetate,0.8033953013874116,0.23708560204376453,0.41688110067050754
dihydromyricetin,1.1103200005143203,0.23721853634859846,0.41688110067050754
salinomycin,0.8406454398491328,0.23724692839233602,0.41688110067050754
erdafitinib,0.8422788543884129,0.2376357088699759,0.41688110067050754
flutamide,0.8915304909786934,0.23768272844033775,0.41688110067050754
cromakalim,1.1543542090217873,0.23851362067899418,0.4178319723032743
bibu-1361,0.8848581177537831,0.24026129440171212,0.42038463482379373
uridine,1.1394554087653044,0.2405822101551977,0.4204377513219458
clopamide,0.9226190036694661,0.24199908418217383,0.4224037090610441
imatinib,0.7860462883392078,0.24234386437995675,0.42249586958770774
cebranopadol,1.1115403804850024,0.24274302477597914,0.4226824992188229
lerisetron,1.179874942490085,0.24306259752777915,0.42273026276766396
piroxicam,0.8722203553996298,0.24378234639941015,0.42347305551013986
pd-0325901,0.871766366045582,0.2484735130860517,0.4311045245030178
sb-200646,1.1459842537508476,0.24954931574395656,0.43245252680419777
gemcitabine,0.8667737331333261,0.2522989705434615,0.43655696948094647
cct137690,0.7965781381011101,0.25252120487598634,0.43655696948094647
clocortolone-pivalate,0.9091968945691579,0.2530169211631899,0.4368756999093987
palomid-529,0.8910886411595919,0.25330940720386,0.4368756999093987
nsc-632839,0.8293115409149703,0.2538058569368021,0.4372108035566103
nitisinone,1.1741126407178204,0.25465168394878623,0.4381462386134289
tak-285,1.142932198898766,0.25501841700534666,0.43825611568496037
sorafenib,0.8678101876578064,0.25582340169461937,0.4391179860641924
narlaprevir,0.9144303013734285,0.25790873168583595,0.44217290847085855
cep-32496,1.1243296146484982,0.2585424770983222,0.4427348690665943
p22077,1.087347365017772,0.25896124382818414,0.4429278012049438
vu0238429,0.812595420898063,0.25997642882078437,0.4441391883160271
piperazine,0.886905058854281,0.2613412070852997,0.44556523094350453
se-methylselenocysteine,1.1457974578085255,0.26158367736628785,0.44556523094350453
gsk650394,1.1677118058285219,0.2617349317912777,0.44556523094350453
lafutidine,0.8578970135201442,0.2621368677688939,0.4457250853837714
rg108,0.895642887151867,0.2624850623248853,0.44579329246961147
niridazole,1.1307115038100575,0.2630154381116067,0.4461703856359847
sc-144,0.908946440409474,0.2640146625691554,0.4470395455864169
eltrombopag,1.1434318786130897,0.26414568864988697,0.4470395455864169
belinostat,0.8062022688402203,0.26993673984251504,0.4563066151309804
nemorubicin,1.3076093284083414,0.27094525370474376,0.4574769919612185
oltipraz,1.5399145645192702,0.27206701806743355,0.4584906177748276
pd-168393,1.2486902824116288,0.27217929555533993,0.4584906177748276
satraplatin,0.8964886459982153,0.2730896202671192,0.45948916340293194
wye-125132,0.8325173038846286,0.27371694063922214,0.46000977131818166
warfarin,0.9047368175350918,0.27409049869784485,0.4601031921296769
ha14-1,1.396989235032147,0.2751872573883539,0.46140899355845666
tepoxalin,0.806027856249718,0.27617683199886156,0.4622300243406563
floxuridine,0.8856000727673259,0.27631580584289406,0.4622300243406563
hesperadin,1.1444865553680184,0.2787345047482356,0.46573767710242137
bi-2536,0.8908075577588472,0.27910986501845847,0.4658269604171965
uk-383367,0.8594592093521226,0.2795091821692949,0.4659559753444351
racecadotril,1.1192190751526296,0.2808546148975527,0.46766010098591343
gw-3965,0.8870857315012418,0.28139319536132795,0.46801833757223166
dacomitinib,1.1730309976387892,0.28244822792088414,0.4692337380040406
rs-17053,0.6984668565456136,0.2829778889718296,0.46957454741082283
ferb-033,1.1573270954449257,0.28436801871943856,0.47134080536887474
indisulam,0.8166172179170559,0.2859262619583029,0.473381351319982
skf-96365,1.405315647610097,0.28745713368771136,0.4752667669418972
favipiravir,1.1484509884171148,0.2877219681002778,0.4752667669418972
afatinib,1.1953749407883367,0.2887475529215768,0.4764170000883941
azd1480,1.151952267042725,0.2901945503895659,0.4782591280338289
birinapant,0.9162415788715856,0.2914774650348691,0.4798269532485274
peruvoside,0.7161005925308901,0.2919250285839474,0.4800176322283772
barasertib,0.8210858736228199,0.2940805485300903,0.4824915863378398
exemestane,0.8939931555454446,0.29409646105734255,0.4824915863378398
tetrahydrouridine,0.906274447081065,0.29496382654779985,0.4833665424854659
dpi-201106,1.3656022661468297,0.29625570167106685,0.484667311627603
zaldaride,1.135566161224386,0.2964274849968408,0.484667311627603
am-404,0.8697269386005541,0.297170035150203,0.48490868639552176
mk-2206,0.8153598452692313,0.2972453385161215,0.48490868639552176
neratinib,1.2243818330508525,0.2982434868364679,0.48598910523915434
terbutaline,1.09262676558861,0.3011471541622319,0.4901686525002808
ro-9187,1.201432770664073,0.3036019281907873,0.49360897763153844
nobiletin,0.9150114437709875,0.3053761638819985,0.49553721563935943
bms-599626,1.1225862817425782,0.3054728378371172,0.49553721563935943
abemaciclib,0.7676608885987666,0.3062796729059141,0.4962896827490008
oxaliplatin,0.8740388457168575,0.30689648136516606,0.4967328954534623
nisoxetine,0.879447681117101,0.3082925960028029,0.4984350686212914
bosentan,1.091693330504768,0.3091757824940764,0.49882490969852816
ketoprofen,0.8891481321317343,0.3094469620517172,0.49882490969852816
dvd-111,1.1361413622753338,0.3098510479740859,0.49882490969852816
ornithine,0.8985328604891187,0.3099126425839508,0.49882490969852816
sulmazole,0.9130644215360825,0.3120600239295391,0.5017231718067144
ibrutinib,1.1931549357490308,0.31306954860578506,0.5027876102470266
fk-888,0.8538701626897066,0.3147805959331207,0.5049750801720905
tetramethylthiuram-monosulfide,0.8610703880248597,0.3174854412261133,0.5087502031607818
bibr-1532,0.8443308066633973,0.31957072042739654,0.5115252571442951
serdemetan,1.0990231271573514,0.3202608413525785,0.5115483150135206
flumatinib,1.1238086266683849,0.3205528714863359,0.5115483150135206
florfenicol,1.1094890856955848,0.3206456957272033,0.5115483150135206
gdc-0941,1.1605936165710355,0.3227856514475226,0.5143951956437942
ar-12,0.7970896129686146,0.32339224117603976,0.5146525067950205
buphenine,0.9275027575737196,0.3240064301267846,0.5146525067950205
arctigenin,0.8600193549973334,0.3240141214169065,0.5146525067950205
tamibarotene,0.7417090159806535,0.32455786471431447,0.5149509103526458
pd-153035,1.1276437938703567,0.3260159489047089,0.5156955008260828
spermidine,1.2018483780098028,0.3260627333357644,0.5156955008260828
sb-205384,1.1319462500029296,0.3260963256778616,0.5156955008260828
famciclovir,1.1001242518374754,0.32735197208300515,0.5171160519695507
srt1720,0.839360886799715,0.3283560137509322,0.5181364797138484
5-fluorouracil,1.116083896359207,0.32898749453312404,0.5185674341932794
tremorine,0.8384754004751159,0.3294047150688769,0.5186600899941947
spironolactone,1.421204621367103,0.3335620470084081,0.5246350891534418
petcm,0.8935178445881743,0.33414959711010833,0.5249885635378141
4-hydroxy-phenazone,1.109212898181545,0.3373889896280982,0.5295031106202366
rki-1447,0.8980806265320938,0.3410915735479302,0.5347340270030931
minocycline,1.0802585962115143,0.34426482371499345,0.5391246752333285
homoquinolinic-acid,0.9348076683293675,0.3467032474031795,0.5423563232350278
thioproperazine,1.1456677196585048,0.34777770937141594,0.5434496171279037
plx-4720,0.8756407985873357,0.3493021702960004,0.5452429777975324
sr-27897,0.9297404025460162,0.3497670081221399,0.5453802378801039
sparfloxacin,1.1882097724383518,0.3522296575849423,0.5486289715020576
tyrphostin-ag-494,0.8809782489278084,0.35283421386987424,0.5489796854512989
nelarabine,1.1132381278107297,0.35631821834470867,0.5538050074594989
thiostrepton,0.8565547199273928,0.357568198410525,0.5551514840129074
cx-4945,1.0853974325841507,0.3590318553248182,0.5568264680118027
idronoxil,1.16118441246291,0.35974518983714443,0.5573354279382741
gsk1904529a,0.9324121588097469,0.36219714079740606,0.5605339708383386
mifepristone,1.113139380270081,0.3626591499812377,0.5606493483150118
capsaicin,1.1206967844448024,0.3634136623690999,0.5610520107276897
remoxipride,0.9052806791505923,0.36407665776516385,0.5610520107276897
ftorafur,1.1363818540566364,0.3640828182953011,0.5610520107276897
benzocaine,1.1200883871880192,0.36463391398636513,0.5613034824875216
dovitinib,0.8269332864559299,0.36609124665250437,0.5629479637685163
torin-1,0.7617276167153088,0.36692342453766524,0.563628657437369
snx-5422,0.7321739026221052,0.37139928851772075,0.5698990143002565
sdz-wag-994,0.9029762588655001,0.374606725130602,0.5741545548091462
sta-5326,0.9178980129069969,0.3749661743570444,0.5741545548091462
stf-118804,0.7667372730342314,0.3763013735324402,0.5755899445046945
sodium-tanshinone-ii-a-sulfonate,0.9099490210161475,0.37924360001175894,0.5780424292196977
cisplatin,0.9044682524481352,0.3793123711262567,0.5780424292196977
su014813,0.8636357112413514,0.3796071436762205,0.5780424292196977
polydatin,0.8333325670274561,0.3799408861514493,0.5780424292196977
colistin-b-sulfate,1.0797114059761115,0.38018630034444145,0.5780424292196977
bay-87-2243,0.886582147611232,0.3803015843933326,0.5780424292196977
thiram,1.1647131785785079,0.38287037489557474,0.5813362355444875
am-580,1.1243007475025364,0.38377311683113713,0.5820961216505822
beta-lapachone,1.5574141288786958,0.3853564983062625,0.5838857099991224
ro-106-9920,0.6922767510022073,0.3863414259609316,0.5847657357379372
theophylline,0.891863799827177,0.38760228950039766,0.5855485874977754
ro-4987655,1.1192075171208964,0.38808789693954104,0.5855485874977754
proflavine-hemisulfate,0.8479434969046331,0.3883937071853023,0.5855485874977754
azd8330,0.8925699608983809,0.38847729370965056,0.5855485874977754
tucatinib,0.8016711675871838,0.38927634877009976,0.5861424314987871
whi-p154,0.9289957390069201,0.3912322684716124,0.588475148106469
gsk2830371,1.1970016387693603,0.3929322175278852,0.5904183995460539
pha-848125,1.2050844741569378,0.3935161539845551,0.590682442754825
4-methylhistamine,0.9421932293055002,0.39532201936251044,0.5927781989819199
digoxigenin,0.7099680813982177,0.3964760614105244,0.5938932307049988
tilmicosin,1.1381323754638768,0.39849085589548094,0.5962939694733825
ly2090314,1.090083816208651,0.4009597343289675,0.5993685284855537
methacycline,1.1133536884030848,0.40216361668961753,0.600547733075208
vx-702,1.0877614283942505,0.40389004290819697,0.6010527881939899
cytarabine,1.1266612873620638,0.404114137379182,0.6010527881939899
oxprenolol,0.8634436304448444,0.40413540479119126,0.6010527881939899
canertinib,1.2052698868612428,0.40416334686437605,0.6010527881939899
givinostat,1.3017108490212335,0.405206302938415,0.6019851338315056
riociguat,1.0823097237746708,0.4068960125231966,0.6036611932940904
tak-632,1.2555755631443515,0.4073663943714547,0.6036611932940904
riboflavin,1.0965355456137247,0.40758603030292073,0.6036611932940904
balapiravir,0.9301395003725983,0.4088240113352717,0.6048756077731474
sodium-glucoheptonate,1.075759671432748,0.4109899130201413,0.6074590440655204
mk-3207,0.8997018298101145,0.4114808270904864,0.6075640375509529
elacridar,1.2098444643756274,0.4121180286895949,0.6078845948153352
jzl-184,0.9031422632992193,0.4129599798018504,0.6085062024167796
cinacalcet,1.2565522725395024,0.4143134147178734,0.6098794619499113
flufenamic-acid,1.0878581893816626,0.41622478317845335,0.6120703874585589
cgs-20625,1.0881234111007883,0.41672106545596976,0.612178052502323
romidepsin,1.1625544421976355,0.41726779503735434,0.6123595328793628
caffeic-acid,0.9204562058809538,0.41776264788897155,0.6124645911806909
buparlisib,0.753455019580098,0.41880360585294607,0.6133692486530495
ly2874455,1.1942280505833727,0.4199077979448047,0.6143645941619135
linifanib,0.7687651820393209,0.42106154368065696,0.6154303572786975
tc1,0.8903161682109031,0.42382792851972884,0.6181878137689314
sulconazole,1.2168926626253525,0.4240950871738066,0.6181878137689314
adl5859,1.074182301460131,0.4242297851227014,0.6181878137689314
chloropyramine,0.8709249956058379,0.42497864336563695,0.6186560331489704
penicillamine-(d),1.1214951058223863,0.4263558424802746,0.62003708951654
y-39983,0.9302676126744347,0.4274823830233925,0.621027804134724
secnidazole,1.1017530799617292,0.42829076858035,0.621027804134724
psi-7976,0.851918538726849,0.4287185243382782,0.621027804134724
filgotinib,0.8962519198126153,0.4291517394326494,0.621027804134724
triamcinolone-acetonide,1.0553051789171664,0.42918300216636074,0.621027804134724
clomifene,0.8880230144572945,0.42983597951162467,0.6213513110422786
gidazepam,1.18106383861907,0.4315344174497874,0.6231839341814794
cinromide,0.8735638738220223,0.43197894278001203,0.6232039184473354
dofetilide,0.9014046040642794,0.43265123402103545,0.6235521271199584
as-703026,1.1047852228305284,0.4335440108083862,0.6242170981489898
eplerenone,1.164315424426544,0.4348573816327356,0.6253902886507722
cidofovir,0.8974082108635455,0.4352232347417606,0.6253902886507722
ulipristal,1.1282645002571634,0.4369964871528812,0.627315393760138
clindamycin-phosphate,0.8975794998964929,0.43847418731990295,0.62881283354995
kifunensine,1.0728766211090137,0.4395945240092013,0.6295270644814444
chir-98014,0.916907983425032,0.4398423373812994,0.6295270644814444
pyrithione-zinc,0.7870903077862947,0.4405891804098464,0.629718538456017
tyloxapol,0.9323743742239465,0.44084649582304436,0.629718538456017
menadione,1.2255364884096245,0.4418207381477851,0.6304877791911687
sar131675,0.9538605723044994,0.44467961791692867,0.6339422730303407
tpca-1,0.8920229588872489,0.4464350605100197,0.6358184375570851
teniposide,0.8511629184429366,0.4469745387687485,0.6359608235972263
ribociclib,1.26933712620433,0.44839950324326316,0.6373615728811413
paricalcitol,1.0921705386528828,0.44896474322313884,0.637538747246204
1-azakenpaullone,0.9389084263833213,0.4495048292623076,0.6376798901397639
ponatinib,1.1311744454241128,0.45132632121561567,0.6393667659354084
ym-976,0.9392808537186248,0.451611001046372,0.6393667659354084
tranilast,1.1188994773151235,0.45201948966960803,0.6393667659354084
anagrelide,0.8379537725262969,0.45293849663284624,0.6400410201442661
icotinib,1.2230584285887576,0.45557460406603156,0.6431380020327294
sch-900776,0.8761481238451644,0.45950142798080584,0.6473252960797343
prednisolone-tebutate,1.0815841552463101,0.4598955384946505,0.6473252960797343
idelalisib,0.7616365988714242,0.46036327901896,0.6473252960797343
nms-e973,0.8235744839619701,0.4606460053250224,0.6473252960797343
carboxyamidotriazole,1.1578900622074944,0.46077750861238864,0.6473252960797343
palmatine-chloride,1.0590420370811244,0.4624163750909269,0.6489975700839682
rg2833,0.9399875128984497,0.4630468343591042,0.6490138765307701
methscopolamine,0.9239133978223105,0.46332504108934724,0.6490138765307701
rheochrysidin,1.1127712190389092,0.4638107797213369,0.6490659557609038
mpi-0479605,1.080553728133762,0.4665239772723172,0.6515549256518265
trans-4-hydroxycrotonic-acid,1.081071068601338,0.46661582515928435,0.6515549256518265
trichostatin-a,1.2994767045183695,0.46694019205317483,0.6515549256518265
xl388,0.8796970460395186,0.4681637992295167,0.6526329648218792
ky02111,0.9486144667638203,0.46907131441091643,0.6531908707280007
pq-401,0.941350951694178,0.46972122080001866,0.6531908707280007
pentamidine,0.9182053610946425,0.4700221781103403,0.6531908707280007
galeterone,0.846228280189664,0.47036965259058516,0.6531908707280007
mk-8245,1.0816484808614828,0.472033529779184,0.6548729794731345
drospirenone,0.9057749136452246,0.4727242273068142,0.6552030238629887
jnj-16259685,0.9271135324933865,0.4747528975623485,0.6573851127011658
nicotine,0.9193887583743203,0.4766813838074344,0.6594244382116229
a-803467,0.9017607761659462,0.4789956496028832,0.661993032450212
sb-939,1.218251395552456,0.47960993036587496,0.6622095126330354
prazosin,0.9189366227985777,0.48161265676988363,0.6643408144385334
buthionine-sulfoximine,0.9217051512824249,0.48240773868037645,0.6648038074957188
mechlorethamine,0.9062227045333725,0.48367322205746566,0.6650924673049681
clofarabine,0.8896128789847114,0.4842330953632603,0.6650924673049681
artemisinin,1.0878434191890836,0.4842341809704852,0.6650924673049681
wye-354,1.1728381479920043,0.48445574328917507,0.6650924673049681
gw-441756,0.8994360952830046,0.48699774984581,0.6679485725373338
gestrinone,0.9166171068757758,0.48746690626139944,0.6679589141668987
ajmaline,1.0765134422390459,0.48844835216242366,0.6686705445402337
octopamine,0.9399764563756005,0.4904120016121982,0.6707241647758515
abiraterone,0.9309788561112676,0.4921023777723684,0.6724005105161636
pindolol,1.080293923700741,0.49262881839364214,0.6724848115241512
dihydroartemisinin,1.046353856633431,0.4935525819949259,0.6731108257744183
pd-198306,0.9013699252080846,0.4943261666529958,0.6735310387447127
lidamidine,0.924165440428942,0.49508730166687254,0.673933514122262
nexturastat-a,1.0523119672974224,0.4956842343742427,0.6741119240033169
isoetharine,0.9268953925102383,0.5007717614329915,0.6803913040314917
methylphenidate,0.9244884067966301,0.5019504809605184,0.6813530449811165
cgp-54626,1.0833290883136766,0.5059881444783454,0.686190107835207
benzydamine,0.9415121025456246,0.5083928866414976,0.6888057181369355
azd9668,1.0764883929713374,0.5090844936552792,0.689097532571739
alfacalcidol,1.081638602840276,0.5124108481911616,0.6929518666659914
posaconazole,0.9249193352491081,0.5141471661611123,0.6946507464380295
motesanib,1.2758425490080092,0.5172252368597914,0.6981575725150355
epothilone-a,0.8465317693828976,0.5186559941968014,0.6994363686885104
pac-1,1.057917959814141,0.5196215230239899,0.6997330727449421
navarixin,0.8977585911979742,0.5198431604704995,0.6997330727449421
josamycin,1.0786070220775412,0.520737324137559,0.6999855258853542
inc-280,1.1738374385801984,0.5214770426044504,0.6999855258853542
estradiol-cypionate,0.918215354361168,0.5214819605420953,0.6999855258853542
zm-306416,0.9148893930089328,0.5241236062138923,0.7028793866464339
aee788,1.0710470442615492,0.5248996241591208,0.7032682927391184
dequalinium,0.9065901787702991,0.5259489386184233,0.703394255383476
anisomycin,0.8171260796499588,0.5267916415347909,0.703394255383476
echinomycin,0.8597930662475897,0.5268051262807131,0.703394255383476
forskolin,0.9215993534875606,0.5271855943527478,0.703394255383476
tipiracil,1.150184371613461,0.527424165232254,0.703394255383476
pik-75,1.370501273363277,0.5284583389956587,0.7041245087723005
endo-iwr-1,1.0948749795924917,0.5294410806171225,0.7047849527626276
snx-2112,0.7985941122860171,0.530500391032193,0.70554601638197
ilomastat,1.1029669706441347,0.532959427487084,0.7081655570007442
pf-562271,0.8505305491680483,0.5378024944996225,0.7139451463678474
norethindrone,0.9265964482722379,0.5385460457019742,0.7142769277092178
kd025,0.9100949075032703,0.5394576445853443,0.714830779958785
rn-1734,0.8740736381486688,0.5409160007895417,0.715555440048933
fenoprofen,0.8969618039522196,0.5409935393320889,0.715555440048933
ritodrine,0.9138993432740816,0.5443874893700609,0.7193869380077426
atipamezole,0.9392573096630735,0.5459684369192166,0.7203479665307206
vorinostat,0.8597832541079734,0.5461103796020736,0.7203479665307206
idra-21,0.945328491165836,0.5496184346717461,0.7243150045264268
ro-10-5824,0.933148425768323,0.5502783597834524,0.724391949707161
ast-1306,0.931577163609868,0.550678054373101,0.724391949707161
salvianolic-acid-b,1.103836858891534,0.5512785585259705,0.7244434755062154
noretynodrel,0.9129502153490592,0.5517185279943672,0.7244434755062154
spermine,0.9144710257336173,0.5549134339716266,0.7279780044940559
orotic-acid,0.9372891243333943,0.5560635253732433,0.7288260155933725
octenidine,0.8563272841606523,0.5572139980356778,0.7292249075178957
kw-2449,0.9236009254068435,0.5575982293027936,0.7292249075178957
pd-184352,0.9435974017043826,0.5578797322890882,0.7292249075178957
amg900,1.0535741270046703,0.5612158713961197,0.7329236154424054
bms-626529,0.9331553226159355,0.5624146062971749,0.7337420567440132
gsk-3-inhibitor-ix,1.048334811784623,0.5628567263205629,0.7337420567440132
nefiracetam,0.9350401447216161,0.565153465013382,0.7360729647834058
domperidone,1.0596634835678567,0.5737614844143795,0.7463885068979
panobinostat,1.0789129187440405,0.5741053270057794,0.7463885068979
cd-437,1.1817895196393895,0.5756044584240244,0.7476657552419779
triclabendazole,0.9057922659039734,0.577609192055466,0.7495968617975419
gw-405833,1.0540355742600904,0.5786425171187388,0.7502649841136336
piperacetazine,1.0405959749115687,0.5798835467723167,0.7512009777793575
ebastine,1.0749987470796223,0.5816671445573804,0.7522300383878116
cimetidine,1.1084985334591342,0.5821391373728587,0.7522300383878116
nh125,1.1588704338693157,0.5822374865199371,0.7522300383878116
kynurenic-acid,1.0435752623601122,0.5856191572634541,0.7559241039787851
"l-798,106",0.9549940662344777,0.5878045406228115,0.7580687792167631
vatalanib,0.9372491834602326,0.5934480876078567,0.7646655233914236
maprotiline,1.0640785319711308,0.5958661311017219,0.7670981242919854
trolox,0.9417834808685294,0.5964084147419786,0.7671137565614604
trometamol,1.0581764346912785,0.5983192664862391,0.7682674972187592
gdc-0980,0.9177717464743076,0.5984760900398197,0.7682674972187592
danusertib,0.9183555332078345,0.5988982286542919,0.7682674972187592
gtp-14564,1.064614247644232,0.6020658777474117,0.7713513162471064
sangivamycin,0.8183235968333856,0.6023683395709953,0.7713513162471064
cefpiramide,0.9590537314523359,0.6055713424135669,0.7747672258819022
wz-4002,0.9575408916033864,0.6062323803880292,0.7749277865914118
ouabain,0.8598856340853653,0.6072864844460246,0.7749693311382007
zln005,0.9705120773732128,0.6076193877514138,0.7749693311382007
propoxycaine,0.9480943689079504,0.6078715900773032,0.7749693311382007
butamben,0.9367178965302385,0.6085934260337793,0.774982134659506
evp4593,0.9172934762090028,0.6089527899846983,0.774982134659506
clobetasol-propionate,0.9717692284060847,0.6095384440625503,0.7750458071691655
lidocaine,0.939301758471719,0.6102795410588812,0.7753068445234426
ivermectin,1.0826419477002385,0.6118031446256524,0.7765606581344905
tacrolimus,1.0685401667314056,0.6137757707163156,0.7779560848537561
selumetinib,0.9138957773064259,0.6149306085886568,0.7779560848537561
teroxirone,0.915132495199523,0.6153699840632856,0.7779560848537561
chlorogenic-acid,0.9516777874084912,0.6154871732288378,0.7779560848537561
morin,0.9478328002006648,0.6160796160550395,0.7779560848537561
gsk1838705a,1.0639542241839615,0.6166224358603999,0.7779560848537561
pfk-015,0.8997791242285823,0.6167928340648907,0.7779560848537561
cilostamide,0.9352743910183876,0.6172035835605474,0.7779560848537561
ly2109761,1.0557913052892725,0.6190551400631754,0.7789536156563691
vincamine,0.9465669851641545,0.6200023000471746,0.7789536156563691
mk-0812,0.9465561381472443,0.6200692382238551,0.7789536156563691
tak-901,1.109960046250456,0.6202788826692736,0.7789536156563691
mesna,0.953843145481638,0.6206866059791248,0.7789536156563691
monobenzone,1.0788849735654726,0.6231095216785896,0.7813167052590287
ly303511,0.9599764761064519,0.624059670786072,0.7818072715011908
ethacridine-lactate-monohydrate,1.0631345333389755,0.6249635056065004,0.7818072715011908
rabeprazole,1.068070157891801,0.6264623752980858,0.7818072715011908
phenazone,0.9434230782774038,0.626871811467235,0.7818072715011908
enmd-2076,0.9169647839595108,0.6272632573631678,0.7818072715011908
mtpg,0.9335726367256654,0.6274737742561414,0.7818072715011908
mek162,1.078833180359866,0.6276816082697686,0.7818072715011908
cyclosporine,0.9087672790999908,0.6278231164370308,0.7818072715011908
pf-4981517,0.9494041082922197,0.6286714469728822,0.7821905277469996
sib-1757,1.0613015235343946,0.6295075982492075,0.7825579851087657
kenpaullone,0.9681835656413147,0.6307681960068341,0.7832717563774039
ambazone,1.0524743200955433,0.6312820600253433,0.7832717563774039
cobimetinib,0.9339812994133074,0.6317056943278716,0.7832717563774039
nvp-bvu972,1.047566129861977,0.6324959725014414,0.7833296092630657
chlormidazole,1.0765739014275784,0.6334653982576242,0.7833296092630657
carbachol,1.0765274368374018,0.6338578039659024,0.7833296092630657
pp-1,1.0301768890491063,0.6339177418431583,0.7833296092630657
berberine,1.1024510345604843,0.6367219541048089,0.7861234365099476
nithiamide,1.07383707135894,0.6397420333181193,0.7885303812628286
cid-5458317,1.2099256783726868,0.6404195907424539,0.7885303812628286
aphidicolin,1.0973748855111556,0.6406318268448344,0.7885303812628286
naproxen,1.055853617957715,0.6408512290014419,0.7885303812628286
azd2014,0.9217124262571909,0.6414249150425034,0.7885657196826699
oxyquinoline,0.8876266899743017,0.6442460817444744,0.7905840076011582
tideglusib,0.9447299791852485,0.644645964440109,0.7905840076011582
nilutamide,1.0821463827826976,0.6447056869173232,0.7905840076011582
trequinsin,0.9328989709428906,0.6482674880198116,0.7935008929748595
oxazepam,0.9548034265037633,0.6490690008626989,0.7935008929748595
az-628,1.0437465470889253,0.6494093832791187,0.7935008929748595
jnj-26481585,1.083840400100834,0.6497443512056882,0.7935008929748595
vanoxerine,0.884765140115793,0.6498262323256452,0.7935008929748595
cx-5461,0.9170621534083044,0.6546499055131049,0.7987170432356347
sonidegib,1.1842471935076508,0.65672578236956,0.8005747321724965
prt062070,0.9685538872384594,0.657656178162116,0.8010340823237221
usniacin-(+),1.045586341827717,0.6585636270245525,0.8014647336455235
abt-737,0.946460083002056,0.6600621051187998,0.8026133328629439
enzalutamide,0.9571601090728395,0.662062549501242,0.8043698649272016
pj-34,0.9446381384788592,0.662910556094406,0.8047244753931254
ccg-50014,0.9019075230238457,0.6636824575900936,0.8049218310337999
ar-42,0.9303004507254246,0.6641856712193207,0.8049218310337999
nvp-tae684,0.9305328344429283,0.6672214049148727,0.8074190857379635
triamcinolone,1.0490364448301448,0.6673622851020071,0.8074190857379635
taurine,0.9527494211198014,0.6700781383187367,0.809406508706977
forodesine,0.9216485294658193,0.6701237024401924,0.809406508706977
4e1rcat,0.9623924485814832,0.6718732021265492,0.8105980263958681
chlorquinaldol,0.9492684185140313,0.6722305678472991,0.8105980263958681
av-412,1.1008376082598437,0.6748891890087247,0.8125736218723623
famotidine,0.9642682737017766,0.6749920480238973,0.8125736218723623
jtc-801,0.87644100186492,0.6765291910260685,0.8137470818077482
dexamethasone-acetate,0.9679764931794972,0.6803368619706162,0.8163721188810317
diaveridine,0.9554828024372374,0.6803546365528763,0.8163721188810317
tezacaftor,1.0520071677515752,0.6810565854911776,0.8163721188810317
erteberel,0.9533690383214688,0.6811845390816353,0.8163721188810317
sevoflurane,0.9580670045842735,0.681532494546155,0.8163721188810317
az3146,0.9549193437478545,0.6824923307026055,0.8168456596581226
tiagabine,0.9685808010320798,0.6835943479309652,0.8174822551302738
cytochalasin-b,0.9192411846906772,0.6842043614048936,0.8174822551302738
chir-124,0.9356177233540132,0.6847190692590821,0.8174822551302738
pd-98059,0.9518351811836668,0.6883666875247134,0.8209211001021438
fulvestrant,0.9690357494757649,0.6887525727457813,0.8209211001021438
pd-407824,0.9261661083178074,0.6893014074803765,0.8209211001021438
acy-1215,0.9352733999742328,0.6932830321485821,0.8249840028939132
ri-1,0.9601717520978699,0.6948529647884687,0.8261727527106937
chir-99021,1.0299310448895487,0.6965041591294862,0.8274560905257524
pentostatin,1.0568397678286652,0.6976928871915715,0.8281883574784281
skepinone-l,1.0367794340088907,0.6990364889984566,0.8284519082329201
9-aminoacridine,0.8635061216045766,0.6990599723237011,0.8284519082329201
mitoxantrone,0.9252323067210555,0.7017015512862964,0.8309019187489942
pha-680632,0.8989414399443232,0.7058684926861813,0.8351526646908458
benzyldimethylhexadecylammonium,1.055823314810629,0.7081158123694735,0.8364629722631267
atenolol-(-),0.9690159813712598,0.7081320946940776,0.8364629722631267
ru-58841,0.9627719663183542,0.7089385596299942,0.8367325414230029
sb-590885,1.0346100935848381,0.7108802307250066,0.837867671562336
artesunate,0.9675320719813073,0.7110583971517268,0.837867671562336
cinnarazine,0.9654872634104604,0.7125422955668766,0.8389330363590485
hexylresorcinol,0.9536122584830818,0.7145520651387776,0.840615315655131
azd4547,0.9723715477942767,0.7155514985759102,0.8408295763391955
brequinar,0.8859771636394707,0.7158963635451893,0.8408295763391955
candesartan,0.9632066368780178,0.7186433091067015,0.8433713449127307
deferasirox,0.9615813875333127,0.7209814914942138,0.8445615032750627
az20,0.905007110456322,0.7213684032685443,0.8445615032750627
nu6027,1.0440685668148195,0.7217608881532946,0.8445615032750627
sgi-1776,0.9670377527797595,0.7219921074991379,0.8445615032750627
tu-2100,1.0443136348911806,0.7239907463316846,0.8456152754239076
aminopurvalanol-a,0.9663147575312357,0.724061732031943,0.8456152754239076
pheniramine,0.956057435183457,0.7250244699670748,0.8458750865355765
fg-4592,0.9658963241902252,0.7254533395927094,0.8458750865355765
