drug,n_samples,pearson_r,spearman_r,rmse
parachlorophenol,78,-0.019710896901275945,-0.055248548919434995,0.2238940784482768
parbendazole,90,0.3035286284645776,0.42083384780013994,0.10255185797364699
pardoprunox,92,0.31099939081951944,0.2908620131621534,0.12959789599589921
paricalcitol,70,-0.04950647991282875,-0.051176624967194474,0.22535774236051923
parthenolide,75,-0.00209186556862575,0.02802275960170697,0.0787443406510961
parthenolide-(-),90,0.21114711222801044,0.21835617565954643,0.1497868846426999
pazopanib,93,0.05653981770271164,0.008296402428450148,0.23728321274758946
pci-24781,92,0.11157659708960672,0.17622489712251282,0.06460785659182706
pd-0325901,92,0.5124774065399558,0.5702264075335604,0.2271168433987413
pd-153035,85,0.21347764182532983,0.3103185460230604,0.2551980505778711
pd-168393,93,0.2995030039910237,0.4035689773507206,0.12883811247896249
pd-173074,90,-0.04131047472509552,-0.00316911552866609,0.26449302027513305
pd-184352,88,0.2491967312498109,0.33170723116480577,0.2594099276031119
pd-198306,94,0.17113696070813375,0.22564750930173752,0.15250563828417
pd-318088,93,0.5025049743119138,0.567380860016114,0.2443447381781988
pd-407824,86,0.12686432003851433,0.20490589178734844,0.13874501787344798
pd-98059,50,-0.08226120033868688,-0.14352941176470588,0.24903692197024763
pelitinib,83,0.39538176776896217,0.45617445207133944,0.11507211821640052
penfluridol,90,0.05582447172882753,-0.0011771000535045477,0.07438360837446398
penicillamine-(d),85,0.074443191526961,-0.0037131131522376397,0.15066232183700723
pentagastrin,78,0.039521833351643665,-0.009800326256022458,0.20124331817231833
pentamidine,84,0.028610483985057562,-0.008626101042826769,0.17164243545925223
pentostatin,81,0.018493303291605312,-0.009620596205962059,0.1376048677892786
pepstatin,76,0.004259752039491512,-0.01974025974025974,0.19471900443047407
peruvoside,91,0.24682206427878525,0.1867972607103042,0.0890741916436803
petcm,89,0.2267025372977677,0.13835546475995916,0.19480984504976354
pevonedistat,90,0.35766613500855465,0.33837710439194085,0.15975111062403605
pf-03758309,71,0.18215840274837516,0.14044265593561367,0.15538498742978146
pf-03814735,90,0.12858982652990594,0.33010659752232785,0.2503984396724397
pf-04136309,89,0.21185276557784738,0.2040177051413007,0.19657641063263095
pf-04217903,91,0.014324648178503662,0.052189839146360884,0.2548836924016122
pf-04457845,90,0.0055194121629123126,-0.04159361238012923,0.1378689555583751
pf-04691502,90,0.13617223755058702,0.14257727291435154,0.05925487282956794
pf-05212384,94,0.25320389598957166,0.2136112415561897,0.07587096881634786
pf-3845,88,-0.050275510035523954,-0.006075869113451447,0.2884714181413332
pf-477736,91,0.43419768649524443,0.4560917343526039,0.1948239215731793
pf-4981517,89,5.426989142590186e-05,0.009618658495062991,0.2588106743754868
pf-562271,93,0.13048571443672285,0.24087613022589593,0.12975229332112737
pf-573228,91,0.19268841987033236,0.1948877209746775,0.2645116318603659
pfi-1,90,-0.14977359282588124,0.0015722105609746058,0.1154255529928129
pfk-015,73,-0.19150614320859652,-0.07589781562384303,0.14619641125984956
pha-665752,88,0.2524132276016578,0.2648022260575535,0.12861977379927012
pha-680632,88,0.2054725148527194,0.21693494417244905,0.10203378866066812
pha-767491,93,0.01591595316541621,0.03557040971621258,0.1034359743150324
pha-793887,93,0.23111343983133822,0.23353525707976483,0.28891618883265735
pha-848125,91,0.3114737004875442,0.26996105058717457,0.10229653599416447
phenazone,78,-0.009188362327000973,0.01819699288053718,0.21367239216327336
phenelzine,81,-0.12948218841834558,-0.17872628726287262,0.25005082292886854
pheniramine,94,0.0724038464343265,0.05521800382906477,0.19430377109046554
phenylbutazone,87,0.03107003450990465,0.023128235036815627,0.2422414320334864
phenylmercuric-acetate,95,0.21904146903262414,0.20695688689809633,0.067480378105296
phlorizin,81,0.0667078368554622,0.115356820234869,0.20750068394293808
pi-103,91,0.2878660112165834,0.20302595954769867,0.08626745564053918
pi-828,83,0.09926910212165899,0.13611939045380128,0.19090861628490186
pi3k-in-2,93,0.28228527949522736,0.3297126316731819,0.09370583263314763
pibenzimol,92,0.24646846855074703,0.2790407348612117,0.22064899654229533
picolinic-acid,87,-0.046772793918466324,-0.05405700955019319,0.2419374258814479
pik-75,91,-0.0776924457740932,0.11035196687370602,0.05869557529346181
pilaralisib,87,0.07657175030424554,0.03769045709703288,0.18759782238046394
pilocarpine,79,0.02431422347193697,0.034834469328140216,0.3478867485157482
pindolol,86,0.04658354648674679,0.010462757677248925,0.23637337585772186
piperacetazine,81,-0.1413492952921902,-0.09697380307136405,0.3330808707515239
piperazine,80,0.22297332095078393,0.18398968588842007,0.21218444321027713
piperine,85,0.27815368208414887,0.1592925542309947,0.17602147687908337
pirenperone,95,0.0546681860952819,0.14053751399776038,0.12067972815416358
piretanide,84,0.19171225364136518,0.1291890250075934,0.17814415936509082
piroxicam,81,0.13927425053827439,0.13471093044263774,0.18572063848025777
pitavastatin,61,0.15055335907872017,0.3242199894235854,0.21224248629489018
pj-34,87,0.008467306593969827,0.04113508784719691,0.22071245666473904
pki-179,91,0.19361551282541686,0.20307373785634655,0.08619972173823366
plinabulin,93,0.18299232692204945,0.1920115782877264,0.08646923592220956
plx-4720,93,0.04620197031850204,0.0707678075855689,0.15199000323515977
podophyllotoxin,93,0.1678887113273336,0.19196681686610367,0.102951446958305
polydatin,89,0.1664950726875725,0.19676540687776647,0.12090883047799876
pomalidomide,80,0.08840140907729763,0.059821847163619324,0.20946288620363118
ponatinib,84,0.3713125606394803,0.3745601985227203,0.09938059190906282
posaconazole,88,0.04115798738474502,0.039220175407699634,0.21128653780302778
poziotinib,94,0.5004303353986421,0.5780709790972623,0.18691871832439122
pp-1,90,0.10384765528263504,0.041857019385109266,0.30352584762327095
pp-121,94,-0.030032384854701326,-0.020611927897987936,0.083602898362315
pp-2,81,0.08905658422294489,0.05869467028003614,0.3725424890140149
pp242,90,0.3265394262023928,0.3341400172860847,0.06595982484204521
ppt,89,0.0443673232400488,0.06896493020088527,0.22665131443996184
pq-401,84,0.2188248303122553,0.169079680064797,0.28637810348463644
pr-619,89,0.033800000125423654,0.17626830098740212,0.07669698742119291
practolol,62,0.0974924793935138,0.12890634836695122,0.18125170095184484
pralatrexate,88,0.26932409410023217,0.3068511187663024,0.15730003178517576
pranidipine,89,-0.10681014259555718,-0.06785835886959483,0.3094286485085148
prazosin,86,0.19684393422696383,0.22226520118873533,0.16022022861837373
prednisolone,79,0.19510946683313393,0.1822541382667965,0.36269151312544295
prednisolone-acetate,84,0.22169579546925489,0.2094158145185785,0.3361940104986439
prednisolone-hemisuccinate,89,0.19731106707179408,0.20408580183861086,0.33454098161336565
prednisolone-tebutate,56,0.1558248218835622,0.17805878332194122,0.2700395316509176
primaquine,88,0.0719967733629308,0.1549082455707795,0.20891014767756136
proflavine-hemisulfate,73,0.16304204916570889,0.19603850425768238,0.13460124328083437
propoxycaine,81,0.04054500815038446,0.11867660343270099,0.2731149595314107
propranolol,81,-0.005797942610079919,0.06129177958446251,0.3454091411543571
proscillaridin-a,62,0.24537056556246903,0.29208531641107,0.07918957437105406
protirelin,76,0.06289973391343807,0.08388243335611756,0.16857842458058783
prt062070,91,0.006078390990352487,0.10457079152731329,0.3068979841456046
prt062607,93,-0.08504230004100072,-0.21482498284145501,0.11642330668259179
psb-1115,84,0.030041235049349642,0.07696669029057406,0.29934800210446144
psi-7976,81,-0.018175012570290576,0.031097560975609756,0.15050791404940603
ptc-209,91,0.07091426755290678,0.1283803153368371,0.24561857931504366
pterostilbene,74,0.09809229593193178,0.05380229544613105,0.1544239700156219
pu-h71,91,0.16989703833708303,0.21110049370918937,0.07758938958279865
puromycin,91,0.16288883933414697,0.22853957636566333,0.12196912719993457
pyrimethamine,93,0.21535829676341467,0.2767598698934678,0.14755937574037345
pyrithione-zinc,95,0.0859206806532344,0.050881858902575586,0.0926722804032047
pyritinol,59,0.22272205182676014,0.19304500292226773,0.22258740229421903
pyroxamide,84,-0.06294821060529567,0.06489824845600892,0.1359116558884296
quinethazone,82,0.03239801567228688,0.032335303272711446,0.25957222427521937
quinidine,79,0.17856575380815004,0.2225657254138267,0.20856442990788154
quizartinib,92,0.2857882371202378,0.3786662145708429,0.3426963397994778
r306465,76,0.10018667102892737,0.1277922077922078,0.08771660527432593
r406,91,0.11397836484042773,0.2929447364229973,0.195216794845381
r547,76,0.07668746389007566,0.14944634313055366,0.130214461477386
rabeprazole,62,-0.05047259745072047,0.03830172999924454,0.19371362495283778
racecadotril,82,-0.11385322578707084,-0.12367083510192532,0.26542600401559746
raclopride,89,0.3002651632615649,0.32112700034048347,0.21819475509631256
radezolid,75,0.15762969547889716,0.2306401137980085,0.24127515807528385
raf265,91,0.312870210899416,0.37345118649466486,0.1813884156203112
raloxifene,58,0.09374681350202523,0.10000307607124181,0.1701632367530291
raltitrexed,92,0.24203330119868746,0.3159533313811013,0.14414057624188886
ramatroban,87,0.07504771324658857,0.012356929357731281,0.246215629090067
ramifenazone,80,0.11171277551689454,0.09810126582278482,0.27287889672867893
ranitidine,52,0.046280769992254035,0.09288824383164004,0.1990978153723942
refametinib,73,0.3918775816005202,0.3603603603603604,0.1695269162781746
regorafenib,95,0.07082636936686536,0.10420110147931236,0.2112388143176681
remoxipride,69,-0.09304086997840141,-0.03975155279503106,0.21833553130199312
repaglinide,81,-0.25341166185844577,-0.2571364046973803,0.19087519665825045
repsox,91,0.3120289037762619,0.24717311673833414,0.22383216121395566
resatorvid,89,0.00575679441853042,0.03985359210078311,0.2087618602956352
resiquimod,75,-0.12047610549426575,-0.031629563154783644,0.06509749802118185
resminostat,94,0.21186058257686524,0.24064735222695757,0.2074778153800371
rg108,83,-0.008130577744018154,0.023298769992863438,0.2717255070813224
rg2833,83,0.13270176414126533,0.14669829142353383,0.2960949057395498
rgfp966,80,0.3338732985688087,0.2916783872480075,0.2005933927832875
rheochrysidin,87,0.10578301412326495,0.1821280163301013,0.1501369475667912
ri-1,85,0.08614029897231133,0.06677740863787375,0.22544403528119433
ribavirin,79,0.25054719721472773,0.23889970788704967,0.21160118805681646
ribitol,89,0.14755648994650516,0.12645556690500512,0.19005000414894505
ribociclib,87,0.21540842455952625,0.2857522302386176,0.08431953879595037
riboflavin,86,0.14381822193993785,0.11897731025048351,0.20501060158819195
rifampin,91,0.23330542516787564,0.12756808408982323,0.1901430166281683
rigosertib,86,0.44360078161655514,0.44945555323204767,0.18617379249490096
riluzole,84,0.047017130584048536,0.03697478991596639,0.215662100289637
rimexolone,80,0.1759526325203315,0.1610642287857478,0.28305593614477237
riociguat,83,-0.06404932940871139,-0.10230468913983458,0.2566485502371141
rita,87,0.40283018313185964,0.3514981409929284,0.25896793039951965
ritodrine,84,0.07997081046029166,0.12402551381998583,0.1800116446687918
rki-1447,90,0.2680658082259129,0.27335885088694073,0.18553200794293018
rn-1734,90,0.047073320331906726,0.018002222496604516,0.14842875880113615
ro-04-5595,85,0.26917252242627077,0.27609927692007036,0.2857005742368111
ro-10-5824,84,0.10933706318956075,0.1174648172522021,0.16052826900118217
ro-106-9920,94,0.008512500585955499,0.1353393779575913,0.09950186549080128
ro-4987655,93,0.6084014838005521,0.6050998179702186,0.1824038582711541
ro-90-7501,91,0.13428619516362136,0.08874024526198439,0.22138889661163827
ro-9187,90,-0.054751439483504805,0.010412808165617153,0.21067175884452233
rociletinib,85,0.07127586614878346,0.13404895543218545,0.08969171924573094
romidepsin,91,-0.06627311988912293,-0.023331740723045075,0.15615537216652023
roquinimex,87,-0.011666101981775347,-0.015400597798352409,0.15234523320977517
rs-16566,87,-0.1868892521147461,-0.1639935846030473,0.15229816942061208
rs-17053,88,0.057008412842937686,0.022806523193969922,0.0621766173980507
rs-504393,88,0.00941708938395291,0.012257405515832485,0.18954046739384595
rs-67506,71,0.1571002396845092,0.181757209926224,0.2077013675751304
ru-58841,67,0.00010815057824203108,-0.034759358288770054,0.22039820176496078
rubitecan,94,0.33917021112773715,0.374128526532529,0.1536374258955181
rucinol,85,0.08691726618890623,0.09794801641586867,0.2174765350240554
rutin,92,0.05997023898463604,0.07992848666060447,0.2347011495154489
ruxolitinib,83,-0.10378366050728635,0.00905760118704253,0.07080588101323464
ryuvidine,89,0.1397098904319509,0.12861763704460336,0.06326071305514638
s-methylcysteine,71,0.1247324368654199,0.0880281690140845,0.19026630022404184
s26948,80,0.014887312127957464,0.03619315518049696,0.2614885349138888
salidroside,85,-0.02158694730711356,0.02356849716630838,0.2652100666889006
salinomycin,89,0.026911473214580182,0.14940415389853595,0.1780975777581004
salvianolic-acid-b,81,0.2805578459539442,0.2711833785004516,0.1257106174111318
salvinorin-a,88,0.05837861889225711,0.12290866823993521,0.24618981982807087
sangivamycin,68,0.14459693127565112,0.051379928999503756,0.02907151772199513
sar131675,86,0.05498594241312147,0.11416576253596869,0.36434782677142924
saracatinib,89,0.2908108398222598,0.2907861259432879,0.10303345692859739
sarafloxacin,76,-0.04341010922274274,-0.07319207108680793,0.18391562019660404
satraplatin,86,0.012002529889055098,0.09318364073777065,0.23246734476433012
saxagliptin,93,0.008425529365981576,0.0007907851153352629,0.21596022454982985
sb-200646,89,0.10700822081830487,0.030864828055839295,0.25183276704881474
sb-205384,91,0.06803681366923654,0.10651377607899348,0.19796554155857038
sb-216641,90,0.14781624791941128,0.14608387866814834,0.12773797342023788
sb-218078,92,0.11920103447554363,0.20712667416734737,0.17946848445421837
sb-218795,86,-0.0013399563528670054,0.0012170385395537523,0.27886677208208344
sb-225002,76,0.19872272980929845,0.24596035543403966,0.10557475622780348
sb-228357,85,0.2723029138110237,0.26785225718194255,0.1847287862668838
sb-2343,94,0.18245056927494058,0.1766643788606726,0.0734952280988004
sb-239063,91,-0.029104742869877766,-0.06515368689281734,0.13683278402161
sb-242235,73,0.12553065096260912,0.1714488461063804,0.22176975331512414
sb-366791,89,-0.004586986677050438,-0.050663942798774265,0.21513427779803287
sb-431542,89,-0.008202956628916014,0.08266939053455907,0.12466315441311425
sb-505124,88,0.13025279104366344,0.18856327709485404,0.20110264604929348
sb-525334,72,0.23407286549117873,-0.05894269727956783,0.26726602922771214
sb-590885,89,0.19948057331061322,0.23558052434456933,0.2922591244529084
sb-657510,88,0.13904349215037176,0.07055052657532317,0.28827581363629307
sb-743921,47,0.2319380269329701,0.20501850138760408,0.20698617196515506
sb-939,95,0.3278081298147196,0.378471444568869,0.08680922507977888
sc-12267,89,-0.23409586566769705,-0.15706503234593125,0.24240062918459404
sc-144,87,0.10666226853189596,0.14412772472114893,0.32718056625664915
sch-58261,84,0.24828485345225515,0.2469575782120077,0.2740836485702809
sch-900776,87,0.18115284772110737,0.12285977021240162,0.12430705141923618
sclareol,87,0.1378417600696844,0.18128964059196614,0.24755286968259801
scriptaid,93,-0.073844779517989,0.07597505296768224,0.09616083416552632
scs,69,0.08017555399795082,0.18235294117647058,0.29823479442616563
sdz-wag-994,90,-0.03353036648807434,-0.08645511791579207,0.22387066440835138
se-methylselenocysteine,85,0.010021274945938824,0.007641196013289037,0.21803133018784823
secnidazole,88,0.11447696678404953,0.16609136698249446,0.2180788605616495
securinine,88,0.20856693366259949,0.202247191011236,0.25229912104708435
selamectin,67,0.12361407788436658,0.12339372655439383,0.21278144385568099
selinexor,93,0.3098617531764595,0.30427322371758525,0.10508915976707342
selumetinib,88,0.5421055944709873,0.4746869045642538,0.12846162743269698
semaxanib,93,-0.19422037506914142,-0.08471796223213882,0.18113321966932686
serdemetan,56,0.16543303813822974,0.2254272043745728,0.23829542316523764
sertindole,91,0.040927951374418424,-0.006561554387641345,0.10470916798497294
sevelamer,78,-0.04504966909661966,-0.07004388017046245,0.1797760245945151
sevoflurane,93,-0.00951190010401498,-0.027737160932231202,0.22338125648287172
sgi-1027,95,0.2771178908859515,0.20057390817469203,0.11857575333485952
sgi-1776,83,0.06093544393567801,-0.10751018009319507,0.2805923089095302
sib-1757,68,-0.07160846086630519,-0.052944993701568875,0.19648037118610348
sid-7969543,85,-0.09670418632521925,-0.13246042603087746,0.30754738888232563
simvastatin,86,0.21062053611972686,0.1895278079154677,0.1416041003249292
sirolimus,85,0.09329313957191354,0.05823724838772718,0.18347646402317425
skepinone-l,83,0.27193955087645916,0.26390579740565046,0.21082603337537043
skf-96365,72,0.1334624823601822,0.1274036915557271,0.061322344954161945
ski-ii,91,0.14178615023371646,0.18826246217550568,0.15258638938366012
smi-4a,85,0.16442157393466464,0.1431893687707641,0.24752380765492168
sn-38,56,0.4368275793235355,0.4687628161312372,0.1449146985833795
sns-314,90,0.16154024122725633,0.21359838663209446,0.2774063191004194
snx-2112,94,0.35373711398004826,0.4192392443015569,0.08229717300218037
snx-5422,76,0.2607036163171592,0.2991660970608339,0.07696692598989156
sobetirome,68,-0.061378985251637055,-0.07817689048364317,0.269686860968676
sodium-glucoheptonate,80,0.08827910654204717,-0.019432723863103612,0.2707031386463224
sodium-stibogluconate,93,0.10036695356160588,0.15427769985974754,0.1847581634920054
sodium-tanshinone-ii-a-sulfonate,83,-0.04793548239583386,-0.002686705008186054,0.2430878613948619
sonidegib,85,-0.10994078406416533,-0.05628531355232047,0.06231870807313399
sorafenib,94,0.030115560543145646,0.06653391828730955,0.21876271437712638
sparfloxacin,87,0.17528918528218318,0.1606036305314573,0.1398668945528788
spermidine,87,-0.13766939755894783,-0.0992199460523438,0.16277330433681714
spermine,88,0.12595919290878657,-0.0350991511394456,0.2223574687347157
spiradoline,93,0.15297799571364362,0.13925278266837754,0.13016970266662486
spironolactone,91,0.2135791409805184,0.1904921165790731,0.043570210637967836
sr-27897,85,0.18151794475021557,0.13296853625170998,0.3234840387455832
sr-33805,76,0.11389859214965384,0.061681476418318525,0.14330298487117274
sr-57227a,90,0.09994943318382837,0.13869201959089597,0.3212407445720117
srt1720,83,0.15780720962873376,0.18949666260862263,0.10572947843582083
sta-5326,90,0.31941684803229575,0.3211013705395728,0.2235362314460391
stattic,87,0.10348267548880846,0.1555004738645476,0.07093223638038061
stemregenin-1,70,0.16953122683270216,0.12983990901933337,0.2984423552548996
stf-118804,92,0.5043087389905695,0.14187075196892868,0.08997022294454812
streptozotocin,71,0.057853823925425554,0.08165660630449362,0.28143058984270913
su014813,89,0.09372977427575763,0.04765066394279878,0.18616093090153046
su3327,95,-0.13021085601581223,-0.13428051511758118,0.09369519145219718
sufentanil,79,0.08813232904388607,-0.08846153846153848,0.2080339755788837
sulconazole,93,-0.18346214748443387,-0.046581719435409265,0.08286567750230092
sulfabenzamide,70,0.1967400486468312,0.16108826874289214,0.20647292683319357
sulfamethazine,78,-0.0061846802466149365,-0.05565320755194172,0.2712745805701244
sulfanilamide,87,0.2039598273951071,0.10558066632645621,0.16459610517071813
sulfasalazine,82,0.10556035733704999,0.12565165812300694,0.331970454281388
sulmazole,85,0.009590301830629202,0.003068204025796365,0.3333342560892391
sunitinib,91,0.10622340461491389,0.09306914072727149,0.1459938539535581
suxibuzone,90,0.06431852773668102,0.06706177717413672,0.2488403752706587
tacalcitol,87,-0.04847564206288926,-0.032988262739666104,0.2798785055715293
tacedinaline,87,0.14738776833098202,0.13999211555511787,0.0592645963500122
tacrolimus,92,0.05307554889646232,0.10349398147434613,0.20688058637086074
tagatose,85,0.2033449211216081,0.1557357826851671,0.1522948908153991
tak-285,89,0.08932776823815926,0.16479400749063672,0.23289258278279304
tak-632,89,0.3558278314274705,0.42087163772557035,0.08014646530936584
tak-715,85,0.11873162030510523,0.14606214578854798,0.19732051583045454
tak-733,92,0.5687664749433864,0.5647396082178691,0.15687255088174204
tak-901,94,0.39731835716078023,0.39597586966730486,0.11104934584531774
talazoparib,89,0.5489578151172528,0.4652130204237556,0.1395569149629228
talmapimod,94,-0.10482605544561405,-0.15685539384793837,0.2249091550629328
taltirelin,87,0.004966664480570218,-0.0299263687395203,0.27844529901718484
taltobulin,76,0.4587429037599926,0.5431578947368421,0.11952760529696664
tame,77,0.0183578435811747,0.006993006993006992,0.18125067749942347
tamibarotene,85,0.07034706485457064,0.07369399765688188,0.0997651834613476
tamoxifen,87,0.14787962548917977,0.08843041481373477,0.19320262066551055
tanaproget,93,0.2405753505657102,0.19926292859061204,0.19949841990653672
tandutinib,87,-0.0010061318700544976,0.00829262958372822,0.22865223094752982
tanespimycin,94,0.28052924343222346,0.36082011531953023,0.16752513226652826
tanshinone-i,81,-0.1155473327356051,-0.13197831978319782,0.17799047752251893
tas-103,89,0.1090579865426739,0.10926115083418457,0.16208023629846974
taselisib,93,0.2947581717163945,0.3399928381725403,0.2645887871584705
tasisulam,84,-0.08796457677238267,0.04089008326302789,0.07018553748848606
taurine,75,0.02468723166888087,0.02549075391180654,0.25658163398999895
tazemetostat,93,0.09293203421524798,0.13162842051863566,0.18329995293979975
tc1,78,-0.012651516444746816,0.007119462815665346,0.19127464473046346
tecastemizole,81,0.14798074190473895,0.15932700993676602,0.2984036508493687
tedizolid,89,-0.04784742157420976,-0.05314947225059585,0.1796695987942495
tedizolid-phosphate,92,0.4026714594488904,0.37593822727062565,0.09690630857607269
telatinib,88,0.05318416526778595,0.08988764044943821,0.2686680263073417
telotristat-ethyl,51,0.03048913267601305,-0.022895927601809953,0.26444280974511636
temazepam,84,-0.03573369216269779,-0.05712260807937633,0.19919068944154344
temocapril,82,-0.06478420179117603,-0.10669235206408288,0.21191399814107265
temoporfin,85,0.016051080002409533,-0.003365561968601167,0.04658858332527046
temozolomide,79,-0.052583317907588606,-0.09595910418695229,0.21858134512826488
temsirolimus,87,0.38515178498039765,0.342673848712138,0.1379555597811872
teniposide,93,0.37103028792136017,0.3008564352003819,0.10643426089063995
tenovin-6,93,0.20646202791583596,0.14847363552266418,0.09098497161844171
tepoxalin,91,0.1371704989174626,0.09031692944736425,0.1216764302916849
teprenone,87,-0.1313509199739909,-0.13753007217321572,0.18198308442366176
terbutaline,87,-0.004190682558727732,-0.002059488226288547,0.31293337915091346
terconazole,81,0.21347640260871373,0.19679313459801265,0.21318756090057342
terfenadine,84,-0.12533741856782896,-0.12347878910600385,0.29314452963022214
teriflunomide,91,0.09703001515899426,-0.009826405478579393,0.2453915899275888
teroxirone,94,0.014846478435678425,0.04263266264494456,0.12992728163717152
tetrahydropapaverine,89,0.10151297481178366,0.06458971739870618,0.22206486310935486
tetrahydrouridine,87,0.007656167243681171,-0.0983268936356346,0.29966906910678603
tetramethylthiuram-monosulfide,89,0.22112619248730592,0.22262512768130746,0.19652691423820007
tetrandrine,90,-0.08293619448826665,-0.11677984936411903,0.10952814697561934
tezacaftor,77,0.08405032274170872,0.12198327987801671,0.15712086984724175
tg-02,95,0.19956035349665155,0.14860022396416575,0.06368286541440205
tg-100572,91,-0.10415518676283421,0.05714285714285715,0.12804060428260905
tg-100713,90,-0.04827039828028767,-0.03703337860641231,0.16634060677489218
tg-101209,92,0.08548403156872267,0.10546676325077448,0.1238780689123309
tg-101348,90,0.09130511478277685,0.18584187348232292,0.12108024583181075
tg100-115,88,0.061664379228831626,0.07882779754147443,0.18599223896153402
th-302,76,0.04944691233695704,0.06679425837320574,0.1486272077465486
theophylline,89,-0.1185794612886817,-0.15343888321416413,0.19561250885769402
thiamine,76,-0.030999592395564407,-0.0720164046479836,0.1584292001538791
thiocolchicoside,85,-0.03634313985106567,-0.0199921829196795,0.209435264747184
thioguanine,93,0.2089226204690713,0.22608348932715616,0.08703440196322071
thiomersal,91,0.17667819906878268,0.28179646440516004,0.07533720848958417
thioproperazine,31,0.07063489359184591,0.0036290322580645167,0.24776249345165843
thiostrepton,76,0.12109752737808024,0.0029801777170198225,0.11511925221297899
thiram,86,0.04048729423995051,0.11197698004622858,0.12873121634112927
thonzonium,91,-0.0422529449393553,0.0705685618729097,0.0675506344652184
tiagabine,72,0.1497396618430292,0.13531416811370509,0.21474841830335303
tideglusib,92,0.10337630788800577,0.14358152366567511,0.21900665964297783
tiletamine,79,-0.07709243427980951,-0.0768987341772152,0.30858166665452513
tilmicosin,79,0.08970920291476257,0.05306718597857839,0.18918280251259292
tiludronate,83,0.13172919899746105,0.13786155073254688,0.2380046891886504
tioguanine,92,0.11310545991963371,0.12758349644745157,0.21870904760155332
tiotidine,88,0.11438971567880088,0.11132048888732346,0.33312059152661166
tioxolone,89,0.1710947354203955,0.0847463398025196,0.24410524361019442
tipifarnib,94,0.2870443260825597,0.32345482787270163,0.17177565060290603
tipiracil,93,-0.09061029690566917,-0.04813344871833128,0.09697499507715993
tipranavir,72,0.24180291173668836,0.23364846613930157,0.16120211705971912
tirapazamine,82,0.04887100384166575,0.13120231603922466,0.2020743666707625
tivantinib,88,0.3243256047026813,0.32760414538330057,0.10554082342862395
tivozanib,86,0.12435325035119074,0.10412135267868956,0.07695140598643799
tmc-353121,89,0.06411281138149225,0.1653047327204631,0.1716264607560875
tms,92,0.11724546558948498,0.09942511906046268,0.17953459972796115
tofogliflozin,89,0.12134864961730088,0.16913517194416075,0.16368781638522886
topotecan,94,0.48134179869330485,0.47462341509229494,0.12831260290528732
torasemide,87,0.07024451677506378,0.08032004082525333,0.27110044341448947
torcetrapib,85,-0.05787684557205519,-0.08438538205980067,0.29400432550680083
toremifene,89,0.12064523843746328,0.16395982294858705,0.11469767563587457
torin-1,94,0.20382771899416596,0.27106166239208174,0.08297971335146898
torin-2,92,0.07860328812588402,0.09526378250080915,0.06880247175149824
tosedostat,93,0.18008171540103546,0.18935573393810984,0.14658647838811162
tozasertib,94,0.281219465176679,0.2714160223856116,0.1417970132145332
tpca-1,93,0.08467003125585881,0.012786846110232458,0.16558658010890948
trametinib,94,0.6293762520460556,0.6485764267041747,0.20708074624791065
tranilast,93,0.01902962247000368,0.06970845394049714,0.12356649969104011
trans-4-hydroxycrotonic-acid,87,0.028359246554464285,0.03933075745425384,0.2586424597684131
trapidil,85,-0.0603449757104644,0.054680476841899556,0.19746789688551192
tremorine,86,0.19465790413885767,0.17562149157979148,0.15551633778885343
trequinsin,86,-0.1694339322365668,-0.1626397471578848,0.1910034286059031
triamcinolone,84,0.017162664709056287,-0.009861293915156425,0.24478300031774464
triamcinolone-acetonide,63,0.09269798347064076,0.09643817204301074,0.3882963801486303
triamterene,88,0.06919558503831394,0.049364235144940316,0.19492967629281824
triapine,93,0.14321073763283004,0.10772582137208676,0.11993980813673973
trichostatin-a,90,0.3484386614921095,0.43360908754167177,0.06598327464414129
triciribine,93,0.2430596211466192,0.26115305422100205,0.11876561964711306
triclabendazole,92,-0.07064494422753957,-0.02384291725105189,0.16914647639135527
trifluridine,91,0.2712982685552163,0.33650262780697565,0.14510365430802213
trimebutine,88,-0.012156457059758829,0.06236131168327992,0.3060031336343098
triptolide,78,0.3615874110103647,0.4309487980374056,0.10934257674712809
trolox,82,0.051848851203535,-0.010611551898651516,0.23187327819730694
trometamol,73,-0.030465530209729814,-0.10968159940762683,0.2628738628596357
tropisetron,84,0.15944192528663773,0.20548749620330062,0.20633462787404977
trovafloxacin,87,0.163951874760485,0.16576146387694102,0.18716327952799874
tryptanthrin,95,-0.08589168047748964,-0.004899216125419934,0.12631912237246143
tu-2100,75,0.08200071144881724,0.044580369843527735,0.19300342443961785
tucatinib,85,0.24906555258929042,0.19787860119789194,0.09583873156177557
tw-37,90,0.09365635978707151,0.14289006873276536,0.09055678850284808
tws-119,92,0.13112838514523728,0.159148004870305,0.18094017329362613
tyloxapol,63,0.07121618592735925,0.09715821812596005,0.2590518751337417
tyrphostin-a9,92,0.018283701194057037,0.04164419031179199,0.11540920266192023
tyrphostin-ag-1296,92,0.1284745436007573,0.1417782778231586,0.14816304602504052
tyrphostin-ag-1478,95,0.048718914942635444,0.10271556550951848,0.13118514426127556
tyrphostin-ag-494,77,-0.016247212139887432,0.08896366791103634,0.21473711919464808
tyrphostin-ag-99,93,0.15458649637440178,0.21325833308465875,0.1271465873006698
u-0126,95,0.1232672134126903,0.10697088465845464,0.22532434798417886
u-18666a,88,0.086436702695319,0.028829558662956573,0.27464014704537926
