drug,HR,pvalue,padj,cohort
marimastat,0.43990628228952816,0.5377467843715185,0.9967351166470957,TCGA
at-9283,0.5925930968246939,0.538486850176292,0.9967351166470957,TCGA
posaconazole,0.5850885547535741,0.5385515012312303,0.9967351166470957,TCGA
cyclosporin-a,0.6770342397805341,0.539241866857717,0.9967351166470957,TCGA
3-amino-benzamide,0.5790717067550925,0.5395547193624108,0.9967351166470957,TCGA
cediranib,1.8582874854837792,0.5397478311296222,0.9967351166470957,TCGA
osimertinib,2.9588584222557888,0.5405522636657343,0.9967351166470957,TCGA
fludarabine,0.6014376047799093,0.5413553710412081,0.9967351166470957,TCGA
tipranavir,0.5477326398481966,0.5418651651696187,0.9967351166470957,TCGA
chlorpyrifos,1.4465193515651298,0.544430921686323,0.9967351166470957,TCGA
teniposide,0.4778046750131633,0.546480456929092,0.9967351166470957,TCGA
cetylpyridinium,0.39260675418445745,0.5471986109184477,0.9967351166470957,TCGA
parthenolide-(-),2.134258021563046,0.5472807384952765,0.9967351166470957,TCGA
bephenium-hydroxynaphthoate,0.6155860521794968,0.5478931165389573,0.9967351166470957,TCGA
cgs-20625,0.6540754006412776,0.5479628617146036,0.9967351166470957,TCGA
inh1,0.6623000256263443,0.5481419339460436,0.9967351166470957,TCGA
smi-4a,0.6708426752516313,0.5483934725352007,0.9967351166470957,TCGA
cinacalcet,0.3238578876416891,0.5484178045410236,0.9967351166470957,TCGA
cisplatin,1.4841919108057213,0.5484674510323726,0.9967351166470957,TCGA
ici-162846,0.741452824940389,0.5487692675453606,0.9967351166470957,TCGA
paricalcitol,0.664361764151972,0.5495965346450177,0.9967351166470957,TCGA
indisulam,1.8489701353577583,0.5496060355390382,0.9967351166470957,TCGA
pp-121,2.683348570599758,0.5513647641451567,0.9967351166470957,TCGA
mln-8054,0.6122770774498082,0.5533777222901382,0.9967351166470957,TCGA
alectinib,2.1784626545506796,0.554245797150309,0.9967351166470957,TCGA
everolimus,0.7268327763809382,0.5554200266595297,0.9967351166470957,TCGA
a-674563,0.3302103156477315,0.5556863249972661,0.9967351166470957,TCGA
oxprenolol,0.6582885974966269,0.5573044494807766,0.9967351166470957,TCGA
mericitabine,1.3338720805930138,0.5573763563350305,0.9967351166470957,TCGA
bms-387032,0.29542576821501976,0.5576482493132494,0.9967351166470957,TCGA
fli-06,0.6221115579339186,0.5584474942806531,0.9967351166470957,TCGA
alpelisib,0.4112390263217185,0.5584535700696501,0.9967351166470957,TCGA
snx-5422,0.3060098716219934,0.5586924151131514,0.9967351166470957,TCGA
brivaracetam,0.5290989298605093,0.5604104480836591,0.9967351166470957,TCGA
ar-12,2.2684869994408032,0.562506629637967,0.9967351166470957,TCGA
wye-354,2.0171647813709606,0.5627989300348428,0.9967351166470957,TCGA
odanacatib,0.33557472282435613,0.564115594147244,0.9967351166470957,TCGA
triclabendazole,1.9343425048875433,0.5648942622371058,0.9967351166470957,TCGA
navitoclax,1.509563149529816,0.5651988564640288,0.9967351166470957,TCGA
vindesine,0.6762637355085992,0.5654307662751422,0.9967351166470957,TCGA
quinidine,0.6019123381128175,0.566738401714215,0.9967351166470957,TCGA
mibefradil,1.37848210904667,0.5669822202876726,0.9967351166470957,TCGA
kf-38789,0.3441200526532291,0.5670144861930562,0.9967351166470957,TCGA
xanomeline,0.6627742826250959,0.5672636498570982,0.9967351166470957,TCGA
naltrexone,0.5906539053657023,0.5678508017565242,0.9967351166470957,TCGA
cidofovir,1.580052882437947,0.5690303354089381,0.9967351166470957,TCGA
zstk-474,0.6300101953720872,0.5691435604391109,0.9967351166470957,TCGA
selamectin,0.6996986726313656,0.5696423717286048,0.9967351166470957,TCGA
clebopride,0.6501137530981959,0.5698009199003405,0.9967351166470957,TCGA
cyc116,1.349126059281658,0.5698587711715117,0.9967351166470957,TCGA
methylphenidate,1.6186207623656148,0.5713162474738497,0.9967351166470957,TCGA
tetramethylthiuram-monosulfide,1.534294274630516,0.5713215477200224,0.9967351166470957,TCGA
ulipristal,0.5631154381467562,0.5713654142002249,0.9967351166470957,TCGA
bay-11-7085,0.48669862530961877,0.5715228041701985,0.9967351166470957,TCGA
secnidazole,1.5519985860932977,0.5742647215703114,0.9967351166470957,TCGA
xl388,0.5460679138349442,0.5744101965815072,0.9967351166470957,TCGA
sr-33805,0.5165226098343366,0.5744274273335874,0.9967351166470957,TCGA
amg-208,0.7781767865961791,0.5754294654956089,0.9967351166470957,TCGA
gsk1904529a,0.7446336871562133,0.5757560448375197,0.9967351166470957,TCGA
omeprazole,1.5599793618465272,0.5758124666749681,0.9967351166470957,TCGA
abiraterone-acetate,0.6648583529976412,0.576192581735617,0.9967351166470957,TCGA
hesperadin,0.6315946111182293,0.5768751255936986,0.9967351166470957,TCGA
alexidine,0.31504064535522774,0.5776210288485184,0.9967351166470957,TCGA
estradiol-cypionate,1.5550172903774768,0.5784722950384538,0.9967351166470957,TCGA
ilomastat,1.5329185954160385,0.5797031074389979,0.9967351166470957,TCGA
practolol,0.45075443228701473,0.5798268129607141,0.9967351166470957,TCGA
fosbretabulin,0.607988181488413,0.5805834258845572,0.9967351166470957,TCGA
hexaminolevulinate,1.9057371056191,0.58058435733343,0.9967351166470957,TCGA
bf2.649,0.7934305534692794,0.5814352513462338,0.9967351166470957,TCGA
indirubin,2.204235629324771,0.5822252685148428,0.9967351166470957,TCGA
fg-4592,0.7304358698815974,0.5833954593687597,0.9967351166470957,TCGA
golvatinib,0.44336157122511755,0.5839996886410465,0.9967351166470957,TCGA
narlaprevir,0.696570121612931,0.5849000661938303,0.9967351166470957,TCGA
tilmicosin,0.6062886053761959,0.5851965668005379,0.9967351166470957,TCGA
dianhydrogalactitol,0.6229519168123869,0.5852214779981026,0.9967351166470957,TCGA
oprozomib,0.33954290166104045,0.5859332530402512,0.9967351166470957,TCGA
azathioprine,0.7222333153289304,0.5866522897870965,0.9967351166470957,TCGA
raloxifene,1.7813922928201429,0.5867211614412244,0.9967351166470957,TCGA
bay-k-8644-(s)-(-),1.4564471143258362,0.5872773175825092,0.9967351166470957,TCGA
bx-912,0.4842615404138484,0.5873839374766885,0.9967351166470957,TCGA
latanoprost,0.717237649602059,0.5875780079768722,0.9967351166470957,TCGA
galeterone,1.8566363413471711,0.5896379714060753,0.9967351166470957,TCGA
sevoflurane,1.455660871400701,0.5903006509600066,0.9967351166470957,TCGA
alogliptin,0.7067948888536492,0.590366056054134,0.9967351166470957,TCGA
trametinib,0.7691755619499006,0.5924954197422938,0.9967351166470957,TCGA
cromakalim,1.481126015374411,0.5931777803699394,0.9967351166470957,TCGA
dabrafenib,0.7904091641667393,0.5939023757048736,0.9967351166470957,TCGA
7-nitroindazole,0.7065229184682711,0.5940863467498111,0.9967351166470957,TCGA
arry-334543,0.4443668029194521,0.5946242598980409,0.9967351166470957,TCGA
atorvastatin,0.7909366385367055,0.5958194734828668,0.9967351166470957,TCGA
pranidipine,0.7198198310537952,0.5962029439887487,0.9967351166470957,TCGA
genz-644282,0.5654704793712544,0.5973455677718967,0.9967351166470957,TCGA
pp-1,0.7509465435386522,0.5983962540488084,0.9967351166470957,TCGA
sb-590885,1.3516826715339074,0.598961205890983,0.9967351166470957,TCGA
sdz-wag-994,0.6609515276824419,0.5998126733754092,0.9967351166470957,TCGA
bitopertin,1.861367465165074,0.6000441013042668,0.9967351166470957,TCGA
dolutegravir,1.949589497139103,0.6011299823572991,0.9967351166470957,TCGA
gsk2110183,0.6061725239790577,0.6011562233066622,0.9967351166470957,TCGA
filgotinib,0.6776336441256698,0.6017869617210726,0.9967351166470957,TCGA
pralatrexate,0.6377035697376361,0.6021733542180333,0.9967351166470957,TCGA
cgm097,0.778315713056461,0.603359977828222,0.9967351166470957,TCGA
azd7762,0.6081069544855695,0.6035067642654575,0.9967351166470957,TCGA
azithromycin,0.5144222909429484,0.6036153350213971,0.9967351166470957,TCGA
deflazacort,1.2976758893861267,0.6036731684039209,0.9967351166470957,TCGA
petcm,1.3657186626685294,0.6043240567994801,0.9967351166470957,TCGA
cct137690,0.5230448558137025,0.6043739525110511,0.9967351166470957,TCGA
curcumin,0.3598990458331774,0.6048539937949651,0.9967351166470957,TCGA
tc1,1.6280374203618375,0.6057180020500195,0.9967351166470957,TCGA
sb-505124,0.6128037024279436,0.6063685766893907,0.9967351166470957,TCGA
mitoxantrone,0.6252770147439857,0.6067768102986391,0.9967351166470957,TCGA
dronedarone,0.3606176785862277,0.6079706287970583,0.9967351166470957,TCGA
cyromazine,1.4239985268649615,0.6079713953724807,0.9967351166470957,TCGA
jq1-(+),0.8230612440243498,0.6101715199043333,0.9967351166470957,TCGA
ro-9187,0.6331602582909324,0.6106360444594622,0.9967351166470957,TCGA
melengestrol-acetate,1.290789123783137,0.6111973420703674,0.9967351166470957,TCGA
k-ras(g12c)-inhibitor-6,1.2714520639152693,0.6113650614631458,0.9967351166470957,TCGA
halofantrine,0.7105797638709129,0.6122627489728987,0.9967351166470957,TCGA
serdemetan,1.4356432520567621,0.6123316823885229,0.9967351166470957,TCGA
nvp-bez235,0.6553121694092214,0.6148805183074313,0.9967351166470957,TCGA
thiocolchicoside,0.6633627568343347,0.6153188313754093,0.9967351166470957,TCGA
rs-17053,0.380877262632638,0.6164760663118354,0.9967351166470957,TCGA
gemcitabine,0.7458953238518338,0.6166017339282037,0.9967351166470957,TCGA
pf-03758309,1.5161982780819845,0.6167517061656396,0.9967351166470957,TCGA
estrone,0.7182866439867324,0.6175443578022195,0.9967351166470957,TCGA
nu6027,0.6967813375258625,0.6178283033354426,0.9967351166470957,TCGA
terbutaline,0.7129627050866864,0.6180933050085871,0.9967351166470957,TCGA
telotristat-ethyl,0.744460737523127,0.6198120345490747,0.9967351166470957,TCGA
nitisinone,0.6785519023794637,0.6206890671589285,0.9967351166470957,TCGA
gw-3965,0.7390266209745638,0.62123309929295,0.9967351166470957,TCGA
2'-meccpa,0.7989685432908933,0.6212713149891594,0.9967351166470957,TCGA
prednisolone-hemisuccinate,1.1859362416314272,0.6213792076706417,0.9967351166470957,TCGA
mepivacaine,0.6294572413207843,0.6214180398910223,0.9967351166470957,TCGA
pha-665752,1.65253560700896,0.6232498296262452,0.9967351166470957,TCGA
ifosfamide,0.6631005957287729,0.6234559899752579,0.9967351166470957,TCGA
protirelin,0.7029962315306326,0.6238536137168736,0.9967351166470957,TCGA
tandutinib,0.7521771929561891,0.6248176381163169,0.9967351166470957,TCGA
anagrelide,0.5438626829798874,0.6251099493023516,0.9967351166470957,TCGA
pf-04457845,0.6383585963987122,0.6253006098447875,0.9967351166470957,TCGA
warfarin,0.7954578366921492,0.6256576330018611,0.9967351166470957,TCGA
ly3023414,0.40679423756361854,0.6258715072459629,0.9967351166470957,TCGA
carbachol,0.6373904865282594,0.6259832661974714,0.9967351166470957,TCGA
gossypol,3.9557057751405122,0.6268331831188237,0.9967351166470957,TCGA
amsacrine,0.6011698312972673,0.6282056022879382,0.9967351166470957,TCGA
zolmitriptan,1.3181201051158584,0.6288667557722616,0.9967351166470957,TCGA
cct129202,1.6956158486465618,0.6291183744136868,0.9967351166470957,TCGA
sb-431542,1.839066038815146,0.6296649452721357,0.9967351166470957,TCGA
bix-01294,0.29351252113077814,0.6336504629056107,0.9967351166470957,TCGA
clobetasol-propionate,1.2442331224144247,0.6341486073616748,0.9967351166470957,TCGA
ferb-033,1.3935786976844533,0.6351033409133306,0.9967351166470957,TCGA
delanzomib,0.4213897122668829,0.6359407487533277,0.9967351166470957,TCGA
halcinonide,1.1948082244851317,0.6367169181444801,0.9967351166470957,TCGA
xl-647,1.776552247580567,0.6379171914343689,0.9967351166470957,TCGA
tetrahydrouridine,0.776102938254486,0.6390973663274204,0.9967351166470957,TCGA
jte-607,1.8776935953346479,0.6392582124521469,0.9967351166470957,TCGA
gs-9973,1.6131166330194486,0.6394015184864282,0.9967351166470957,TCGA
aspirin,0.7213214556382538,0.6400032721692376,0.9967351166470957,TCGA
flumethasone-pivalate,0.7565153170355615,0.6400258707963993,0.9967351166470957,TCGA
lb42708,0.4974567117881712,0.6408008309146315,0.9967351166470957,TCGA
ly2090314,0.7584856416515807,0.6423814360419431,0.9967351166470957,TCGA
mitomycin-c,0.5796801287751535,0.6425955624531824,0.9967351166470957,TCGA
sb-225002,0.541448536054242,0.6433788677246304,0.9967351166470957,TCGA
aee788,0.7077173309228934,0.6445234535802636,0.9967351166470957,TCGA
remoxipride,1.4226097703632532,0.6445321137163389,0.9967351166470957,TCGA
etofylline-clofibrate,0.6508346427129255,0.645522033333603,0.9967351166470957,TCGA
r306465,0.4166233939657483,0.6457114837394424,0.9967351166470957,TCGA
pd-173074,0.7601075548916754,0.6466181088351959,0.9967351166470957,TCGA
azd2858,0.6692131372030767,0.6471216024788733,0.9967351166470957,TCGA
gsk-j4,1.6918393691548057,0.6482177857010316,0.9967351166470957,TCGA
arcyriaflavin-a,0.7453795139626702,0.6490018883213313,0.9967351166470957,TCGA
ikk-16,2.814136335462326,0.650211932439466,0.9967351166470957,TCGA
loxistatin-acid,0.7520166775878313,0.6507023934441363,0.9967351166470957,TCGA
mechlorethamine,0.6500650893699219,0.6511966303356427,0.9967351166470957,TCGA
"cp-945,598",1.4892443312063544,0.6514958151350912,0.9967351166470957,TCGA
finafloxacin,0.805772131629862,0.652404186886018,0.9967351166470957,TCGA
sc-12267,0.690549524432403,0.6536342248212909,0.9967351166470957,TCGA
tg-101348,0.6200844908320325,0.6538779660464538,0.9967351166470957,TCGA
lestaurtinib,0.6150324710320266,0.6546166235165187,0.9967351166470957,TCGA
chidamide,0.6140981282919695,0.6553325760712985,0.9967351166470957,TCGA
imidapril,1.665481092756534,0.6556573470820017,0.9967351166470957,TCGA
wz-3146,1.6259937000442404,0.6567049497990343,0.9967351166470957,TCGA
vinorelbine,0.5994592281913631,0.656714178244069,0.9967351166470957,TCGA
ribociclib,0.46381800780578275,0.6569450326886079,0.9967351166470957,TCGA
cyclocytidine,0.6739305322738209,0.6571868113863313,0.9967351166470957,TCGA
unc2250,0.8011150447506228,0.658326989496294,0.9967351166470957,TCGA
cep-37440,2.102393188042202,0.6585214284509937,0.9967351166470957,TCGA
desonide,1.2370635046608112,0.658652433509423,0.9967351166470957,TCGA
chloropyramine,1.810607907905973,0.6587149421879086,0.9967351166470957,TCGA
cgp-52411,0.6949749240571361,0.6603661141199642,0.9967351166470957,TCGA
ml133,0.5643707258599626,0.6610874796152432,0.9967351166470957,TCGA
uric-acid,0.7526494472299639,0.6611139411573497,0.9967351166470957,TCGA
yo-01027,1.2521098414805256,0.6626874180967965,0.9967351166470957,TCGA
rki-1447,0.7840340614476371,0.6631282154348273,0.9967351166470957,TCGA
methoxyflurane,0.727130934843816,0.6640090989197185,0.9967351166470957,TCGA
olaparib,1.361244166967946,0.6643789543386833,0.9967351166470957,TCGA
ftorafur,0.6888459647246719,0.6656886896680694,0.9967351166470957,TCGA
azd5438,0.2866161313059518,0.6667476021879708,0.9967351166470957,TCGA
midostaurin,0.5398307537460028,0.6668110352272636,0.9967351166470957,TCGA
palmitoylethanolamide,1.3895661229739233,0.6677059637369505,0.9967351166470957,TCGA
palmatine-chloride,0.7869820631245578,0.6678206033352674,0.9967351166470957,TCGA
ve-821,1.3488612816882741,0.6684990784333116,0.9967351166470957,TCGA
ro-10-5824,1.497223650710711,0.6685701084899367,0.9967351166470957,TCGA
chlorquinaldol,0.7772028594940928,0.6691059917591358,0.9967351166470957,TCGA
10-deacetylbaccatin,0.7275807278741713,0.6693013664843241,0.9967351166470957,TCGA
ruxolitinib,2.6037455506263605,0.6696249839685248,0.9967351166470957,TCGA
estramustine-phosphate,0.7449084243331983,0.6697884943483092,0.9967351166470957,TCGA
flubendazole,0.5775597395423648,0.6699129982004177,0.9967351166470957,TCGA
pyrimethamine,0.6735127889299805,0.6702159255384255,0.9967351166470957,TCGA
costunolide,0.7658628934686618,0.6709300351363099,0.9967351166470957,TCGA
nocodazole,0.6272801235829409,0.6712819940377841,0.9967351166470957,TCGA
gw-842166,0.74161494857949,0.6724464554723063,0.9967351166470957,TCGA
sb-228357,0.75563633630074,0.6724525110438678,0.9967351166470957,TCGA
mercaptopurine,0.8054699388019051,0.6733350475896815,0.9967351166470957,TCGA
prednisolone-acetate,0.8294291355989235,0.6746571537846113,0.9967351166470957,TCGA
gdc-0349,0.5885548683832061,0.6765185821584081,0.9967351166470957,TCGA
avanafil,0.6568825650615222,0.6772111229121587,0.9967351166470957,TCGA
cb-10-277,0.7868126058244512,0.6777045992624011,0.9967351166470957,TCGA
sulmazole,1.196632278702991,0.6785386916819613,0.9967351166470957,TCGA
niacin,0.7893250069464331,0.6786233030017303,0.9967351166470957,TCGA
morin,0.7866951650251656,0.6788226762146055,0.9967351166470957,TCGA
ambazone,0.7805766471333109,0.6793705073767611,0.9967351166470957,TCGA
golgicide-a,0.6611708653888327,0.6794595632946747,0.9967351166470957,TCGA
abt-751,0.5775069050132203,0.6795635145769117,0.9967351166470957,TCGA
famotidine,1.265878932138899,0.6797961945841625,0.9967351166470957,TCGA
epinephrine,1.26902466691288,0.6800939662421275,0.9967351166470957,TCGA
chromocarb,0.7890029704157883,0.682015250894779,0.9967351166470957,TCGA
tg100-115,1.3102210186099277,0.6822466112429522,0.9967351166470957,TCGA
at13387,0.702196672680219,0.683080735909644,0.9967351166470957,TCGA
sb-939,0.5170399960957063,0.6831820781398131,0.9967351166470957,TCGA
adefovir-dipivoxil,1.3608252308839888,0.6832550583499274,0.9967351166470957,TCGA
uk-383367,0.7554416086957081,0.683615701505538,0.9967351166470957,TCGA
5-fluorouracil,0.7874838781596548,0.6844719752184993,0.9967351166470957,TCGA
as-703026,0.7659689393505554,0.6847614734798048,0.9967351166470957,TCGA
sevelamer,1.477669185501721,0.6850130231055283,0.9967351166470957,TCGA
idronoxil,0.6478261193914496,0.6852017303394502,0.9967351166470957,TCGA
dexamethasone-acetate,1.199197628988602,0.6862072305279168,0.9967351166470957,TCGA
tremorine,0.6166223994532379,0.6863981095292103,0.9967351166470957,TCGA
indoprofen,0.8198451968813755,0.6865592929428783,0.9967351166470957,TCGA
darifenacin,1.373566391812352,0.6868102344668212,0.9967351166470957,TCGA
gw-583340,0.7880809386848172,0.6873285397422549,0.9967351166470957,TCGA
flumatinib,0.818042338525106,0.687889254032486,0.9967351166470957,TCGA
deferasirox,1.2663121698449737,0.6881298448461788,0.9967351166470957,TCGA
acetazolamide,1.296958435821594,0.6883026954420363,0.9967351166470957,TCGA
ponatinib,0.6438733392042659,0.6883793226486365,0.9967351166470957,TCGA
kd025,1.3578762418736914,0.6883991854284766,0.9967351166470957,TCGA
way-600,1.8608451010852265,0.6885717208235517,0.9967351166470957,TCGA
ikk-2-inhibitor-v,0.6102336221201525,0.6899052404349251,0.9967351166470957,TCGA
ap26113,0.7388811700039317,0.690271148623614,0.9967351166470957,TCGA
dapivirine,0.6248570726093446,0.690436604508774,0.9967351166470957,TCGA
adaprev,1.3257547488467483,0.6907030052151708,0.9967351166470957,TCGA
xilobam,0.7503561711396309,0.6927766672889176,0.9967351166470957,TCGA
bntx,0.633292591210788,0.6935574452146404,0.9967351166470957,TCGA
kynurenic-acid,1.2061256396792797,0.6936030421655937,0.9967351166470957,TCGA
amonafide,1.177411211731734,0.6941088548095911,0.9967351166470957,TCGA
nsc-23766,1.4259627168252147,0.6945199328258662,0.9967351166470957,TCGA
voreloxin,0.7217941766981323,0.6947802838118304,0.9967351166470957,TCGA
aminoglutethimide,0.7295718231589504,0.6963527056635459,0.9967351166470957,TCGA
nemonapride,0.8259573423053267,0.6967921746637743,0.9967351166470957,TCGA
abt-737,1.3749201202992598,0.6969947666851577,0.9967351166470957,TCGA
metoxibutropate,1.2492280898187298,0.6970790579762974,0.9967351166470957,TCGA
methyldopa,1.4046352524498715,0.6979957275984653,0.9967351166470957,TCGA
repaglinide,0.7292111337827214,0.698065082503308,0.9967351166470957,TCGA
hmn-214,0.5723010565115854,0.6983691093168786,0.9967351166470957,TCGA
proscillaridin-a,2.063366991578431,0.6984401601859964,0.9967351166470957,TCGA
bumetanide,1.2555944504265621,0.6989431722119873,0.9967351166470957,TCGA
taselisib,1.2425562747071777,0.7000013212114924,0.9967351166470957,TCGA
hydroxyurea,0.762257374392156,0.7005581015561326,0.9967351166470957,TCGA
norepinephrine,1.4826866452696947,0.7007303571363916,0.9967351166470957,TCGA
tg-02,0.47047460530372376,0.7013592347830779,0.9967351166470957,TCGA
lacitol,0.8198173369137273,0.7015861089073412,0.9967351166470957,TCGA
rg108,1.2856446856166788,0.7017797565457848,0.9967351166470957,TCGA
niraparib,1.6955870625564253,0.7023570705972715,0.9967351166470957,TCGA
carmofur,1.6475910893078496,0.7053554436474974,0.9967351166470957,TCGA
fk-866,0.6505361573982096,0.7060157781791092,0.9967351166470957,TCGA
semaxanib,1.4264561424309568,0.7063068908685455,0.9967351166470957,TCGA
buparlisib,0.5016319980530362,0.7064070441956188,0.9967351166470957,TCGA
chir-98014,1.312313519265144,0.707043148610035,0.9967351166470957,TCGA
acesulfame-potassium,0.7071416619193289,0.7075651460090542,0.9967351166470957,TCGA
rociletinib,1.9116434405194296,0.7080833630068419,0.9967351166470957,TCGA
tmc-353121,0.6766751851455878,0.7089176113336658,0.9967351166470957,TCGA
tiletamine,0.8187453961990535,0.7095404996537855,0.9967351166470957,TCGA
d-7193,1.305385873584445,0.7101240154744938,0.9967351166470957,TCGA
tasisulam,0.5172765916891241,0.7106936812205424,0.9967351166470957,TCGA
ki-16425,0.7389127867302545,0.7107308658862197,0.9967351166470957,TCGA
tg-100713,0.6655741363445218,0.7141330489777689,0.9967351166470957,TCGA
adarotene,0.23946373796156178,0.7151546020439741,0.9967351166470957,TCGA
domiphen,0.7771916260153571,0.7175107330608468,0.9967351166470957,TCGA
pha-767491,0.6506893617162939,0.7191315663000764,0.9967351166470957,TCGA
theophylline,1.2973461114908476,0.7197712848450466,0.9967351166470957,TCGA
barasertib,1.480329173759248,0.7202015977497227,0.9967351166470957,TCGA
gsk-3-inhibitor-ix,1.1843029370081652,0.7203622501821165,0.9967351166470957,TCGA
lomefloxacin,0.5992925381690072,0.7208028106883446,0.9967351166470957,TCGA
cytarabine,1.3076385975399392,0.7210799157415735,0.9967351166470957,TCGA
k-858,0.7103310910269753,0.7216442469429463,0.9967351166470957,TCGA
er-27319,0.42295184383326156,0.7216699038444758,0.9967351166470957,TCGA
dichloroacetate,0.6591062603925395,0.7218908531602961,0.9967351166470957,TCGA
riociguat,0.8044302612021315,0.7219611814293239,0.9967351166470957,TCGA
nvp-tae684,1.5962378094675957,0.7221430298803915,0.9967351166470957,TCGA
azacitidine,0.7673072316346138,0.723268001289102,0.9967351166470957,TCGA
sb-525334,0.7935444355484298,0.7234401656439717,0.9967351166470957,TCGA
lcl-161,1.402411773053453,0.7236148065335493,0.9967351166470957,TCGA
azalomycin-b,0.4818845054171193,0.7237203212669919,0.9967351166470957,TCGA
frentizole,1.2283514381694758,0.724103861652719,0.9967351166470957,TCGA
pq-401,1.1343883565910131,0.7248757808471522,0.9967351166470957,TCGA
pf-03814735,0.7930179682129177,0.7250024939079089,0.9967351166470957,TCGA
pf-573228,0.8374790826528985,0.7272497466402634,0.9967351166470957,TCGA
bi-78d3,2.212591887095132,0.7272882775520058,0.9967351166470957,TCGA
toremifene,1.5796361434100108,0.7274322464838867,0.9967351166470957,TCGA
acipimox,1.269013740678562,0.7288513658128233,0.9967351166470957,TCGA
propranolol,1.1902872595029188,0.7293937232218975,0.9967351166470957,TCGA
jk-184,0.659028324869224,0.7303487024613822,0.9967351166470957,TCGA
ivermectin,0.7474897506241543,0.7309788546888286,0.9967351166470957,TCGA
vanoxerine,1.8157864447304437,0.7317404520428454,0.9967351166470957,TCGA
jtc-801,1.641715742040181,0.73199055851767,0.9967351166470957,TCGA
sn-38,0.769125557428206,0.7344777352081782,0.9967351166470957,TCGA
pindolol,1.2090476408554722,0.7349769995232946,0.9967351166470957,TCGA
cgp-54626,0.745486748940991,0.7352864900478044,0.9967351166470957,TCGA
triamterene,1.2956171235757954,0.7361890808580707,0.9967351166470957,TCGA
gestrinone,0.7408822146452874,0.7373312320143999,0.9967351166470957,TCGA
hydrocortisone,1.5833653009781183,0.7375175808591168,0.9967351166470957,TCGA
trequinsin,0.7963226010579901,0.7376217777232413,0.9967351166470957,TCGA
baicalin,1.2388182511506403,0.7380416408895176,0.9967351166470957,TCGA
tideglusib,1.2876019121840128,0.7383028400743304,0.9967351166470957,TCGA
bucladesine,1.2056412417756635,0.7385819886611025,0.9967351166470957,TCGA
capsaicin,0.7913485300666606,0.740113005825769,0.9967351166470957,TCGA
cd-437,1.757810588759375,0.7406485158615758,0.9967351166470957,TCGA
clenbuterol,0.7871917418683859,0.7406969041873683,0.9967351166470957,TCGA
penicillamine-(d),1.3894882492444074,0.7409590326184302,0.9967351166470957,TCGA
ym-201636,0.7980644926959805,0.7413523597405953,0.9967351166470957,TCGA
pitavastatin,1.2661777623733221,0.7426022342685707,0.9967351166470957,TCGA
sunitinib,0.6970497688371216,0.7426434556964085,0.9967351166470957,TCGA
tyloxapol,0.8073379319011856,0.7429899527623094,0.9967351166470957,TCGA
mexeneone,1.3342072873092428,0.7442766198169406,0.9967351166470957,TCGA
kw-2478,0.7048271791909644,0.7447273695789443,0.9967351166470957,TCGA
atiprimod,0.6377924820242833,0.7452102164864058,0.9967351166470957,TCGA
sb-200646,0.8406486486791418,0.7456954787975645,0.9967351166470957,TCGA
ci-844,0.8551000899196473,0.7458547860379268,0.9967351166470957,TCGA
dovitinib,1.497774809248105,0.7464187399589328,0.9967351166470957,TCGA
rgfp966,0.8043652984846108,0.7468856752540618,0.9967351166470957,TCGA
tetrandrine,0.6243014798691155,0.7474326257211451,0.9967351166470957,TCGA
dvd-111,1.269266695107749,0.748303778251138,0.9967351166470957,TCGA
triamcinolone,1.210756481019135,0.7487096518039082,0.9967351166470957,TCGA
sobetirome,0.8259082503909441,0.7487384622073443,0.9967351166470957,TCGA
cefpiramide,0.8922596222590273,0.7488130949408117,0.9967351166470957,TCGA
mifepristone,0.7722958086808067,0.7488587732252354,0.9967351166470957,TCGA
enmd-2076,0.7147799532229431,0.7489701899292368,0.9967351166470957,TCGA
bix-02188,1.4494875400880334,0.7493824139703953,0.9967351166470957,TCGA
ro-4987655,0.8388484767413212,0.7495645304759593,0.9967351166470957,TCGA
mevastatin,1.2655224732935129,0.7502635748055417,0.9967351166470957,TCGA
altretamine,1.2614156800448257,0.7508059232992185,0.9967351166470957,TCGA
tamoxifen,1.3338975256703447,0.7511577392957464,0.9967351166470957,TCGA
inosine,1.4713997392646343,0.7519489692851362,0.9967351166470957,TCGA
tg-101209,0.7840724688600911,0.7519966131118645,0.9967351166470957,TCGA
vemurafenib,1.1915445298938636,0.7533450786845004,0.9967351166470957,TCGA
dcebio,0.7234476998943593,0.7540178889165126,0.9967351166470957,TCGA
fendiline,1.3596916456525898,0.7546366124933758,0.9967351166470957,TCGA
tak-715,0.8539010775973258,0.7546378522295331,0.9967351166470957,TCGA
cebranopadol,1.148067415096267,0.7561435110083952,0.9967351166470957,TCGA
ammonium-lactate,0.7764282312916289,0.7563806408553658,0.9967351166470957,TCGA
spironolactone,0.5495831530432067,0.7579668712578039,0.9967351166470957,TCGA
azd6482,1.5484473330558721,0.758840520987583,0.9967351166470957,TCGA
methylprednisolone,0.8923380812878448,0.7603354402370346,0.9967351166470957,TCGA
sb-366791,0.8166869120200299,0.7604958747761417,0.9967351166470957,TCGA
pd-153035,0.8054842051151386,0.7606783977926018,0.9967351166470957,TCGA
nexturastat-a,1.1635907260803293,0.760725731438916,0.9967351166470957,TCGA
rs-67506,0.863192022777369,0.7627405078445681,0.9967351166470957,TCGA
rubitecan,0.8020116936922694,0.7627607861866992,0.9967351166470957,TCGA
