tf,rank_42,importance_mean_42,rank_123,importance_mean_123,rank_456,importance_mean_456,mean_rank,in_top20_all_seeds
CTBP1,51,0.0011127862609121373,246,0.0007083945533712254,230,0.0004321396403900673,175.66666666666666,False
NFKB,469,0.00021203965474330056,23,0.0024365512826162476,37,0.0011056219098629133,176.33333333333334,False
NFAT5,21,0.001536180745681508,457,0.000332936389234171,52,0.0009926545804553439,176.66666666666666,False
SIX3,15,0.0016920503058469021,117,0.00111596603746324,402,0.0002507276015862634,178.0,False
KLF6,346,0.00032384806825052004,94,0.0011973085585685278,99,0.0007444473927590121,179.66666666666666,False
NPAS2,163,0.0006302800639153274,103,0.0011571522349682214,277,0.00037604615772579564,181.0,False
FOXC1,70,0.0009960995058380913,255,0.0006814880084262272,228,0.0004367029845401372,184.33333333333334,False
TBX10,200,0.00053519441837235,131,0.0010755477858104066,225,0.00044391713457557535,185.33333333333334,False
NFKB2,52,0.0011048758346022983,58,0.0015370002932313857,448,0.00021780034312817435,186.0,False
AR,225,0.000469857078683438,176,0.0008901430045053723,158,0.0005948267898654167,186.33333333333334,False
HLX,68,0.0010006547981919484,185,0.0008559358187388474,315,0.0003377766469501501,189.33333333333334,False
ARID4B,112,0.0007585194458876933,438,0.0003533569248853989,19,0.0015208045626808819,189.66666666666666,False
ELF5,74,0.0009619606271647199,158,0.0009629167604240744,343,0.0003071024434644421,191.66666666666666,False
SPI1,459,0.00022228022438260572,28,0.0021866177976886374,95,0.0007641231303833509,194.0,False
SP3,125,0.0007189752027029913,217,0.0007661663730686996,242,0.0004185450059897751,194.66666666666666,False
MEIS2,289,0.000392288373081907,284,0.0005990328686355938,20,0.0015009250099396784,197.66666666666666,False
SMAD4,159,0.0006383719828039775,151,0.000996411179530145,283,0.0003731358830374588,197.66666666666666,False
APEX1,286,0.00039412868033933233,97,0.001186833939837842,213,0.0004631318061828179,198.66666666666666,False
NFKB1,95,0.0008382342394366842,364,0.0004458356853512779,137,0.0006327360218589009,198.66666666666666,False
NOTCH1,136,0.0006726164797190436,51,0.0016313477629437605,414,0.00023948078083004944,200.33333333333334,False
TTF1,528,0.00016843059234595398,40,0.0018166376786680441,38,0.0010981126820159702,202.0,False
THAP11,135,0.0006731948117455679,142,0.0010460168108913808,331,0.00031996628684172526,202.66666666666666,False
BRD4,237,0.0004449351911744364,121,0.0011020984115241322,251,0.0004068058072086635,203.0,False
ELK3,151,0.0006514367797728593,336,0.0005067369714224972,130,0.0006444755552255435,205.66666666666666,False
TCF21,35,0.0012540781679104618,231,0.0007392814007868186,351,0.0003001963607127409,205.66666666666666,False
GTF2IRD1,391,0.00028073428766771087,42,0.001768291854673545,184,0.0005357748131285516,205.66666666666666,False
VDR,141,0.0006655803431110116,136,0.0010726070232025945,341,0.0003091684974137796,206.0,False
PPARA,328,0.0003459743456363812,250,0.0006938832464749629,42,0.0010509310983858693,206.66666666666666,False
GSC,154,0.0006464705902269061,83,0.0013270621372309204,387,0.00026236130895411367,208.0,False
MYBL2,358,0.000310063368860111,170,0.000912309970279542,103,0.0007251520377752913,210.33333333333334,False
TP53,517,0.00017600261712618015,61,0.0015188830668304229,53,0.0009863343458908441,210.33333333333334,False
RFX5,460,0.0002219502156680552,29,0.0021478360580879257,143,0.0006203386304729396,210.66666666666666,False
HDAC3,241,0.0004372711823772547,195,0.0008299474051675519,199,0.000503726150837434,211.66666666666666,False
FOXM1,148,0.0006527665083205758,271,0.000626645758419534,216,0.0004601989061980434,211.66666666666666,False
MESP2,293,0.0003832896692956362,208,0.0007873272067599553,138,0.0006306106473242711,213.0,False
EGR2,296,0.0003816448021979974,289,0.0005914813596339654,55,0.0009726421594677959,213.33333333333334,False
PAWR,292,0.00038505042764978555,43,0.0017514926987897443,305,0.0003512047952985616,213.33333333333334,False
FOXD3,445,0.00023446853705791275,171,0.0009117824601796174,24,0.0013635503157936248,213.33333333333334,False
CEBPG,265,0.000409808527916594,173,0.000905455260125922,204,0.0004835079649141831,214.0,False
JUNB,316,0.00035717626235165164,134,0.0010729056529354157,195,0.0005126022160215089,215.0,False
MBD1,255,0.0004181224806512601,146,0.0010295593346695982,245,0.00041184845848406303,215.33333333333334,False
TCF20,196,0.0005499136621534544,82,0.001331865076363928,369,0.00027894924601861766,215.66666666666666,False
ARID5B,187,0.0005671397806453928,267,0.0006382909747172204,196,0.0005125998950185904,216.66666666666666,False
CEBPZ,252,0.0004240005093213933,102,0.0011617384037835468,298,0.0003604716776332377,217.33333333333334,False
PRDM16,181,0.0005875123473136531,291,0.0005897306742333582,182,0.0005410300214090526,218.0,False
MEF2B,89,0.0008714968651364677,358,0.00046003860378815176,210,0.0004683497038995759,219.0,False
ZNF263,71,0.000994323059289441,101,0.0011704712222016303,486,0.00019115605563341074,219.33333333333334,False
MECP2,266,0.0004097530758282587,277,0.000620040909408007,117,0.0006726259714572403,220.0,False
GLI2,229,0.00046085504767357963,388,0.00041665727980161495,46,0.0010291073327111503,221.0,False
CUX1,140,0.0006673009164373842,192,0.0008407047974866476,337,0.0003155910659381444,223.0,False
ZGPAT,362,0.0003072131496330919,207,0.0007887511142006119,101,0.0007347308990464433,223.33333333333334,False
ZBTB18,298,0.000379347140937391,264,0.0006427562981447078,114,0.0006801464771452822,225.33333333333334,False
STAT5B,394,0.00027855524599958284,22,0.0024412132478380845,264,0.000394086123792063,226.66666666666666,False
IRF1,274,0.0004036041847085113,167,0.0009256662247714827,239,0.00042154428494927055,226.66666666666666,False
YBX1,324,0.00035128114851693573,166,0.0009480889933890714,194,0.0005143477931624423,228.0,False
NONO,101,0.0008161843673433671,469,0.00032193266531866163,116,0.0006754549009256704,228.66666666666666,False
HOXB7,9,0.001966445864650957,238,0.0007265854525912525,442,0.00022143191782435446,229.66666666666666,False
POU2F1,302,0.00037146192367786034,260,0.0006627024108487858,132,0.0006404701277433285,231.33333333333334,False
HIC1,272,0.000405120085416098,220,0.0007558811331143785,207,0.00048017671311258295,233.0,False
MITF,204,0.0005299351831843413,417,0.00038988528923723743,85,0.0007877746708634896,235.33333333333334,False
ETS2,165,0.0006288688894004956,249,0.0006960764188933712,300,0.000356609915017154,238.0,False
TBX18,119,0.0007376830835606928,510,0.00026995250666338893,86,0.000785063773533197,238.33333333333334,False
ZNF219,39,0.0011926894259169894,152,0.0009953423069611854,524,0.00016437420711592623,238.33333333333334,False
PAX1,342,0.00032899825975729266,184,0.0008573344514871044,190,0.0005189790050887192,238.66666666666666,False
CDX2,398,0.0002761429731415112,85,0.0012845245622553523,234,0.00042595513199709484,239.0,False
TRIM28,210,0.0005209761482850203,200,0.000821780515776261,314,0.00033833091655458594,241.33333333333334,False
STAT6,259,0.0004144499494755523,278,0.0006197782372923525,192,0.0005185944981101122,243.0,False
NKX3-2,61,0.0010348918367526494,226,0.0007487212916396057,443,0.0002204958888355715,243.33333333333334,False
WWTR1,193,0.0005535214325832247,120,0.0011025518788060115,420,0.0002352966512653154,244.33333333333334,False
GTF3A,427,0.00025028095908717,165,0.0009499316800043523,141,0.0006267271725818953,244.33333333333334,False
PBX2,231,0.0004553825056339547,371,0.0004373292794105399,134,0.0006353293150768326,245.33333333333334,False
SMAD6,134,0.0006762236725990078,556,0.00020831338422960306,48,0.0010228317589528822,246.0,False
SMAD5,143,0.0006638351301124644,589,0.00018002032719309545,7,0.002123384506734455,246.33333333333334,False
HINFP,522,0.00017256387471923406,141,0.001057159041506979,82,0.0008024788948012318,248.33333333333334,False
HOXA1,192,0.0005558041505633864,245,0.0007100402067752646,310,0.0003453305282515761,249.0,False
DLX4,399,0.000274679550288552,293,0.0005806399717447207,58,0.0009273249863437024,250.0,False
TBPL1,129,0.0007013319715924533,337,0.0005058594961982718,288,0.0003690286947596288,251.33333333333334,False
GRHL2,46,0.00114892841928381,649,0.00012012951705483746,66,0.0008737530856568342,253.66666666666666,False
TAL1,331,0.00034233368405418304,169,0.0009160431847814118,265,0.0003915519847589277,255.0,False
FOS,104,0.000805173963051471,612,0.0001622568000708601,49,0.001017366924522569,255.0,False
TGFB1I1,487,0.00019760887356011207,49,0.0016501770437709197,232,0.0004291823746288256,256.0,False
MED1,322,0.00035309393159409274,191,0.0008418772934722559,263,0.0003944781987174241,258.6666666666667,False
PITX1,164,0.0006289564291336953,502,0.0002776142248932119,110,0.000691343041994101,258.6666666666667,False
HIF1A,144,0.0006552910682110065,545,0.00022386958724065622,91,0.0007702383518473212,260.0,False
HNF1A,132,0.0006814862807583598,481,0.00030652557026052927,170,0.0005640956247024212,261.0,False
HOXA10,167,0.0006270403502474602,205,0.000791552524815691,412,0.00024264428012433007,261.3333333333333,False
LYL1,157,0.0006402901285858234,359,0.00045622512129050324,271,0.00038816222527340426,262.3333333333333,False
ZMYND8,128,0.0007033118925419606,332,0.0005104619514041229,328,0.0003219217024262765,262.6666666666667,False
E2F2,147,0.0006528218701202456,68,0.001450049043741632,573,0.00013317351666844698,262.6666666666667,False
HOXA13,121,0.0007295670174602437,498,0.00027947291778089453,171,0.0005636944193941996,263.3333333333333,False
ZNF410,120,0.0007328772245466208,412,0.0003956849453226658,260,0.000395750618046329,264.0,False
NFIA,589,0.00013473360196737292,55,0.0015789341891694207,150,0.0006115602257550838,264.6666666666667,False
E2F3,404,0.00027034381664083355,239,0.0007260646189851369,151,0.0006108717273519053,264.6666666666667,False
RBPJ,295,0.00038227453120326214,323,0.0005241134479574887,176,0.0005528563144638831,264.6666666666667,False
ZNF804A,367,0.00030555953071598196,228,0.000747690683938069,206,0.000481841746615387,267.0,False
FOXG1,82,0.0009173877249739951,130,0.0010804717551791603,593,0.00012388073254972673,268.3333333333333,False
FOXN1,299,0.00037519874794353115,240,0.0007219205766556446,269,0.00039035268486204035,269.3333333333333,False
SOX4,761,3.407052389741755e-05,44,0.001740629563397361,3,0.002336573689800306,269.3333333333333,False
DLX5,429,0.0002478981972203518,105,0.001154058897141526,275,0.00038236133420441274,269.6666666666667,False
BACH1,355,0.0003119210395831915,159,0.0009597199043513904,297,0.0003628123752219615,270.3333333333333,False
CEBPA,318,0.0003556566626050908,70,0.0014469840550163733,425,0.0002324568705592934,271.0,False
OVOL1,345,0.0003243822591299029,107,0.0011424557949684447,361,0.0002897580845127102,271.0,False
SKIL,146,0.0006539291432339021,155,0.0009705920529086143,515,0.00016861188805188993,272.0,False
SOX2,435,0.00023792590484795323,242,0.0007176140454772174,144,0.0006202113135342105,273.6666666666667,False
MEIS1,53,0.0010902462623066226,147,0.0010250926026139605,622,0.00010825774636418139,274.0,False
MAF,169,0.0006161885878072733,422,0.0003817124326305378,235,0.00042532593783823296,275.3333333333333,False
HDAC1,127,0.0007171122043666511,596,0.00017381666508285753,104,0.0007210973043804573,275.6666666666667,False
HOXC6,281,0.00039693758575402063,243,0.0007146579478792388,304,0.00035335685342116364,276.0,False
HOXA11,509,0.00018204009863135676,133,0.0010729832169035394,186,0.0005326890173323177,276.0,False
DDIT3,494,0.00019224154914871343,54,0.0015913289056642857,284,0.0003723220519821718,277.3333333333333,False
MXD1,465,0.00021772520328037595,168,0.0009248803413136171,209,0.0004691241394511687,280.6666666666667,False
SUPT20H,183,0.0005782476274555048,163,0.0009564991455728446,500,0.00017776872650446504,282.0,False
LHX2,153,0.0006487958136417684,542,0.00022704186903865775,156,0.000598261605911389,283.6666666666667,False
FEV,457,0.00022424194861686732,113,0.00112159652516394,282,0.0003732367850633719,284.0,False
CREBZF,211,0.0005206118222083729,508,0.00027133706237236765,136,0.0006334449041484428,285.0,False
CREB3,576,0.00014249377846047565,90,0.0012399207911529988,189,0.0005190921086423397,285.0,False
STAT3,56,0.0010730763364280751,492,0.0002864617831309343,309,0.00034595162349897055,285.6666666666667,False
SMAD9,268,0.0004090798178691385,219,0.0007631159113302464,374,0.00027675921204249653,287.0,False
SALL4,352,0.0003162557588127308,361,0.00045327715902961546,149,0.0006148708916608678,287.3333333333333,False
ESRRA,413,0.0002605968894303342,275,0.0006201198420691953,174,0.0005598449323301655,287.3333333333333,False
FIGLA,174,0.0005975615957030448,363,0.0004521468945313245,325,0.00032342198370095116,287.3333333333333,False
EOMES,189,0.0005613346405549568,490,0.0002868360267408813,185,0.0005342151346419334,288.0,False
SALL2,232,0.0004551790365384835,247,0.0007082852525028019,395,0.000256190264470509,291.3333333333333,False
ATF5,392,0.00028025946644585486,153,0.0009943882063398082,330,0.0003203864987771147,291.6666666666667,False
POU4F2,99,0.00081833727036803,194,0.0008347185335107056,584,0.00012789284027763182,292.3333333333333,False
HOXA9,142,0.0006648721350343708,382,0.0004230732072370081,357,0.0002951282271252157,293.6666666666667,False
NR0B2,156,0.0006406701711581043,524,0.00025652125265024193,203,0.00048784420610128575,294.3333333333333,False
KMT2A,614,0.00011787950006043333,174,0.0009052972814198724,96,0.0007612616435918343,294.6666666666667,False
FOXQ1,356,0.0003109298231858261,462,0.00032827060448339853,68,0.0008686684940529989,295.3333333333333,False
FGF2,64,0.0010124216247332338,744,4.2661388209549756e-05,78,0.0008298386146083376,295.3333333333333,False
BMAL2,118,0.0007401981323930544,203,0.0008162243231268031,566,0.0001360541889879582,295.6666666666667,False
ID2,447,0.0002324459721531832,321,0.0005266008634366285,119,0.0006642648059603358,295.6666666666667,False
SIM2,373,0.0003016600596352377,335,0.0005068656366871217,181,0.0005431512637724981,296.3333333333333,False
NFIL3,348,0.00032053293935777304,471,0.000320231419016526,70,0.0008636908346075375,296.3333333333333,False
NEUROD2,236,0.0004455842025284558,585,0.00018191713263948975,69,0.000866970965393138,296.6666666666667,False
TSHZ3,347,0.0003218196964305455,122,0.0010998231494644035,423,0.0002345029215575778,297.3333333333333,False
HOXD3,31,0.0012784822756657377,303,0.0005561261196183323,558,0.00014014835690588688,297.3333333333333,False
SOX10,590,0.00013470796214127228,89,0.0012529994103191932,217,0.00045975930835552526,298.6666666666667,False
IRF9,485,0.00019905050847875938,193,0.0008374430618101596,227,0.00043734319789371403,301.6666666666667,False
FOXC2,220,0.00048630540766570255,299,0.0005664392808257342,386,0.00026384348261947736,301.6666666666667,False
BARX2,251,0.0004260460342045531,386,0.000418785952984818,272,0.0003879088148316827,303.0,False
ONECUT1,311,0.000361373158081292,527,0.0002485936721110661,71,0.0008573519794343597,303.0,False
PAX9,634,0.00010768945866315232,115,0.0011188454808496208,162,0.0005825198554151884,303.6666666666667,False
PPARG,282,0.0003967333192452894,38,0.0018400426578767965,592,0.00012436088374039917,304.0,False
SNAI2,488,0.00019705015368064562,27,0.0022422633513942305,398,0.0002546695556512492,304.3333333333333,False
OLIG1,256,0.0004174012937062688,244,0.000710511624757518,415,0.00023894054395027936,305.0,False
NR4A3,238,0.00044451416085917805,482,0.0003053786299047219,202,0.0004906088063445636,307.3333333333333,False
NFATC3,338,0.00033366349384778005,348,0.0004834931634942415,240,0.00042127295929469364,308.6666666666667,False
SOX5,173,0.0005976866558546934,265,0.0006404447605305132,489,0.00018898642072730527,309.0,False
CTNNB1,363,0.000307187116265361,140,0.0010580421886984507,426,0.00023073853465620454,309.6666666666667,False
NACC1,179,0.000589371711006,294,0.0005778858546612107,458,0.00020603236651727354,310.3333333333333,False
KAT6B,401,0.000274397588410383,186,0.0008522063515997478,347,0.0003026646817295731,311.3333333333333,False
HAND2,553,0.00015338427593636686,125,0.0010913085851908281,257,0.00040221581437980137,311.6666666666667,False
CEBPD,222,0.00048088799776684277,148,0.0010229043603734074,565,0.00013711493965495197,311.6666666666667,False
LMO4,418,0.0002549214443592284,108,0.0011411532097113334,411,0.00024287506678113212,312.3333333333333,False
SIX1,228,0.0004618428636769584,172,0.0009114741053715327,537,0.0001549437655133564,312.3333333333333,False
ELF2,122,0.0007233549132996069,711,6.999567645579825e-05,108,0.0006991016014195118,313.6666666666667,False
ATF7,248,0.0004330135937235272,197,0.0008275510318168072,497,0.0001804709160022958,314.0,False
CEBPB,114,0.0007474345386423341,403,0.000403500331065681,427,0.0002303818380713699,314.6666666666667,False
PPARD,96,0.000831210142239898,473,0.0003166186844682119,376,0.00027196983667336514,315.0,False
MYC,684,8.153722420563743e-05,138,0.0010597823929305323,124,0.0006555228200699221,315.3333333333333,False
KDM5D,245,0.00043431115968952793,370,0.0004392241160420588,333,0.0003184832480449338,316.0,False
EGR4,28,0.0013421546992145577,562,0.00020408331265846783,359,0.0002939473847101743,316.3333333333333,False
ETS1,343,0.0003265055132680683,269,0.0006292788410505499,346,0.000303655468856205,319.3333333333333,False
EPAS1,420,0.00025226473642512496,106,0.0011520710268638195,434,0.00022510337492170066,320.0,False
LRRFIP1,521,0.00017284593936169173,254,0.0006827881817585104,187,0.0005233003582609606,320.6666666666667,False
REST,116,0.0007433631976847678,160,0.0009596618267206588,686,7.621783568755414e-05,320.6666666666667,False
IRF4,175,0.0005963992912945811,680,9.508465936435049e-05,109,0.0006959268059400722,321.3333333333333,False
MLXIPL,592,0.00013364874868111173,164,0.0009510514385262716,218,0.0004592356252887288,324.6666666666667,False
TFDP1,80,0.0009490184436964972,222,0.0007531426112054208,673,8.443967289457015e-05,325.0,False
NCOR1,184,0.0005781664729676612,518,0.00026222728375256395,273,0.000387549847111972,325.0,False
DMAP1,217,0.000501438208823057,376,0.0004274022728691996,389,0.00026226103166278114,327.3333333333333,False
JUN,172,0.0006083595420179653,315,0.0005355810326088404,499,0.0001798206521477892,328.6666666666667,False
AHR,495,0.00019159769962326126,34,0.0020265212147161506,457,0.00020748379095934842,328.6666666666667,False
USF1,368,0.00030483969947791786,326,0.0005208509282746056,292,0.00036754285117936115,328.6666666666667,False
FOXA2,364,0.0003065909408536699,236,0.0007312796160063458,391,0.0002603665194418213,330.3333333333333,False
ISL1,428,0.00024969665429697477,199,0.0008242645641406522,364,0.00028220266236448054,330.3333333333333,False
ASCL2,111,0.0007639639741297067,631,0.00014044079402923893,254,0.0004049636278123768,332.0,False
TFAP4,361,0.00030781045719171135,485,0.0002981586874215502,152,0.0006086425316949096,332.6666666666667,False
NKX3-1,207,0.0005240529094959184,252,0.0006935061646524418,544,0.0001507479843729181,334.3333333333333,False
ING4,423,0.0002513877442183774,346,0.0004880377419987891,238,0.00042220970926516173,335.6666666666667,False
BHLHA15,518,0.00017459797694062797,327,0.0005207384110483624,167,0.0005704684085547783,337.3333333333333,False
PATZ1,313,0.00035918474714669696,423,0.0003755539948928565,278,0.0003757070369098956,338.0,False
TFE3,247,0.00043304151635807517,480,0.00030932432519241985,287,0.000369384711396406,338.0,False
HOXB1,250,0.00042707813598540133,162,0.0009593904238554938,605,0.00011520286073212473,339.0,False
TBX1,270,0.0004088325600867282,468,0.0003241885679292891,280,0.0003746653490204401,339.3333333333333,False
PITX3,209,0.0005213051793389516,317,0.0005330481623345942,492,0.00018699565331785223,339.3333333333333,False
ZKSCAN7,162,0.0006352491346233639,391,0.0004116351115388887,468,0.00020128652473107596,340.3333333333333,False
MLX,253,0.000419956148768754,213,0.0007736882967451079,555,0.0001421790389211019,340.3333333333333,False
E2F4,242,0.0004364648358535884,698,7.853718812808356e-05,81,0.0008133618693494955,340.3333333333333,False
NHLH2,757,3.625540676369699e-05,144,0.0010417985032483666,122,0.0006579552220611015,341.0,False
ARNT,219,0.0004887660266886638,640,0.000132730717449149,166,0.0005776493120113931,341.6666666666667,False
PAX5,681,8.202701724785601e-05,180,0.0008698657857166836,165,0.0005802037050505697,342.0,False
ZNF300,66,0.0010112249236761163,693,8.296655407362282e-05,268,0.0003904776083483298,342.3333333333333,False
ETV7,610,0.00012053658550333542,306,0.0005480772283452538,112,0.0006846663271641195,342.6666666666667,False
HOXB4,473,0.00020992430836486164,411,0.00039586069151758267,146,0.00061843976899664,343.3333333333333,False
SCX,185,0.0005753742807566155,305,0.0005489942859536644,540,0.00015373570891190894,343.3333333333333,False
SHOX2,254,0.00041938173705024053,454,0.0003361382195538626,322,0.0003285135207713183,343.3333333333333,False
POU2F3,249,0.0004302231013615242,529,0.0002481300926554082,255,0.000404610125494373,344.3333333333333,False
POU2AF1,629,0.0001091741737651098,91,0.0012327447620918974,324,0.0003235187971795588,348.0,False
HMGA2,319,0.0003544289867353324,447,0.00034185908903468356,279,0.00037545582421389,348.3333333333333,False
NR1I2,414,0.00026017088876098126,360,0.0004557828084271574,274,0.00038262630618584643,349.3333333333333,False
MAZ,170,0.0006147515753351593,179,0.0008719325924985379,702,7.011019664110609e-05,350.3333333333333,False
FOXF1,601,0.00012628418317741776,314,0.0005362814208638156,140,0.0006275450562525568,351.6666666666667,False
AP1,221,0.00048323860794356955,703,7.5877922108035e-05,133,0.0006401447537813731,352.3333333333333,False
PLAGL1,218,0.000494305503073547,477,0.0003140759214478418,362,0.0002853250414525312,352.3333333333333,False
VEZF1,449,0.00022946887160783675,365,0.0004428177107360115,244,0.0004138628509915152,352.6666666666667,False
NR2E1,103,0.0008053362319542705,663,0.00010879650160818115,296,0.0003631166182768456,354.0,False
POU3F1,194,0.000552359526326737,350,0.0004770141073563674,519,0.00016600730773599494,354.3333333333333,False
NOTO,297,0.00038064811539670427,349,0.00048227793046283875,418,0.0002360244311052101,354.6666666666667,False
WT1,182,0.0005795486574766762,187,0.0008511813159037212,699,7.212897962719208e-05,356.0,False
ZBTB17,462,0.00021899801068188523,395,0.00040701066129920286,211,0.00046444185414884487,356.0,False
MSX1,747,4.173122238860356e-05,12,0.0027415755976107903,313,0.00033892739729984015,357.3333333333333,False
TEAD4,329,0.00034403213529995725,634,0.0001362245975697492,111,0.00068724954237978,358.0,False
PAX8,284,0.0003956933767450678,719,6.598186346602206e-05,73,0.0008404469167957855,358.6666666666667,False
MTA1,527,0.00016847555056029054,210,0.0007804772372544518,340,0.00030924653564204965,359.0,False
FLI1,370,0.0003039261371833907,404,0.0004030019109367541,303,0.00035382281815414404,359.0,False
ZNF148,208,0.0005216036623261806,331,0.0005135289429193963,541,0.0001524036191919246,360.0,False
HIVEP2,178,0.0005926652531453522,697,7.914951374466523e-05,214,0.00046206109195598844,363.0,False
HSF2,308,0.0003635864339671433,280,0.0006146374626317111,508,0.00017466970878172793,365.3333333333333,False
IRF5,277,0.00040233486543923624,338,0.0005058551557450494,481,0.000194431081318023,365.3333333333333,False
NR1H3,359,0.0003082227873771141,286,0.0005948702025004119,455,0.0002118242236561359,366.6666666666667,False
EHF,333,0.0003395016287179191,374,0.00043334767906344496,394,0.00025838806724013096,367.0,False
NCOA6,84,0.0009089370548529339,313,0.0005392914670554808,708,6.665368507247587e-05,368.3333333333333,False
HOXA2,212,0.0005204843103966238,550,0.0002192723687037621,348,0.00030195166915759864,370.0,False
ZNF331,393,0.0002799694987130131,310,0.0005421637461591727,407,0.0002461038308252462,370.0,False
SOX11,350,0.00031696605952729993,491,0.0002864943149192682,270,0.00038894298896511003,370.3333333333333,False
